,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,8,2,1557274206438000000,1557274206438000000,1557274206438000000,1557274206438000000,1557274206438000000,1557274206438000000,0,0,0,1037000000,1037000000
1,2,3,1557274207475000000,1557274207475000000,1557274207475000000,1557274207475000000,1557274207475000000,1557274207475000000,0,0,0,0,0
2,11,8,1557274206273000000,1557274206273000000,1557274206273000000,1557274206273000000,1557274206273000000,1557274206273000000,0,0,0,1202000000,1202000000
3,1,11,1557274202151000000,1557274202151000000,1557274202151000000,1557274202151000000,1557274202151000000,1557274202151000000,0,0,0,5324000000,5324000000
4,7,1,1557274202144000000,1557274202144000000,1557274202144000000,1557274202144000000,1557274202144000000,1557274202144000000,0,0,0,5331000000,5331000000
5,9,7,1557274103858000000,1557274103858000000,1557274103858000000,1557274103858000000,1557274103858000000,1557274103858000000,0,0,0,103617000000,103617000000
6,0,9,1557269037616000000,1557269037616000000,1557269037616000000,1557269037616000000,1557269037616000000,1557269037616000000,0,0,0,5169859000000,5169859000000
7,4,0,1557269037616000000,1557269037616000000,1557269037616000000,1557269037616000000,1557269037616000000,1557269037616000000,0,0,0,5169859000000,5169859000000
8,5,4,1557269037615000000,1557269037615000000,1557269037615000000,1557269037615000000,1557269037615000000,1557269037615000000,0,0,0,5169860000000,5169860000000
9,6,5,1557268890415000000,1557268890415000000,1557268890415000000,1557268890415000000,1557268890415000000,1557268890415000000,0,0,0,5317060000000,5317060000000
10,10,6,1557265823958000000,1557265823958000000,1557265823958000000,1557265823958000000,1557265823958000000,1557265823958000000,0,0,0,8383517000000,8383517000000
