,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,139,194,1557434764063000000,1557434764063000000,1557434764063000000,1557434764063000000,1557434764063000000,1557434764063000000,0,0,0,62554756000000,62554756000000
1,225,23,1557264465781000000,1557264465781000000,1557264465781000000,1557264465781000000,1557264465781000000,1557264465781000000,0,0,0,232853038000000,232853038000000
2,139,199,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,0,0,0,223883352000000,223883352000000
3,139,219,1557483572929000000,1557483572929000000,1557483572929000000,1557483572929000000,1557483572929000000,1557483572929000000,0,0,0,13745890000000,13745890000000
4,133,164,1557262468032000000,1557262468032000000,1557262468032000000,1557262468032000000,1557262468032000000,1557262468032000000,0,0,0,234850787000000,234850787000000
5,124,235,1557497317453000000,1557497317453000000,1557497317453000000,1557497317453000000,1557497317453000000,1557497317453000000,0,0,0,1366000000,1366000000
6,139,201,1557490864955000000,1557490864955000000,1557490864955000000,1557490864955000000,1557490864955000000,1557490864955000000,0,0,0,6453864000000,6453864000000
7,139,217,1557310620036000000,1557310620036000000,1557310620036000000,1557310620036000000,1557310620036000000,1557310620036000000,0,0,0,186698783000000,186698783000000
8,139,165,1557347009357000000,1557347009357000000,1557347009357000000,1557347009357000000,1557347009357000000,1557347009357000000,0,0,0,150309462000000,150309462000000
9,275,276,1557497318819000000,1557497318819000000,1557497318819000000,1557497318819000000,1557497318819000000,1557497318819000000,0,0,0,0,0
10,139,180,1557318026763000000,1557318026763000000,1557318026763000000,1557318026763000000,1557318026763000000,1557318026763000000,0,0,0,179292056000000,179292056000000
11,139,179,1557467880071000000,1557467880071000000,1557467880071000000,1557467880071000000,1557467880071000000,1557467880071000000,0,0,0,29438748000000,29438748000000
12,139,181,1557262011072000000,1557262011072000000,1557262011072000000,1557262011072000000,1557262011072000000,1557262011072000000,0,0,0,235307747000000,235307747000000
13,139,184,1557394800009000000,1557394800009000000,1557394800009000000,1557394800009000000,1557394800009000000,1557394800009000000,0,0,0,102518810000000,102518810000000
