,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,122,0,1558112425703000000,1558112425703000000,1558112425703000000,1558112425703000000,1558112425703000000,1558112425703000000,0,0,0,1170000000,1170000000
1,0,1,1558112426873000000,1558112426873000000,1558112426873000000,1558112426873000000,1558112426873000000,1558112426873000000,0,0,0,0,0
2,10,279,1557769693792000000,1557769693792000000,1557769693792000000,1557769693792000000,1557769693792000000,1557769693792000000,0,0,0,-528268695000000,-528268695000000
3,42,282,1557793373833000000,1557793373833000000,1557793373833000000,1557793373833000000,1557793373833000000,1557793373833000000,0,0,0,-551948750000000,-551948750000000
4,109,287,1557239997940000000,1557239997940000000,1557239997940000000,1557239997940000000,1557239997940000000,1557239997940000000,0,0,0,-639000000,-639000000
5,155,290,1557844640845000000,1557844640845000000,1557844640845000000,1557844640845000000,1557844640845000000,1557844640845000000,0,0,0,-603215762000000,-603215762000000
6,185,293,1558024861218000000,1558024861218000000,1558024861218000000,1558024861218000000,1558024861218000000,1558024861218000000,0,0,0,-538000000,-538000000
7,236,298,1557739161591000000,1557739161591000000,1557739161591000000,1557739161591000000,1557739161591000000,1557739161591000000,0,0,0,-497736466000000,-497736466000000
8,0,301,1558118659032000000,1558118659032000000,1558118659032000000,1558118659032000000,1558118659032000000,1558118659032000000,0,0,0,-92550505000000,-92550505000000
9,0,306,1558029631738000000,1558029631738000000,1558029631738000000,1558029631738000000,1558029631738000000,1558029631738000000,0,0,0,-8821732000000,-8821732000000
10,0,307,1557450251833000000,1557450251833000000,1557450251833000000,1557450251833000000,1557450251833000000,1557450251833000000,0,0,0,47066986000000,47066986000000
11,0,308,1557416543977000000,1557416543977000000,1557416543977000000,1557416543977000000,1557416543977000000,1557416543977000000,0,0,0,-178821194000000,-178821194000000
12,0,309,1557238844900000000,1557238844900000000,1557238844900000000,1557238844900000000,1557238844900000000,1557238844900000000,0,0,0,-2358430000000,-2358430000000
