,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,2,18,1557270725844000000,1557270725844000000,1557270725844000000,1557270725844000000,1557270725844000000,1557270725844000000,0,0,0,164069910000000,164069910000000
1,0,1,1557434795754000000,1557434795754000000,1557434795754000000,1557434795754000000,1557434795754000000,1557434795754000000,0,0,0,0,0
2,20,0,1557434795373000000,1557434795373000000,1557434795373000000,1557434795373000000,1557434795373000000,1557434795373000000,0,0,0,381000000,381000000
3,2,13,1557283740563000000,1557283740563000000,1557283740563000000,1557283740563000000,1557283740563000000,1557283740563000000,0,0,0,151055191000000,151055191000000
4,2,9,1557320340746000000,1557320340746000000,1557320340746000000,1557320340746000000,1557320340746000000,1557320340746000000,0,0,0,114455008000000,114455008000000
5,19,20,1557434794073000000,1557434794073000000,1557434794073000000,1557434794073000000,1557434794073000000,1557434794073000000,0,0,0,1681000000,1681000000
6,4,22,1557848076151000000,1557848076151000000,1557848076151000000,1557848076151000000,1557848076151000000,1557848076151000000,0,0,0,-604709032000000,-604709032000000
7,4,23,1557782886239000000,1557782886239000000,1557782886239000000,1557782886239000000,1557782886239000000,1557782886239000000,0,0,0,-539519120000000,-539519120000000
8,4,25,1557416543977000000,1557416543977000000,1557416543977000000,1557416543977000000,1557416543977000000,1557416543977000000,0,0,0,-178821218000000,-178821218000000
9,31,32,1557274207475000000,1557274207475000000,1557274207475000000,1557274207475000000,1557274207475000000,1557274207475000000,0,0,0,0,0
10,4,31,1557274206438000000,1557274206438000000,1557274206438000000,1557274206438000000,1557274206438000000,1557274206438000000,0,0,0,1037000000,1037000000
11,4,35,1557244537268000000,1557244537268000000,1557244537268000000,1557244537268000000,1557244537268000000,1557244537268000000,0,0,0,-3111933000000,-3111933000000
12,4,42,1557662594446000000,1557662594446000000,1557662594446000000,1557662594446000000,1557662594446000000,1557662594446000000,0,0,0,-421169349000000,-421169349000000
13,4,45,1557441601630000000,1557441601630000000,1557441601630000000,1557441601630000000,1557441601630000000,1557441601630000000,0,0,0,-200176505000000,-200176505000000
14,4,48,1557598491204000000,1557598491204000000,1557598491204000000,1557598491204000000,1557598491204000000,1557598491204000000,0,0,0,-357066107000000,-357066107000000
15,17,55,1557679621726000000,1557679621726000000,1557679621726000000,1557679621726000000,1557679621726000000,1557679621726000000,0,0,0,-441900280000000,-441900280000000
16,0,61,1557852564190000000,1557852564190000000,1557852564190000000,1557852564190000000,1557852564190000000,1557852564190000000,0,0,0,-612566889000000,-612566889000000
