,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,2,10,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,3224788000000,3224788000000
1,9,15,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,3225034000000,3225034000000
2,11,9,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,4192079000000,4192079000000
3,4,5,1557240946305000000,1557240946305000000,1557240946305000000,1557240946305000000,1557240946305000000,1557240946305000000,0,0,0,0,0
4,5,6,1557240946394000000,1557240946394000000,1557240946394000000,1557240946394000000,1557240946394000000,1557240946394000000,0,0,0,-89000000,-89000000
5,5,7,1557240946362000000,1557240946362000000,1557240946362000000,1557240946362000000,1557240946362000000,1557240946362000000,0,0,0,-57000000,-57000000
6,15,2,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,3225029000000,3225029000000
7,10,4,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,3224478000000,3224478000000
8,1,21,1558118259070000000,1558118259070000000,1558118259070000000,1558118259070000000,1558118259070000000,1558118259070000000,0,0,0,-92150543000000,-92150543000000
9,3,25,1557417015134000000,1557417015134000000,1557417015134000000,1557417015134000000,1557417015134000000,1557417015134000000,0,0,0,-175590051000000,-175590051000000
10,8,30,1557769829371000000,1557769829371000000,1557769829371000000,1557769829371000000,1557769829371000000,1557769829371000000,0,0,0,-527494440000000,-527494440000000
11,14,33,1557244949844000000,1557244949844000000,1557244949844000000,1557244949844000000,1557244949844000000,1557244949844000000,0,0,0,-3524719000000,-3524719000000
12,17,36,1557534387183000000,1557534387183000000,1557534387183000000,1557534387183000000,1557534387183000000,1557534387183000000,0,0,0,-297632934000000,-297632934000000
13,4,42,1557679744628000000,1557679744628000000,1557679744628000000,1557679744628000000,1557679744628000000,1557679744628000000,0,0,0,-442990379000000,-442990379000000
14,5,48,1558044530639000000,1558044530639000000,1558044530639000000,1558044530639000000,1558044530639000000,1558044530639000000,0,0,0,-18422166000000,-18422166000000
