,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,0,1,1557242126528000000,1557242126528000000,1557242126528000000,1557242126528000000,1557242126528000000,1557242126528000000,0,0,0,0,0
1,19,0,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,0,0,0,4405082000000,4405082000000
2,20,5,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,0,0,0,3517051000000,3517051000000
3,16,19,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,4405252000000,4405252000000
4,13,3,1557241398293000000,1557241398293000000,1557241398293000000,1557241398293000000,1557241398293000000,1557241398293000000,0,0,0,728235000000,728235000000
5,2,24,1557708692694000000,1557708692694000000,1557708692694000000,1557708692694000000,1557708692694000000,1557708692694000000,0,0,0,-467267611000000,-467267611000000
6,4,26,1557793372343000000,1557793372343000000,1557793372343000000,1557793372343000000,1557793372343000000,1557793372343000000,0,0,0,-551947260000000,-551947260000000
7,4,28,1557241103309000000,1557241103309000000,1557241103309000000,1557241103309000000,1557241103309000000,1557241103309000000,0,0,0,-1106008000000,-1106008000000
8,10,32,1558024863730000000,1558024863730000000,1558024863730000000,1558024863730000000,1558024863730000000,1558024863730000000,0,0,0,-2592000000,-2592000000
9,10,37,1557238276711000000,1557238276711000000,1557238276711000000,1557238276711000000,1557238276711000000,1557238276711000000,0,0,0,-1532023000000,-1532023000000
10,10,40,1557240196949000000,1557240196949000000,1557240196949000000,1557240196949000000,1557240196949000000,1557240196949000000,0,0,0,0,0
11,10,44,1557865090977000000,1557865090977000000,1557865090977000000,1557865090977000000,1557865090977000000,1557865090977000000,0,0,0,-623665880000000,-623665880000000
12,3,51,1558025000089000000,1558025000089000000,1558025000089000000,1558025000089000000,1558025000089000000,1558025000089000000,0,0,0,-4190083000000,-4190083000000
13,3,52,1558026106224000000,1558026106224000000,1558026106224000000,1558026106224000000,1558026106224000000,1558026106224000000,0,0,0,-3502551000000,-3502551000000
14,3,53,1557793373474000000,1557793373474000000,1557793373474000000,1557793373474000000,1557793373474000000,1557793373474000000,0,0,0,-551948391000000,-551948391000000
15,3,56,1557343859919000000,1557343859919000000,1557343859919000000,1557343859919000000,1557343859919000000,1557343859919000000,0,0,0,-102434836000000,-102434836000000
16,61,62,1558104891870000000,1558104891870000000,1558104891870000000,1558104891870000000,1558104891870000000,1558104891870000000,0,0,0,-78783397000000,-78783397000000
17,0,65,1558102061343000000,1558102061343000000,1558102061343000000,1558102061343000000,1558102061343000000,1558102061343000000,0,0,0,-75952816000000,-75952816000000
18,0,67,1557247681112000000,1557247681112000000,1557247681112000000,1557247681112000000,1557247681112000000,1557247681112000000,0,0,0,-4376000000,-4376000000
