,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,52,21,0,0,0,0,0,0,3,0,0,0,0
1,53,21,0,0,0,0,0,0,3,0,0,0,0
2,56,21,0,0,0,0,0,0,3,0,0,0,0
3,57,21,0,0,0,0,0,0,3,0,0,0,0
4,58,21,0,0,0,0,0,0,3,0,0,0,0
5,61,36,0,0,0,0,0,0,3,0,0,0,0
6,62,41,0,0,0,0,0,0,3,0,0,0,0
7,63,26,0,0,0,0,0,0,3,0,0,0,0
8,64,26,0,0,0,0,0,0,3,0,0,0,0
9,67,26,0,0,0,0,0,0,3,0,0,0,0
10,68,26,0,0,0,0,0,0,3,0,0,0,0
11,69,30,0,0,0,0,0,0,3,0,0,0,0
12,70,30,0,0,0,0,0,0,3,0,0,0,0
13,71,30,0,0,0,0,0,0,3,0,0,0,0
14,74,30,0,0,0,0,0,0,3,0,0,0,0
15,76,30,0,0,0,0,0,0,3,0,0,0,0
16,77,30,0,0,0,0,0,0,3,0,0,0,0
17,78,30,0,0,0,0,0,0,3,0,0,0,0
18,82,30,0,0,0,0,0,0,3,0,0,0,0
19,83,30,0,0,0,0,0,0,3,0,0,0,0
20,84,30,0,0,0,0,0,0,3,0,0,0,0
21,85,30,0,0,0,0,0,0,3,0,0,0,0
22,86,30,0,0,0,0,0,0,3,0,0,0,0
23,87,30,0,0,0,0,0,0,3,0,0,0,0
24,89,30,0,0,0,0,0,0,3,0,0,0,0
25,91,0,0,0,0,0,0,0,3,0,0,0,0
26,92,0,0,0,0,0,0,0,3,0,0,0,0
27,93,0,0,0,0,0,0,0,3,0,0,0,0
28,94,0,0,0,0,0,0,0,3,0,0,0,0
