,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,6,1,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,0,0,0,-5366000000,-5366000000
1,0,2,1558022850126000000,1558022850126000000,1558022850126000000,1558022850126000000,1558022850126000000,1558022850126000000,0,0,0,0,0
2,6,3,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,0,0,0,-5248000000,-5248000000
3,2,4,1558022850241000000,1558022850241000000,1558022850241000000,1558022850241000000,1558022850241000000,1558022850241000000,0,0,0,-115000000,-115000000
4,6,5,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,0,0,0,-5366000000,-5366000000
5,4,6,1558022855273000000,1558022855273000000,1558022855273000000,1558022855273000000,1558022855273000000,1558022855273000000,0,0,0,-5147000000,-5147000000
6,3,7,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,0,0,0,-5260000000,-5260000000
7,6,8,1558022855486000000,1558022855486000000,1558022855486000000,1558022855486000000,1558022855486000000,1558022855486000000,0,0,0,-5360000000,-5360000000
8,150,9,1558022855507000000,1558022855507000000,1558022855507000000,1558022855507000000,1558022855507000000,1558022855507000000,0,0,0,-5381000000,-5381000000
9,6,150,1558022855496000000,1558022855496000000,1558022855496000000,1558022855496000000,1558022855496000000,1558022855496000000,0,0,0,-5370000000,-5370000000
10,199,0,1558020810022000000,1558020810022000000,1558020810022000000,1558020810022000000,1558020810022000000,1558020810022000000,0,0,0,2040104000000,2040104000000
11,214,199,1558020810006000000,1558020810006000000,1558020810006000000,1558020810006000000,1558020810006000000,1558020810006000000,0,0,0,2040120000000,2040120000000
12,220,214,1558015300342000000,1558015300342000000,1558015300342000000,1558015300342000000,1558015300342000000,1558015300342000000,0,0,0,7549784000000,7549784000000
13,209,220,1558015300332000000,1558015300332000000,1558015300332000000,1558015300332000000,1558015300332000000,1558015300332000000,0,0,0,7549794000000,7549794000000
14,213,56,1557956719540000000,1557956719540000000,1557956719540000000,1557956719540000000,1557956719540000000,1557956719540000000,0,0,0,66130586000000,66130586000000
