,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,3,39,1557693072848000000,1557698068988000000,1557693072848000000,1557698068988000000,1557693072848000000,1557698068988000000,4,0,0,10
1,1,3,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,4,0,0,10
2,1,5,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,4,0,0,10
3,1,24,1557698664798000000,1557698664798000000,1557698664798000000,1557698664798000000,1557698664798000000,1557698664798000000,4,0,0,10
4,1,7,1557698664833000000,1557698664833000000,1557698664833000000,1557698664833000000,1557698664833000000,1557698664833000000,4,0,0,10
5,1,8,1557698664797000000,1557698664797000000,1557698664797000000,1557698664797000000,1557698664797000000,1557698664797000000,4,0,0,10
6,1,4,1557698664817000000,1557698664817000000,1557698664817000000,1557698664817000000,1557698664817000000,1557698664817000000,4,0,0,10
7,1,40,1557698664823000000,1557698664823000000,1557698664823000000,1557698664823000000,1557698664823000000,1557698664823000000,4,0,0,10
8,5,10,1557698664639000000,1557698664639000000,1557698664639000000,1557698664639000000,1557698664639000000,1557698664639000000,4,0,0,10
9,1,41,1557698664820000000,1557698664820000000,1557698664820000000,1557698664820000000,1557698664820000000,1557698664820000000,4,0,0,10
10,1,12,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,4,0,0,10
11,1,36,1557698664791000000,1557698664791000000,1557698664791000000,1557698664791000000,1557698664791000000,1557698664791000000,4,0,0,10
12,1,6,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,4,0,0,10
13,1,43,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,4,0,0,10
14,1,38,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,4,0,0,10
15,1,44,1557698664789000000,1557698664789000000,1557698664789000000,1557698664789000000,1557698664789000000,1557698664789000000,4,0,0,10
16,1,45,1557698664790000000,1557698664790000000,1557698664790000000,1557698664790000000,1557698664790000000,1557698664790000000,4,0,0,10
17,1,46,1557698664789000000,1557698664789000000,1557698664789000000,1557698664789000000,1557698664789000000,1557698664789000000,4,0,0,10
18,1,47,1557698664788000000,1557698664788000000,1557698664788000000,1557698664788000000,1557698664788000000,1557698664788000000,4,0,0,10
19,1,48,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,1557698664819000000,4,0,0,10
20,1,16,1557698664790000000,1557698664790000000,1557698664790000000,1557698664790000000,1557698664790000000,1557698664790000000,4,0,0,10
21,1,18,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,1557698664818000000,4,0,0,10
