,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,23,7,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,1300586000000,1300586000000
1,0,1,1557239022413000000,1557239022413000000,1557239022413000000,1557239022413000000,1557239022413000000,1557239022413000000,0,0,0,0,0
2,11,0,1557239022408000000,1557239022408000000,1557239022408000000,1557239022408000000,1557239022408000000,1557239022408000000,0,0,0,5000000,5000000
3,12,11,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,0,0,0,1300967000000,1300967000000
4,24,10,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,2268187000000,2268187000000
5,21,3,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,0,0,0,412937000000,412937000000
6,14,12,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,1301137000000,1301137000000
7,12,23,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,1300896000000,1300896000000
8,7,19,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,0,0,0,1299654000000,1299654000000
9,10,14,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,1301142000000,1301142000000
10,7,20,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,0,0,0,37816000000,37816000000
11,16,26,1557764853281000000,1557764853281000000,1557764853281000000,1557764853281000000,1557764853281000000,1557764853281000000,0,0,0,-524855980000000,-524855980000000
12,18,27,1557614702064000000,1557614702064000000,1557614702064000000,1557614702064000000,1557614702064000000,1557614702064000000,0,0,0,-373276981000000,-373276981000000
13,18,30,1557484279660000000,1557484279660000000,1557484279660000000,1557484279660000000,1557484279660000000,1557484279660000000,0,0,0,-242854563000000,-242854563000000
14,18,31,1557795353369000000,1557795353369000000,1557795353369000000,1557795353369000000,1557795353369000000,1557795353369000000,0,0,0,-3226470000000,-3226470000000
15,4,33,1558102159503000000,1558102159503000000,1558102159503000000,1558102159503000000,1558102159503000000,1558102159503000000,0,0,0,-76051030000000,-76051030000000
16,5,34,1558126414363000000,1558126414363000000,1558126414363000000,1558126414363000000,1558126414363000000,1558126414363000000,0,0,0,-888691155000000,-888691155000000
17,6,35,1557795047752000000,1557795047752000000,1557795047752000000,1557795047752000000,1557795047752000000,1557795047752000000,0,0,0,-555050451000000,-555050451000000
18,37,38,1557242409639000000,1557242409639000000,1557242409639000000,1557242409639000000,1557242409639000000,1557242409639000000,0,0,0,-27000000,-27000000
19,6,37,1557242409612000000,1557242409612000000,1557242409612000000,1557242409612000000,1557242409612000000,1557242409612000000,0,0,0,0,0
20,8,40,1557857876723000000,1557857876723000000,1557857876723000000,1557857876723000000,1557857876723000000,1557857876723000000,0,0,0,-620155277000000,-620155277000000
21,9,42,1557413401159000000,1557413401159000000,1557413401159000000,1557413401159000000,1557413401159000000,1557413401159000000,0,0,0,-171976062000000,-171976062000000
22,9,44,1557600587215000000,1557600587215000000,1557600587215000000,1557600587215000000,1557600587215000000,1557600587215000000,0,0,0,-359162118000000,-359162118000000
23,10,47,1557244940176000000,1557244940176000000,1557244940176000000,1557244940176000000,1557244940176000000,1557244940176000000,0,0,0,-2390939000000,-2390939000000
24,20,52,1558123971040000000,1558123971040000000,1558123971040000000,1558123971040000000,1558123971040000000,1558123971040000000,0,0,0,-97862567000000,-97862567000000
25,19,57,1557866856865000000,1557866856865000000,1557866856865000000,1557866856865000000,1557866856865000000,1557866856865000000,0,0,0,-626859564000000,-626859564000000
