,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,14,3,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,3677065000000,3677065000000
1,12,13,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,3676819000000,3676819000000
2,3,12,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,3677060000000,3677060000000
3,1,14,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,4644110000000,4644110000000
4,7,8,1557241398336000000,1557241398336000000,1557241398336000000,1557241398336000000,1557241398336000000,1557241398336000000,0,0,0,0,0
5,13,7,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,3676509000000,3676509000000
6,0,19,1557679684095000000,1557679684095000000,1557679684095000000,1557679684095000000,1557679684095000000,1557679684095000000,0,0,0,-441962649000000,-441962649000000
7,5,23,1557857201237000000,1557857201237000000,1557857201237000000,1557857201237000000,1557857201237000000,1557857201237000000,0,0,0,-613834118000000,-613834118000000
8,6,28,1557239954019000000,1557239954019000000,1557239954019000000,1557239954019000000,1557239954019000000,1557239954019000000,0,0,0,0,0
9,9,32,1557852469026000000,1557852469026000000,1557852469026000000,1557852469026000000,1557852469026000000,1557852469026000000,0,0,0,-609101907000000,-609101907000000
10,10,34,1558119830206000000,1558119830206000000,1558119830206000000,1558119830206000000,1558119830206000000,1558119830206000000,0,0,0,0,0
11,7,43,1557857659577000000,1557857659577000000,1557857659577000000,1557857659577000000,1557857659577000000,1557857659577000000,0,0,0,-620905328000000,-620905328000000
