,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,51,23,0,0,0,0,0,0,3,0,0,0,0
1,52,23,0,0,0,0,0,0,3,0,0,0,0
2,54,23,0,0,0,0,0,0,3,0,0,0,0
3,56,23,0,0,0,0,0,0,3,0,0,0,0
4,57,23,0,0,0,0,0,0,3,0,0,0,0
5,58,23,0,0,0,0,0,0,3,0,0,0,0
6,60,23,0,0,0,0,0,0,3,0,0,0,0
7,62,23,0,0,0,0,0,0,3,0,0,0,0
8,63,23,0,0,0,0,0,0,3,0,0,0,0
9,64,30,0,0,0,0,0,0,3,0,0,0,0
10,65,28,0,0,0,0,0,0,3,0,0,0,0
11,67,28,0,0,0,0,0,0,3,0,0,0,0
12,68,28,0,0,0,0,0,0,3,0,0,0,0
13,70,32,0,0,0,0,0,0,3,0,0,0,0
14,71,32,0,0,0,0,0,0,3,0,0,0,0
15,72,32,0,0,0,0,0,0,3,0,0,0,0
16,73,32,0,0,0,0,0,0,3,0,0,0,0
17,74,32,0,0,0,0,0,0,3,0,0,0,0
18,75,32,0,0,0,0,0,0,3,0,0,0,0
19,76,32,0,0,0,0,0,0,3,0,0,0,0
20,78,32,0,0,0,0,0,0,3,0,0,0,0
21,79,32,0,0,0,0,0,0,3,0,0,0,0
22,80,32,0,0,0,0,0,0,3,0,0,0,0
23,81,32,0,0,0,0,0,0,3,0,0,0,0
24,82,32,0,0,0,0,0,0,3,0,0,0,0
25,83,32,0,0,0,0,0,0,3,0,0,0,0
26,84,32,0,0,0,0,0,0,3,0,0,0,0
27,85,32,0,0,0,0,0,0,3,0,0,0,0
28,86,32,0,0,0,0,0,0,3,0,0,0,0
29,88,0,0,0,0,0,0,0,3,0,0,0,0
30,89,0,0,0,0,0,0,0,3,0,0,0,0
