,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,2,80,1557435094434000000,0,1557435094434000000,1557435094434000000,1557435094434000000,0,5,0,320,2
1,2,81,1557435095043000000,0,1557435095043000000,1557435095043000000,1557435095043000000,0,5,0,352,2
2,2,82,1557435093930000000,0,1557435093930000000,1557435093930000000,1557435093930000000,0,5,0,340,2
3,2,84,1557435094737000000,0,1557435094737000000,1557435094737000000,1557435094737000000,0,5,0,354,2
4,2,67,1557435095227000000,0,1557435095227000000,1557435095227000000,1557435095227000000,0,5,0,320,2
5,2,86,1557435095157000000,0,1557435095157000000,1557435095157000000,1557435095157000000,0,5,0,327,2
6,2,87,1557435096261000000,0,1557435096261000000,1557435096261000000,1557435096261000000,0,5,0,662,2
7,2,88,1557435094897000000,0,1557435094897000000,1557435094897000000,1557435094897000000,0,5,0,318,2
8,2,89,1557435095076000000,0,1557435095076000000,1557435095076000000,1557435095076000000,0,5,0,325,2
9,2,83,1557435094550000000,0,1557435094550000000,1557435094550000000,1557435094550000000,0,5,0,325,2
10,2,115,1557435094824000000,0,1557435094824000000,1557435094824000000,1557435094824000000,0,5,0,350,2
11,2,116,1557435094314000000,0,1557435094314000000,1557435094314000000,1557435094314000000,0,5,0,330,2
12,2,32,1557435093940000000,0,1557435093940000000,1557435093940000000,1557435093940000000,0,5,0,336,2
13,2,34,1557435093643000000,0,1557435093643000000,1557435093643000000,1557435093643000000,0,5,0,331,2
14,2,108,1557435094987000000,0,1557435094987000000,1557435094987000000,1557435094987000000,0,5,0,348,2
15,2,36,1557435093808000000,0,1557435093808000000,1557435093808000000,1557435093808000000,0,5,0,340,2
16,2,111,1557435095496000000,0,1557435095496000000,1557435095496000000,1557435095496000000,0,5,0,336,2
17,4,38,1557435092639000000,0,1557435092639000000,1557435092639000000,1557435092639000000,0,5,0,1,2
18,2,40,1557435093862000000,0,1557435093862000000,1557435093862000000,1557435093862000000,0,5,0,339,2
19,2,42,1557435094592000000,0,1557435094592000000,1557435094592000000,1557435094592000000,0,5,0,332,2
20,2,44,1557435095050000000,0,1557435095050000000,1557435095050000000,1557435095050000000,0,5,0,340,2
21,2,33,1557435094552000000,0,1557435094552000000,1557435094552000000,1557435094552000000,0,5,0,324,2
22,2,46,1557435093948000000,0,1557435093948000000,1557435093948000000,1557435093948000000,0,5,0,335,2
23,2,20,1557435096186000000,0,1557435096186000000,1557435096186000000,1557435096186000000,0,5,0,838,2
24,2,35,1557435094345000000,0,1557435094345000000,1557435094345000000,1557435094345000000,0,5,0,323,2
25,2,24,1557435094660000000,0,1557435094660000000,1557435094660000000,1557435094660000000,0,5,0,344,2
26,2,25,1557435094940000000,0,1557435094940000000,1557435094940000000,1557435094940000000,0,5,0,334,2
27,2,26,1557435093856000000,0,1557435093856000000,1557435093856000000,1557435093856000000,0,5,0,341,2
28,2,68,1557435094658000000,0,1557435094658000000,1557435094658000000,1557435094658000000,0,5,0,345,2
29,2,27,1557435098836000000,0,1557435098836000000,1557435098836000000,1557435098836000000,0,5,0,505,2
30,2,91,1557435093896000000,0,1557435093896000000,1557435093896000000,1557435093896000000,0,5,0,337,2
31,2,28,1557435094123000000,0,1557435094123000000,1557435094123000000,1557435094123000000,0,5,0,325,2
32,2,85,1557435095114000000,0,1557435095114000000,1557435095114000000,1557435095114000000,0,5,0,325,2
33,2,29,1557435095794000000,0,1557435095794000000,1557435095794000000,1557435095794000000,0,5,0,384,2
34,2,92,1557435095048000000,0,1557435095048000000,1557435095048000000,1557435095048000000,0,5,0,342,2
35,2,93,1557435095353000000,0,1557435095353000000,1557435095353000000,1557435095353000000,0,5,0,336,2
36,2,94,1557435095040000000,0,1557435095040000000,1557435095040000000,1557435095040000000,0,5,0,342,2
37,2,95,1557435094432000000,0,1557435094432000000,1557435094432000000,1557435094432000000,0,5,0,325,2
38,2,96,1557435094530000000,0,1557435094530000000,1557435094530000000,1557435094530000000,0,5,0,327,2
39,2,97,1557435093905000000,0,1557435093905000000,1557435093905000000,1557435093905000000,0,5,0,327,2
40,2,99,1557435094869000000,0,1557435094869000000,1557435094869000000,1557435094869000000,0,5,0,352,2
41,2,90,1557435093953000000,0,1557435093953000000,1557435093953000000,1557435093953000000,0,5,0,335,2
42,2,30,1557435094457000000,0,1557435094457000000,1557435094457000000,1557435094457000000,0,5,0,332,2
43,2,47,1557435093826000000,0,1557435093826000000,1557435093826000000,1557435093826000000,0,5,0,326,2
44,2,48,1557435094851000000,0,1557435094851000000,1557435094851000000,1557435094851000000,0,5,0,320,2
45,2,49,1557435094663000000,0,1557435094663000000,1557435094663000000,1557435094663000000,0,5,0,312,2
46,2,51,1557435095381000000,0,1557435095381000000,1557435095381000000,1557435095381000000,0,5,0,374,2
47,2,22,1557435090818000000,0,1557435090818000000,1557435127916000000,1557435090818000000,0,5,0,1,2
