,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,150,752,1558104176810000000,1558104176810000000,1558104176810000000,1558104176810000000,1558104176810000000,1558104176810000000,5,0,232,3
1,150,751,1558104176773000000,1558104176773000000,1558104176773000000,1558104176773000000,1558104176773000000,1558104176773000000,5,0,232,3
2,229,1165,1558018512618000000,1558031893508000000,1558018512618000000,1558031893508000000,1558018512618000000,1558031893508000000,5,0,4096,3
3,189,498,1558104662522000000,1558104662522000000,1558104662522000000,1558104662522000000,1558104662522000000,1558104662522000000,5,0,760,3
4,150,749,1558104177076000000,1558104177077000000,1558104177076000000,1558104177077000000,1558104177076000000,1558104177077000000,5,0,4,3
5,189,497,1558111450839000000,1558111450839000000,1558111450839000000,1558111450839000000,1558111450839000000,1558111450839000000,5,0,760,3
6,150,738,1558104177193000000,1558104177193000000,1558104177193000000,1558104177193000000,1558104177193000000,1558104177193000000,5,0,4096,3
7,231,1165,1557968480802000000,1557968480802000000,1557968480802000000,1557968480802000000,1557968480802000000,1557968480802000000,5,0,4096,3
8,230,1165,1558019894195000000,1558020253205000000,1558019894195000000,1558020253205000000,1558019894195000000,1558020253205000000,5,0,4096,3
9,189,499,1558106690600000000,1558106690600000000,1558106690600000000,1558106690600000000,1558106690600000000,1558106690600000000,5,0,180,3
10,189,503,1558107392478000000,1558107392478000000,1558107392478000000,1558107392478000000,1558107392478000000,1558107392478000000,5,0,180,3
11,233,1165,1557945543239000000,1557945543239000000,1557945543239000000,1557945543239000000,1557945543239000000,1557945543239000000,5,0,4096,3
12,150,766,1558104176787000000,1558104176787000000,1558104176787000000,1558104176787000000,1558104176787000000,1558104176787000000,5,0,232,3
13,189,501,1558108029126000000,1558108029126000000,1558108029126000000,1558108029126000000,1558108029126000000,1558108029126000000,5,0,629,3
14,189,500,1558110196206000000,1558110196206000000,1558110196206000000,1558110196206000000,1558110196206000000,1558110196206000000,5,0,760,3
15,150,763,1558104176799000000,1558104177073000000,1558104176799000000,1558104177073000000,1558104176799000000,1558104177073000000,5,0,16,3
16,235,1165,1558039299331000000,1558039686764000000,1558039299331000000,1558039686764000000,1558039299331000000,1558039686764000000,5,0,4096,3
17,234,1165,1558042033480000000,1558042033481000000,1558042033480000000,1558042033481000000,1558042033480000000,1558042033481000000,5,0,4096,3
18,189,504,1558106916198000000,1558106916198000000,1558106916198000000,1558106916198000000,1558106916198000000,1558106916198000000,5,0,180,3
19,236,1165,1558044678528000000,1558045211465000000,1558044678528000000,1558045211465000000,1558044678528000000,1558045211465000000,5,0,4096,3
20,237,1165,1557866691008000000,1557866691012000000,1557866691008000000,1557866691012000000,1557866691008000000,1557866691012000000,5,0,4096,3
21,247,1165,1557943544465000000,1557943544466000000,1557943544465000000,1557943544466000000,1557943544465000000,1557943544466000000,5,0,4096,3
22,189,516,1558107733611000000,1558107733611000000,1558107733611000000,1558107733611000000,1558107733611000000,1558107733611000000,5,0,180,3
23,189,517,1558106263852000000,1558106263852000000,1558106263852000000,1558106263852000000,1558106263852000000,1558106263852000000,5,0,760,3
24,189,502,1558105048940000000,1558105048940000000,1558105048940000000,1558105048940000000,1558105048940000000,1558105048940000000,5,0,180,3
25,189,514,1558110281415000000,1558110281415000000,1558110281415000000,1558110281415000000,1558110281415000000,1558110281415000000,5,0,180,3
26,189,513,1558104376630000000,1558104376630000000,1558104376630000000,1558104376630000000,1558104376630000000,1558104376630000000,5,0,180,3
27,238,1165,1558020923194000000,1558020996301000000,1558020923194000000,1558020996301000000,1558020923194000000,1558020996301000000,5,0,4096,3
28,239,1165,1557960289846000000,1557960289846000000,1557960289846000000,1557960289846000000,1557960289846000000,1557960289846000000,5,0,4096,3
29,245,1165,1557943673954000000,1557943673954000000,1557943673954000000,1557943673954000000,1557943673954000000,1557943673954000000,5,0,4096,3
30,253,1165,1557968577343000000,1557968577344000000,1557968577343000000,1557968577344000000,1557968577343000000,1557968577344000000,5,0,4096,3
31,189,531,1558110703190000000,1558110703190000000,1558110703190000000,1558110703190000000,1558110703190000000,1558110703190000000,5,0,760,3
32,189,529,1558110526769000000,1558110526769000000,1558110526769000000,1558110526769000000,1558110526769000000,1558110526769000000,5,0,6948,3
33,189,528,1558105938671000000,1558105938671000000,1558105938671000000,1558105938671000000,1558105938671000000,1558105938671000000,5,0,983,3
34,189,526,1558107888991000000,1558107888991000000,1558107888991000000,1558107888991000000,1558107888991000000,1558107888991000000,5,0,760,3
35,189,527,1558106183379000000,1558106183379000000,1558106183379000000,1558106183379000000,1558106183379000000,1558106183379000000,5,0,760,3
36,189,518,1558107974640000000,1558107974640000000,1558107974640000000,1558107974640000000,1558107974640000000,1558107974640000000,5,0,1022,3
37,189,519,1558104482030000000,1558104482035000000,1558104482030000000,1558104482035000000,1558104482030000000,1558104482035000000,5,0,760,3
38,246,1165,1558023404166000000,1558024720130000000,1558023404166000000,1558024720130000000,1558023404166000000,1558024720130000000,5,0,4096,3
39,244,1165,1558043416315000000,1558043585244000000,1558043416315000000,1558043585244000000,1558043416315000000,1558043585244000000,5,0,8192,3
40,243,1165,1558043705562000000,1558044469404000000,1558043705562000000,1558044469404000000,1558043705562000000,1558044469404000000,5,0,4096,3
41,242,1165,1557953452695000000,1557953452696000000,1557953452695000000,1557953452696000000,1557953452695000000,1557953452696000000,5,0,4096,3
42,241,1165,1558041043925000000,1558041103014000000,1558041043925000000,1558041103014000000,1558041043925000000,1558041103014000000,5,0,4096,3
43,240,1165,1558032623688000000,1558032623688000000,1558032623688000000,1558032623688000000,1558032623688000000,1558032623688000000,5,0,4096,3
44,249,1165,1558054435966000000,1558054435966000000,1558054435966000000,1558054435966000000,1558054435966000000,1558054435966000000,5,0,4096,3
45,248,1165,1557960348852000000,1557960355276000000,1557960348852000000,1557960355276000000,1557960348852000000,1557960355276000000,5,0,4096,3
46,256,1165,1557960023748000000,1557960023749000000,1557960023748000000,1557960023749000000,1557960023748000000,1557960023749000000,5,0,4096,3
