,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,145,318,1558031300831000000,1558031300831000000,1558031300831000000,1558031300831000000,1558031300831000000,1558031300831000000,0,0,0,-6299229000000,-6299229000000
1,195,322,1558029438125000000,1558029438125000000,1558029438125000000,1558029438125000000,1558029438125000000,1558029438125000000,0,0,0,-4436523000000,-4436523000000
2,195,320,1558029624054000000,1558029624054000000,1558029624054000000,1558029624054000000,1558029624054000000,1558029624054000000,0,0,0,-4622452000000,-4622452000000
3,195,307,1558029431907000000,1558029431907000000,1558029431907000000,1558029431907000000,1558029431907000000,1558029431907000000,0,0,0,-4430305000000,-4430305000000
4,190,326,1558029631148000000,1558029631148000000,1558029631148000000,1558029631148000000,1558029631148000000,1558029631148000000,0,0,0,-4629546000000,-4629546000000
5,190,329,1558029629720000000,1558029629720000000,1558029629720000000,1558029629720000000,1558029629720000000,1558029629720000000,0,0,0,-4628118000000,-4628118000000
6,195,323,1558029958593000000,1558029958593000000,1558029958593000000,1558029958593000000,1558029958593000000,1558029958593000000,0,0,0,-4956991000000,-4956991000000
7,190,334,1558029629550000000,1558029629550000000,1558029629550000000,1558029629550000000,1558029629550000000,1558029629550000000,0,0,0,-4627948000000,-4627948000000
8,344,351,1558025999891000000,1558025999891000000,1558025999891000000,1558025999891000000,1558025999891000000,1558025999891000000,0,0,0,-998289000000,-998289000000
9,342,350,1558029398405000000,1558029398405000000,1558029398405000000,1558029398405000000,1558029398405000000,1558029398405000000,0,0,0,-4396803000000,-4396803000000
10,342,348,1558028942058000000,1558028942058000000,1558028942058000000,1558028942058000000,1558028942058000000,1558028942058000000,0,0,0,-3940456000000,-3940456000000
11,195,347,1558029624083000000,1558029624083000000,1558029624083000000,1558029624083000000,1558029624083000000,1558029624083000000,0,0,0,-4622481000000,-4622481000000
12,190,356,1558029782095000000,1558029782095000000,1558029782095000000,1558029782095000000,1558029782095000000,1558029782095000000,0,0,0,-4780493000000,-4780493000000
13,346,353,1558026675134000000,1558026675134000000,1558026675134000000,1558026675134000000,1558026675134000000,1558026675134000000,0,0,0,-1673532000000,-1673532000000
14,190,376,1558029631972000000,1558029631972000000,1558029631972000000,1558029631972000000,1558029631972000000,1558029631972000000,0,0,0,-4630370000000,-4630370000000
15,190,371,1558029631975000000,1558029631975000000,1558029631975000000,1558029631975000000,1558029631975000000,1558029631975000000,0,0,0,-4630373000000,-4630373000000
16,190,399,1558029631559000000,1558029631559000000,1558029631559000000,1558029631559000000,1558029631559000000,1558029631559000000,0,0,0,-4629957000000,-4629957000000
17,357,392,1558026001950000000,1558026001950000000,1558026001950000000,1558026001950000000,1558026001950000000,1558026001950000000,0,0,0,-1000348000000,-1000348000000
