,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,46,27,1557245496508000000,1557245496508000000,1557245496508000000,1557245496508000000,1557245496508000000,1557245496508000000,0,0,0,-8751803000000,-8751803000000
1,105,28,1557238281581000000,1557238281581000000,1557238281581000000,1557238281581000000,1557238281581000000,1557238281581000000,0,0,0,-1536876000000,-1536876000000
2,24,54,1557245900856000000,1557245900856000000,1557245900856000000,1557245900856000000,1557245900856000000,1557245900856000000,0,0,0,-9156151000000,-9156151000000
3,9,56,1557239380349000000,1557239380349000000,1557239380349000000,1557239380349000000,1557239380349000000,1557239380349000000,0,0,0,-2635644000000,-2635644000000
4,55,57,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,0,0,0,0,0
5,24,58,1557245895158000000,1557245895158000000,1557245895158000000,1557245895158000000,1557245895158000000,1557245895158000000,0,0,0,-9150453000000,-9150453000000
6,127,59,1557241394853000000,1557241394853000000,1557241394853000000,1557241394853000000,1557241394853000000,1557241394853000000,0,0,0,-4650148000000,-4650148000000
7,57,60,1557239834367000000,1557239834367000000,1557239834367000000,1557239834367000000,1557239834367000000,1557239834367000000,0,0,0,-3089662000000,-3089662000000
8,10,92,1557242325580000000,1557242325580000000,1557242325580000000,1557242325580000000,1557242325580000000,1557242325580000000,0,0,0,-5580875000000,-5580875000000
9,24,61,1557245496390000000,1557245496390000000,1557245496390000000,1557245496390000000,1557245496390000000,1557245496390000000,0,0,0,-8751685000000,-8751685000000
10,10,98,1557242325244000000,1557242325244000000,1557242325244000000,1557242325244000000,1557242325244000000,1557242325244000000,0,0,0,-5580539000000,-5580539000000
11,114,62,1557240939305000000,1557240939305000000,1557240939305000000,1557240939305000000,1557240939305000000,1557240939305000000,0,0,0,-4194600000000,-4194600000000
12,14,99,1557244477823000000,1557244477823000000,1557244477823000000,1557244477823000000,1557244477823000000,1557244477823000000,0,0,0,-7733118000000,-7733118000000
13,14,100,1557244940773000000,1557244940773000000,1557244940773000000,1557244940773000000,1557244940773000000,1557244940773000000,0,0,0,-8196068000000,-8196068000000
14,36,101,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,0,0,0,-3093679000000,-3093679000000
15,63,97,1557240731732000000,1557240731732000000,1557240731732000000,1557240731732000000,1557240731732000000,1557240731732000000,0,0,0,-3987027000000,-3987027000000
16,66,103,1557239987931000000,1557239987931000000,1557239987931000000,1557239987931000000,1557239987931000000,1557239987931000000,0,0,0,-3243226000000,-3243226000000
17,66,104,1557239987894000000,1557239987894000000,1557239987894000000,1557239987894000000,1557239987894000000,1557239987894000000,0,0,0,-3243189000000,-3243189000000
18,70,105,1557238278466000000,1557238278466000000,1557238278466000000,1557238278466000000,1557238278466000000,1557238278466000000,0,0,0,-1533761000000,-1533761000000
19,70,106,1557238276711000000,1557238276711000000,1557238276711000000,1557238276711000000,1557238276711000000,1557238276711000000,0,0,0,-1532006000000,-1532006000000
20,36,102,1557239838276000000,1557239838276000000,1557239838276000000,1557239838276000000,1557239838276000000,1557239838276000000,0,0,0,-3093571000000,-3093571000000
21,36,108,1557239838389000000,1557239838389000000,1557239838389000000,1557239838389000000,1557239838389000000,1557239838389000000,0,0,0,-3093684000000,-3093684000000
