,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,21,0,0,0,0,0,0,0,3,0,0,0,0
1,22,2,0,0,0,0,0,0,3,0,0,0,0
2,23,2,0,0,0,0,0,0,3,0,0,0,0
3,24,3,0,0,0,0,0,0,3,0,0,0,0
4,25,3,0,0,0,0,0,0,3,0,0,0,0
5,26,3,0,0,0,0,0,0,3,0,0,0,0
6,27,3,0,0,0,0,0,0,3,0,0,0,0
7,28,9,0,0,0,0,0,0,3,0,0,0,0
8,29,9,0,0,0,0,0,0,3,0,0,0,0
9,30,9,0,0,0,0,0,0,3,0,0,0,0
10,32,10,0,0,0,0,0,0,3,0,0,0,0
11,33,17,0,0,0,0,0,0,3,0,0,0,0
12,34,17,0,0,0,0,0,0,3,0,0,0,0
13,36,14,0,0,0,0,0,0,3,0,0,0,0
14,40,13,0,0,0,0,0,0,3,0,0,0,0
15,41,13,0,0,0,0,0,0,3,0,0,0,0
16,42,13,0,0,0,0,0,0,3,0,0,0,0
