,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,18,19,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,2636165000000,2636165000000
1,16,3,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,1668564000000,1668564000000
2,19,13,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,1669120000000,1669120000000
3,2,10,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,0,0,0,1676565000000,1676565000000
4,17,16,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,1668874000000,1668874000000
5,0,1,1557239390391000000,1557239390391000000,1557239390391000000,1557239390391000000,1557239390391000000,1557239390391000000,0,0,0,0,0
6,3,0,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,0,0,0,1667632000000,1667632000000
7,13,17,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,1669115000000,1669115000000
8,9,22,1558026677278000000,1558026677278000000,1558026677278000000,1558026677278000000,1558026677278000000,1558026677278000000,0,0,0,-2458000000,-2458000000
9,14,24,1557792845605000000,1557792845605000000,1557792845605000000,1557792845605000000,1557792845605000000,1557792845605000000,0,0,0,-549478486000000,-549478486000000
10,15,27,1557662595453000000,1557662595453000000,1557662595453000000,1557662595453000000,1557662595453000000,1557662595453000000,0,0,0,-421170370000000,-421170370000000
11,15,30,1557441602820000000,1557441602820000000,1557441602820000000,1557441602820000000,1557441602820000000,1557441602820000000,0,0,0,-200177695000000,-200177695000000
12,35,36,1558029647498000000,1558029647498000000,1558029647498000000,1558029647498000000,1558029647498000000,1558029647498000000,0,0,0,-4645896000000,-4645896000000
13,0,35,1558029647480000000,1558029647480000000,1558029647480000000,1558029647480000000,1558029647480000000,1558029647480000000,0,0,0,-4645878000000,-4645878000000
14,0,38,1558041194592000000,1558041194592000000,1558041194592000000,1558041194592000000,1558041194592000000,1558041194592000000,0,0,0,-15086119000000,-15086119000000
15,0,41,1557771029520000000,1557771029520000000,1557771029520000000,1557771029520000000,1557771029520000000,1557771029520000000,0,0,0,-529604437000000,-529604437000000
