,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,254,19,0,0,0,0,0,0,3,0,0,0,0
1,255,33,0,0,0,0,0,0,3,0,0,0,0
2,256,36,0,0,0,0,0,0,3,0,0,0,0
3,259,58,0,0,0,0,0,0,3,0,0,0,0
4,260,102,0,0,0,0,0,0,3,0,0,0,0
5,261,120,0,0,0,0,0,0,3,0,0,0,0
6,262,123,0,0,0,0,0,0,3,0,0,0,0
7,263,125,0,0,0,0,0,0,3,0,0,0,0
8,264,130,0,0,0,0,0,0,3,0,0,0,0
9,266,135,0,0,0,0,0,0,3,0,0,0,0
10,267,138,0,0,0,0,0,0,3,0,0,0,0
11,268,138,0,0,0,0,0,0,3,0,0,0,0
12,269,140,0,0,0,0,0,0,3,0,0,0,0
13,273,188,0,0,0,0,0,0,3,0,0,0,0
14,274,197,0,0,0,0,0,0,3,0,0,0,0
15,275,201,0,0,0,0,0,0,3,0,0,0,0
16,277,225,0,0,0,0,0,0,3,0,0,0,0
17,279,233,0,0,0,0,0,0,3,0,0,0,0
18,280,5,0,0,0,0,0,0,3,0,0,0,0
19,285,0,0,0,0,0,0,0,3,0,0,0,0
20,286,0,0,0,0,0,0,0,3,0,0,0,0
21,287,0,0,0,0,0,0,0,3,0,0,0,0
22,288,0,0,0,0,0,0,0,3,0,0,0,0
23,289,0,0,0,0,0,0,0,3,0,0,0,0
24,290,0,0,0,0,0,0,0,3,0,0,0,0
25,291,0,0,0,0,0,0,0,3,0,0,0,0
26,292,0,0,0,0,0,0,0,3,0,0,0,0
27,293,0,0,0,0,0,0,0,3,0,0,0,0
28,294,0,0,0,0,0,0,0,3,0,0,0,0
