,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,229,1,0,0,0,0,0,0,3,0,0,0,0
1,230,1,0,0,0,0,0,0,3,0,0,0,0
2,232,29,0,0,0,0,0,0,3,0,0,0,0
3,233,33,0,0,0,0,0,0,3,0,0,0,0
4,234,35,0,0,0,0,0,0,3,0,0,0,0
5,235,43,0,0,0,0,0,0,3,0,0,0,0
6,236,44,0,0,0,0,0,0,3,0,0,0,0
7,237,53,0,0,0,0,0,0,3,0,0,0,0
8,238,55,0,0,0,0,0,0,3,0,0,0,0
9,239,60,0,0,0,0,0,0,3,0,0,0,0
10,240,85,0,0,0,0,0,0,3,0,0,0,0
11,242,95,0,0,0,0,0,0,3,0,0,0,0
12,245,132,0,0,0,0,0,0,3,0,0,0,0
13,246,133,0,0,0,0,0,0,3,0,0,0,0
14,247,134,0,0,0,0,0,0,3,0,0,0,0
15,249,150,0,0,0,0,0,0,3,0,0,0,0
16,251,166,0,0,0,0,0,0,3,0,0,0,0
17,252,171,0,0,0,0,0,0,3,0,0,0,0
18,254,172,0,0,0,0,0,0,3,0,0,0,0
19,255,177,0,0,0,0,0,0,3,0,0,0,0
20,256,179,0,0,0,0,0,0,3,0,0,0,0
21,257,182,0,0,0,0,0,0,3,0,0,0,0
22,258,191,0,0,0,0,0,0,3,0,0,0,0
23,259,0,0,0,0,0,0,0,3,0,0,0,0
24,260,0,0,0,0,0,0,0,3,0,0,0,0
25,261,0,0,0,0,0,0,0,3,0,0,0,0
26,263,0,0,0,0,0,0,0,3,0,0,0,0
27,266,0,0,0,0,0,0,0,3,0,0,0,0
28,269,0,0,0,0,0,0,0,3,0,0,0,0
29,270,0,0,0,0,0,0,0,3,0,0,0,0
30,273,0,0,0,0,0,0,0,3,0,0,0,0
