,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,8,21,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,0,0,0,2240193000000,2240193000000
1,8,13,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,0,0,0,1344543000000,1344543000000
2,11,1,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,2232748000000,2232748000000
3,1,9,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,2232743000000,2232743000000
4,26,11,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,3199793000000,3199793000000
5,18,6,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,0,0,0,2230811000000,2230811000000
6,10,17,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,2232192000000,2232192000000
7,17,23,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,0,0,0,969422000000,969422000000
8,7,18,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,0,0,0,2231236000000,2231236000000
9,17,7,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,0,0,0,2231260000000,2231260000000
10,9,10,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,2232502000000,2232502000000
11,9,5,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,0,0,0,2232573000000,2232573000000
12,2,28,1558103517988000000,1558103517988000000,1558103517988000000,1558103517988000000,1558103517988000000,1558103517988000000,0,0,0,-77409515000000,-77409515000000
13,4,33,1557417188986000000,1557417188986000000,1557417188986000000,1557417188986000000,1557417188986000000,1557417188986000000,0,0,0,-175763889000000,-175763889000000
14,14,37,1557441601582000000,1557441601582000000,1557441601582000000,1557441601582000000,1557441601582000000,1557441601582000000,0,0,0,-200176457000000,-200176457000000
15,14,40,1557237719372000000,1557237719372000000,1557237719372000000,1557237719372000000,1557237719372000000,1557237719372000000,0,0,0,0,0
16,15,42,1557528496406000000,1557528496406000000,1557528496406000000,1557528496406000000,1557528496406000000,1557528496406000000,0,0,0,-287071309000000,-287071309000000
17,16,44,1557238825489000000,1557238825489000000,1557238825489000000,1557238825489000000,1557238825489000000,1557238825489000000,0,0,0,448467479000000,448467479000000
18,16,47,1558026679618000000,1558026679618000000,1558026679618000000,1558026679618000000,1558026679618000000,1558026679618000000,0,0,0,-2316000000,-2316000000
19,20,52,1558126348091000000,1558126348091000000,1558126348091000000,1558126348091000000,1558126348091000000,1558126348091000000,0,0,0,-884013160000000,-884013160000000
20,5,61,1557417015081000000,1557417015081000000,1557417015081000000,1557417015081000000,1557417015081000000,1557417015081000000,0,0,0,-175589998000000,-175589998000000
21,17,62,1557760186198000000,1557760186198000000,1557760186198000000,1557760186198000000,1557760186198000000,1557760186198000000,0,0,0,-518761101000000,-518761101000000
22,17,64,1557842903576000000,1557842903576000000,1557842903576000000,1557842903576000000,1557842903576000000,1557842903576000000,0,0,0,-602906275000000,-602906275000000
23,23,65,1557757129485000000,1557757129485000000,1557757129485000000,1557757129485000000,1557757129485000000,1557757129485000000,0,0,0,-515704402000000,-515704402000000
