,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,9,351,1557234340433000000,1557236779936000000,1557234340433000000,1557236779936000000,1557234340433000000,1557236779936000000,5,0,40960,3
1,0,416,1557304594194000000,1557309456314000000,1557304594194000000,1557309456314000000,1557304594194000000,1557309456314000000,5,0,36864,3
2,8,423,1557734206961000000,1557734206961000000,1557734206961000000,1557734206961000000,1557734206961000000,1557734206961000000,5,0,12191,3
3,8,424,1557252806288000000,1557256358869000000,1557252806288000000,1557256358869000000,1557252806288000000,1557256358869000000,5,0,4096,3
4,26,427,1557911280945000000,1557911711052000000,1557911280945000000,1557911711052000000,1557911280945000000,1557911711052000000,5,0,4096,3
5,9,436,1557242985056000000,1557242985056000000,1557242985056000000,1557242985056000000,1557242985056000000,1557242985056000000,5,0,12007,3
6,9,438,1558023385026000000,1558023385027000000,1558023385026000000,1558023385027000000,1558023385026000000,1558023385027000000,5,0,65536,3
7,9,439,1557951346035000000,1557951355153000000,1557951346035000000,1557951355153000000,1557951346035000000,1557951355153000000,5,0,32768,3
8,9,440,1558012871760000000,1558014986677000000,1558012871760000000,1558014986677000000,1558012871760000000,1558014986677000000,5,0,4096,3
9,32,441,1557252619971000000,1557252620518000000,1557252619971000000,1557252620518000000,1557252619971000000,1557252620518000000,5,0,32768,3
10,35,445,1557421391868000000,1557423809127000000,1557421391868000000,1557423809127000000,1557421391868000000,1557423809127000000,5,0,4096,3
11,11,450,1557535551551000000,1557535551551000000,1557535551551000000,1557535551551000000,1557535551551000000,1557535551551000000,5,0,4096,3
12,11,453,1558029690336000000,1558029690579000000,1558029690336000000,1558029690579000000,1558029690336000000,1558029690579000000,5,0,678,3
13,11,470,1557528027837000000,1557528027837000000,1557528027837000000,1557528027837000000,1557528027837000000,1557528027837000000,5,0,1007,3
14,13,472,1558040484691000000,1558041919366000000,1558040484691000000,1558041919366000000,1558040484691000000,1558041919366000000,5,0,4096,3
15,13,475,1557528041911000000,1557528041911000000,1557528041911000000,1557528041911000000,1557528041911000000,1557528041911000000,5,0,4096,3
16,13,476,1557330651779000000,1557330651779000000,1557330651779000000,1557330651779000000,1557330651779000000,1557330651779000000,5,0,4096,3
17,13,479,1557402477878000000,1557403305602000000,1557402477878000000,1557403305602000000,1557402477878000000,1557403305602000000,5,0,4096,3
18,13,483,1558029756563000000,1558029756563000000,1558029756563000000,1558029756563000000,1558029756563000000,1558029756563000000,5,0,716,3
19,47,508,1557334132670000000,1557334132670000000,1557334132670000000,1557334132670000000,1557334132670000000,1557334132670000000,5,0,4096,3
20,14,509,1557317169475000000,1557317169475000000,1557317169475000000,1557317169475000000,1557317169475000000,1557317169475000000,5,0,114,3
21,17,524,1558029782105000000,1558029782105000000,1558029782105000000,1558029782105000000,1558029782105000000,1558029782105000000,5,0,7566,3
22,17,525,1557247513394000000,1557247513394000000,1557247513394000000,1557247513394000000,1557247513394000000,1557247513394000000,5,0,28672,3
23,23,529,1557491051267000000,1557491051267000000,1557491051267000000,1557491051267000000,1557491051267000000,1557491051267000000,5,0,32768,3
24,23,533,1558101775132000000,1558101775132000000,1558101775132000000,1558101775132000000,1558101775132000000,1558101775132000000,5,0,8192,3
25,23,536,1557344866361000000,1557348051999000000,1557344866361000000,1557348051999000000,1557344866361000000,1557348051999000000,5,0,4096,3
26,23,542,1557242988716000000,1557242988716000000,1557242988716000000,1557242988716000000,1557242988716000000,1557242988716000000,5,0,16384,3
27,7,553,1557235162299000000,1557237144343000000,1557235162299000000,1557237144343000000,1557235162299000000,1557237144343000000,5,0,16384,3
28,7,561,1557338738490000000,1557338738490000000,1557338738490000000,1557338738490000000,1557338738490000000,1557338738490000000,5,0,65536,3
29,7,596,1557250737178000000,1557250846982000000,1557250737178000000,1557250846982000000,1557250737178000000,1557250846982000000,5,0,4096,3
30,13,126,1557460511119000000,1557460511119000000,1557460511119000000,1557460511119000000,1557460511119000000,1557460511119000000,5,0,4096,3
31,7,310,1557993015164000000,1557993015164000000,1557993015164000000,1557993015164000000,1557993015164000000,1557993015164000000,5,0,4096,3
32,25,313,1557920359177000000,1557920359177000000,1557920359177000000,1557920359177000000,1557920359177000000,1557920359177000000,5,0,4096,3
33,8,313,1557845782525000000,1557845782525000000,1557845782525000000,1557845782525000000,1557845782525000000,1557845782525000000,5,0,4096,3
34,28,313,1557650531897000000,1557654123387000000,1557650531897000000,1557654123387000000,1557650531897000000,1557654123387000000,5,0,4096,3
35,29,313,1557778451290000000,1557783673767000000,1557778451290000000,1557783673767000000,1557778451290000000,1557783673767000000,5,0,4096,3
36,30,313,1557940388007000000,1557940388007000000,1557940388007000000,1557940388007000000,1557940388007000000,1557940388007000000,5,0,4096,3
37,31,313,1557404400171000000,1557412846762000000,1557404400171000000,1557412846762000000,1557404400171000000,1557412846762000000,5,0,4096,3
38,11,313,1557753416888000000,1557759141648000000,1557753416888000000,1557759141648000000,1557753416888000000,1557759141648000000,5,0,4096,3
