,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,32,396,1557346366337000000,1557346366338000000,1557346366337000000,1557346366338000000,1557346366337000000,1557346366338000000,5,0,3805,3
1,21,397,1557674861265000000,1557674861265000000,1557674861265000000,1557674861265000000,1557674861265000000,1557674861265000000,5,0,1176,3
2,43,399,1557588679748000000,1557588679748000000,1557588679748000000,1557588679748000000,1557588679748000000,1557588679748000000,5,0,108,3
3,86,401,1557590616446000000,1557590616446000000,1557590616446000000,1557590616446000000,1557590616446000000,1557590616446000000,5,0,108,3
4,56,402,1557511461425000000,1557511461425000000,1557511461425000000,1557511461425000000,1557511461425000000,1557511461425000000,5,0,47,3
5,32,403,1557449894417000000,1557449894417000000,1557449894417000000,1557449894417000000,1557449894417000000,1557449894417000000,5,0,8192,3
6,32,413,1557442328644000000,1557442328644000000,1557442328644000000,1557442328644000000,1557442328644000000,1557442328644000000,5,0,31232,3
7,32,414,1557412147257000000,1557412147257000000,1557412147257000000,1557412147257000000,1557412147257000000,1557412147257000000,5,0,4772,3
8,77,416,1557428694929000000,1557428694929000000,1557428694929000000,1557428694929000000,1557428694929000000,1557428694929000000,5,0,4096,3
9,2,417,1557442244830000000,1557442244830000000,1557442244830000000,1557442244830000000,1557442244830000000,1557442244830000000,5,0,8192,3
10,80,418,1557598359076000000,1557598359076000000,1557598359076000000,1557598359076000000,1557598359076000000,1557598359076000000,5,0,4096,3
11,51,420,1557346346553000000,1557346346553000000,1557346346553000000,1557346346553000000,1557346346553000000,1557346346553000000,5,0,8192,3
12,32,423,1557679440948000000,1557679440948000000,1557679440948000000,1557679440948000000,1557679440948000000,1557679440948000000,5,0,36352,3
13,32,424,1557428091792000000,1557428091792000000,1557428091792000000,1557428091792000000,1557428091792000000,1557428091792000000,5,0,30720,3
14,37,425,1557417239281000000,1557417239281000000,1557417239281000000,1557417239281000000,1557417239281000000,1557417239281000000,5,0,54,3
15,44,427,1557353204570000000,1557353204604000000,1557353204570000000,1557353204604000000,1557353204570000000,1557353204604000000,5,0,4096,3
16,9,428,1557403545654000000,1557409606301000000,1557403545654000000,1557409606301000000,1557403545654000000,1557409606301000000,5,0,4096,3
17,32,465,1557443575618000000,1557443575618000000,1557443575618000000,1557443575618000000,1557443575618000000,1557443575618000000,5,0,31232,3
18,47,467,1557497196113000000,1557497196113000000,1557497196113000000,1557497196113000000,1557497196113000000,1557497196113000000,5,0,4096,3
19,72,469,1557521376674000000,1557521376674000000,1557521376674000000,1557521376674000000,1557521376674000000,1557521376674000000,5,0,108,3
20,32,470,1557415793698000000,1557415793698000000,1557415793698000000,1557415793698000000,1557415793698000000,1557415793698000000,5,0,637,3
21,32,471,1557442582708000000,1557442582708000000,1557442582708000000,1557442582708000000,1557442582708000000,1557442582708000000,5,0,7300,3
22,32,472,1557528056587000000,1557528056587000000,1557528056587000000,1557528056587000000,1557528056587000000,1557528056587000000,5,0,1047,3
23,81,476,1557680183024000000,1557680183024000000,1557680183024000000,1557680183024000000,1557680183024000000,1557680183024000000,5,0,108,3
24,32,477,1557450533849000000,1557450533849000000,1557450533849000000,1557450533849000000,1557450533849000000,1557450533849000000,5,0,8192,3
25,32,478,1557590040064000000,1557590040064000000,1557590040064000000,1557590040064000000,1557590040064000000,1557590040064000000,5,0,34816,3
26,32,479,1557529597062000000,1557529597062000000,1557529597062000000,1557529597062000000,1557529597062000000,1557529597062000000,5,0,8192,3
27,32,480,1557611408966000000,1557611408966000000,1557611408966000000,1557611408966000000,1557611408966000000,1557611408966000000,5,0,2022,3
28,82,481,1557621925405000000,1557621925406000000,1557621925405000000,1557621925406000000,1557621925405000000,1557621925406000000,5,0,1460,3
29,23,482,1557432092398000000,1557432092398000000,1557432092398000000,1557432092398000000,1557432092398000000,1557432092398000000,5,0,5888,3
30,32,484,1557415793710000000,1557415793710000000,1557415793710000000,1557415793710000000,1557415793710000000,1557415793710000000,5,0,37376,3
31,32,489,1557504188572000000,1557504188573000000,1557504188572000000,1557504188573000000,1557504188572000000,1557504188573000000,5,0,8192,3
32,74,490,1557677086899000000,1557684224505000000,1557677086899000000,1557684224505000000,1557677086899000000,1557684224505000000,5,0,4096,3
33,32,551,1557607127587000000,1557611411166000000,1557607127587000000,1557611411166000000,1557607127587000000,1557611411166000000,5,0,32453,3
34,32,563,1558021550982000000,1558021988576000000,1558021550982000000,1558021988576000000,1558021550982000000,1558021988576000000,5,0,4096,3
35,32,567,1557247513394000000,1557247513394000000,1557247513394000000,1557247513394000000,1557247513394000000,1557247513394000000,5,0,28672,3
36,32,573,1558016660674000000,1558018288612000000,1558016660674000000,1558018288612000000,1558016660674000000,1558018288612000000,5,0,4096,3
37,32,575,1557409935190000000,1557417011927000000,1557409935190000000,1557417011927000000,1557409935190000000,1557417011927000000,5,0,200704,3
38,32,578,1557234657626000000,1557234667273000000,1557234657626000000,1557234667273000000,1557234657626000000,1557234667273000000,5,0,627,3
39,103,579,1557848383372000000,1557848845719000000,1557848383372000000,1557848845719000000,1557848383372000000,1557848845719000000,5,0,4096,3
40,32,585,1558027722364000000,1558027722370000000,1558027722364000000,1558027722370000000,1558027722364000000,1558027722370000000,5,0,889,3
41,32,590,1557261067803000000,1557261067803000000,1557261067803000000,1557261067803000000,1557261067803000000,1557261067803000000,5,0,4096,3
42,104,595,1557253629340000000,1557260362820000000,1557253629340000000,1557260362820000000,1557253629340000000,1557260362820000000,5,0,32768,3
43,105,596,1557387675524000000,1557391485211000000,1557387675524000000,1557391485211000000,1557387675524000000,1557391485211000000,5,0,4096,3
44,105,597,1557387671438000000,1557391541124000000,1557387671438000000,1557391541124000000,1557387671438000000,1557391541124000000,5,0,4096,3
45,32,610,1558027597121000000,1558027597121000000,1558027597121000000,1558027597121000000,1558027597121000000,1558027597121000000,5,0,184,3
46,110,631,1557928033776000000,1557928033776000000,1557928033776000000,1557928033776000000,1557928033776000000,1557928033776000000,5,0,504,3
47,113,637,1557985040896000000,1557985040896000000,1557985040896000000,1557985040896000000,1557985040896000000,1557985040896000000,5,0,4096,3
