,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,10,8,1557326554591000000,1557326554591000000,1557326554591000000,1557326554591000000,1557326554591000000,1557326554591000000,0,0,0,108537431000000,108537431000000
1,0,9,1557250833786000000,1557250833786000000,1557250833786000000,1557250833786000000,1557250833786000000,1557250833786000000,0,0,0,184258236000000,184258236000000
2,1,0,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,0,0,0,184258238000000,184258238000000
3,3,4,1557435092022000000,1557435092022000000,1557435092022000000,1557435092022000000,1557435092022000000,1557435092022000000,0,0,0,0,0
4,6,1,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,0,0,0,184258238000000,184258238000000
5,2,5,1557251697613000000,1557251697613000000,1557251697613000000,1557251697613000000,1557251697613000000,1557251697613000000,0,0,0,183394409000000,183394409000000
6,7,2,1557251570182000000,1557251570182000000,1557251570182000000,1557251570182000000,1557251570182000000,1557251570182000000,0,0,0,183521840000000,183521840000000
7,8,3,1557435090485000000,1557435090485000000,1557435090485000000,1557435090485000000,1557435090485000000,1557435090485000000,0,0,0,1537000000,1537000000
8,9,7,1557251569950000000,1557251569950000000,1557251569950000000,1557251569950000000,1557251569950000000,1557251569950000000,0,0,0,183522072000000,183522072000000
9,5,10,1557251697743000000,1557251697743000000,1557251697743000000,1557251697743000000,1557251697743000000,1557251697743000000,0,0,0,183394279000000,183394279000000
