,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,15,7,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,1263103000000,1263103000000
1,16,5,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,1263349000000,1263349000000
2,5,15,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,1263344000000,1263344000000
3,7,1,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,1262793000000,1262793000000
4,0,16,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,2230394000000,2230394000000
5,2,18,1557417105624000000,1557417105624000000,1557417105624000000,1557417105624000000,1557417105624000000,1557417105624000000,0,0,0,-175680541000000,-175680541000000
6,2,19,1557441602697000000,1557441602697000000,1557441602697000000,1557441602697000000,1557441602697000000,1557441602697000000,0,0,0,-200177572000000,-200177572000000
7,2,20,1558108396025000000,1558108396025000000,1558108396025000000,1558108396025000000,1558108396025000000,1558108396025000000,0,0,0,-82287498000000,-82287498000000
8,3,21,1557866049177000000,1557866049177000000,1557866049177000000,1557866049177000000,1557866049177000000,1557866049177000000,0,0,0,-629294928000000,-629294928000000
9,9,25,1558119024068000000,1558119024068000000,1558119024068000000,1558119024068000000,1558119024068000000,1558119024068000000,0,0,0,0,0
10,9,26,1558054266118000000,1558054266118000000,1558054266118000000,1558054266118000000,1558054266118000000,1558054266118000000,0,0,0,-28157645000000,-28157645000000
11,9,27,1557757663414000000,1557757663414000000,1557757663414000000,1557757663414000000,1557757663414000000,1557757663414000000,0,0,0,-3456486000000,-3456486000000
12,9,28,1557327298772000000,1557327298772000000,1557327298772000000,1557327298772000000,1557327298772000000,1557327298772000000,0,0,0,-85873647000000,-85873647000000
13,10,30,1557842591718000000,1557842591718000000,1557842591718000000,1557842591718000000,1557842591718000000,1557842591718000000,0,0,0,-601166621000000,-601166621000000
14,11,32,1557534268594000000,1557534268594000000,1557534268594000000,1557534268594000000,1557534268594000000,1557534268594000000,0,0,0,-297514345000000,-297514345000000
15,11,33,1557242325580000000,1557242325580000000,1557242325580000000,1557242325580000000,1557242325580000000,1557242325580000000,0,0,0,-5581813000000,-5581813000000
