,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,22,3,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,0,0,0,6558582000000,6558582000000
1,21,12,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,0,0,0,7518159000000,7518159000000
2,22,16,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,0,0,0,5662932000000,5662932000000
3,25,0,1557241426031000000,1557241426031000000,1557241426031000000,1557241426031000000,1557241426031000000,1557241426031000000,0,0,0,2846377000000,2846377000000
4,24,11,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,0,0,0,6549649000000,6549649000000
5,13,25,1557241425335000000,1557241425335000000,1557241425335000000,1557241425335000000,1557241425335000000,1557241425335000000,0,0,0,2847073000000,2847073000000
6,11,20,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,0,0,0,6549625000000,6549625000000
7,22,8,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,0,0,0,5662931000000,5662931000000
8,2,26,1557498908662000000,1557498908662000000,1557498908662000000,1557498908662000000,1557498908662000000,1557498908662000000,0,0,0,-257483579000000,-257483579000000
9,2,28,1558119246800000000,1558119246800000000,1558119246800000000,1558119246800000000,1558119246800000000,1558119246800000000,0,0,0,-881523592000000,-881523592000000
10,2,30,1557239022408000000,1557239022408000000,1557239022408000000,1557239022408000000,1557239022408000000,1557239022408000000,0,0,0,-2268182000000,-2268182000000
11,2,31,1557757127878000000,1557757127878000000,1557757127878000000,1557757127878000000,1557757127878000000,1557757127878000000,0,0,0,-515702795000000,-515702795000000
12,9,34,1557239390469000000,1557239390469000000,1557239390469000000,1557239390469000000,1557239390469000000,1557239390469000000,0,0,0,0,0
13,9,37,1557739160706000000,1557739160706000000,1557739160706000000,1557739160706000000,1557739160706000000,1557739160706000000,0,0,0,-497735581000000,-497735581000000
14,8,43,1558026107790000000,1558026107790000000,1558026107790000000,1558026107790000000,1558026107790000000,1558026107790000000,0,0,0,-1106263000000,-1106263000000
15,8,44,1557441601047000000,1557441601047000000,1557441601047000000,1557441601047000000,1557441601047000000,1557441601047000000,0,0,0,-200175922000000,-200175922000000
16,8,45,1558113980789000000,1558113980789000000,1558113980789000000,1558113980789000000,1558113980789000000,1558113980789000000,0,0,0,-87872316000000,-87872316000000
17,8,46,1557761501721000000,1557761501721000000,1557761501721000000,1557761501721000000,1557761501721000000,1557761501721000000,0,0,0,-518134602000000,-518134602000000
18,16,54,1558026677910000000,1558026677910000000,1558026677910000000,1558026677910000000,1558026677910000000,1558026677910000000,0,0,0,-1676383000000,-1676383000000
19,57,58,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,0,0,0,-2045380000000,-2045380000000
20,16,57,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,0,0,0,-2045368000000,-2045368000000
21,61,62,1557239987265000000,1557239987265000000,1557239987265000000,1557239987265000000,1557239987265000000,1557239987265000000,0,0,0,-3500795000000,-3500795000000
22,0,61,1557239981369000000,1557239981369000000,1557239981369000000,1557239981369000000,1557239981369000000,1557239981369000000,0,0,0,-3494899000000,-3494899000000
