,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,77,80,1557241119950000000,1557241119950000000,1557241119950000000,1557241119950000000,1557241119950000000,1557241119950000000,0,0,0,-4365724000000,-4365724000000
1,86,82,1557241440130000000,1557241440130000000,1557241440130000000,1557241440130000000,1557241440130000000,1557241440130000000,0,0,0,-4685904000000,-4685904000000
2,77,83,1557240135285000000,1557240135285000000,1557240135285000000,1557240135285000000,1557240135285000000,1557240135285000000,0,0,0,-3381059000000,-3381059000000
3,86,84,1557242126528000000,1557242126528000000,1557242126528000000,1557242126528000000,1557242126528000000,1557242126528000000,0,0,0,-5372302000000,-5372302000000
4,77,85,1557239998015000000,1557239998015000000,1557239998015000000,1557239998015000000,1557239998015000000,1557239998015000000,0,0,0,-3243789000000,-3243789000000
5,78,48,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,-967601000000,-967601000000
6,77,58,1557240133232000000,1557240133232000000,1557240133232000000,1557240133232000000,1557240133232000000,1557240133232000000,0,0,0,-3379006000000,-3379006000000
7,52,86,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,0,0,0,-967220000000,-967220000000
8,38,97,1557240487729000000,1557240487729000000,1557240487729000000,1557240487729000000,1557240487729000000,1557240487729000000,0,0,0,-3733503000000,-3733503000000
9,77,3,1557239998184000000,1557239998184000000,1557239998184000000,1557239998184000000,1557239998184000000,1557239998184000000,0,0,0,-3243958000000,-3243958000000
10,52,87,1557238844669000000,1557238844669000000,1557238844669000000,1557238844669000000,1557238844669000000,1557238844669000000,0,0,0,-2090443000000,-2090443000000
11,9,4,1557340871675000000,1557340871675000000,1557340871675000000,1557340871675000000,1557340871675000000,1557340871675000000,0,0,0,-104117449000000,-104117449000000
12,77,0,1557240063792000000,1557240063792000000,1557240063792000000,1557240063792000000,1557240063792000000,1557240063792000000,0,0,0,-3309566000000,-3309566000000
13,9,1,1557340871633000000,1557340871633000000,1557340871633000000,1557340871633000000,1557340871633000000,1557340871633000000,0,0,0,-104117407000000,-104117407000000
14,0,6,1557240063814000000,1557240063814000000,1557240063814000000,1557240063814000000,1557240063814000000,1557240063814000000,0,0,0,-3309588000000,-3309588000000
