,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,114,234,1558111933541000000,1558111933541000000,1558111933541000000,1558111933541000000,1558111933541000000,1558111933541000000,0,0,0,1691000000,1691000000
1,213,0,1558111935193000000,1558111935193000000,1558111935193000000,1558111935193000000,1558111935193000000,1558111935193000000,0,0,0,39000000,39000000
2,236,114,1558111933515000000,1558111933515000000,1558111933515000000,1558111933515000000,1558111933515000000,1558111933515000000,0,0,0,1717000000,1717000000
3,244,15,1558101540528000000,1558101540528000000,1558101540528000000,1558101540528000000,1558101540528000000,1558101540528000000,0,0,0,10394704000000,10394704000000
4,244,18,1558072260121000000,1558072260121000000,1558072260121000000,1558072260121000000,1558072260121000000,1558072260121000000,0,0,0,39675111000000,39675111000000
5,244,16,1557946575055000000,1557946575055000000,1557946575055000000,1557946575055000000,1557946575055000000,1557946575055000000,0,0,0,165360177000000,165360177000000
6,244,17,1558107557452000000,1558107557452000000,1558107557452000000,1558107557452000000,1558107557452000000,1558107557452000000,0,0,0,4377780000000,4377780000000
7,0,1,1558111935232000000,1558111935232000000,1558111935232000000,1558111935232000000,1558111935232000000,1558111935232000000,0,0,0,0,0
8,234,232,1558111935118000000,1558111935118000000,1558111935118000000,1558111935118000000,1558111935118000000,1558111935118000000,0,0,0,114000000,114000000
9,232,213,1558111935176000000,1558111935176000000,1558111935176000000,1558111935176000000,1558111935176000000,1558111935176000000,0,0,0,56000000,56000000
