,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,468,318,1558033416786000000,1558033416786000000,1558033416786000000,1558033416786000000,1558033416786000000,1558033416786000000,4,0,0,3
1,584,664,1557868293955000000,1557868293955000000,1557868293955000000,1557868293955000000,1557868293955000000,1557868293955000000,4,0,0,3
2,584,660,1557868390719000000,1557868391031000000,1557868390719000000,1557868390719000000,1557868390719000000,1557868390719000000,4,0,0,3
3,584,662,1557868377526000000,1557868377637000000,1557868377526000000,1557868377637000000,1557868377526000000,1557868377637000000,4,0,1024,3
4,584,320,1557868346017000000,1557869139901000000,1557868346017000000,1557869139896000000,1557868346017000000,1557869139896000000,4,0,0,3
5,584,659,1557868434253000000,1557868434253000000,1557868434253000000,1557868434253000000,1557868434253000000,1557868434253000000,4,0,0,3
6,582,321,1557967122572000000,1557967122572000000,1557967122572000000,1557967122572000000,1557967122572000000,1557967122572000000,4,0,0,3
7,584,651,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,4,0,0,3
8,584,650,1557868294007000000,1557868294007000000,1557868294007000000,1557868294007000000,1557868294007000000,1557868294007000000,4,0,0,3
9,584,7,1557868668760000000,1557868668760000000,1557868668760000000,1557868668760000000,1557868668760000000,1557868668760000000,4,0,0,3
10,584,647,1557868293954000000,1557868293954000000,1557868293954000000,1557868293954000000,1557868293954000000,1557868293954000000,4,0,0,3
11,584,313,1557868391291000000,1557869139902000000,1557868391291000000,1557869139902000000,1557868391291000000,1557869139902000000,4,0,0,3
12,584,189,1557868390602000000,1557869139902000000,1557868390602000000,1557869139898000000,1557868390602000000,1557869139898000000,4,0,0,3
13,582,153,1557967122567000000,1557967122567000000,1557967122567000000,1557967122567000000,1557967122567000000,1557967122567000000,4,0,0,3
14,468,311,1558033416806000000,1558033416807000000,1558033416806000000,1558033416807000000,1558033416806000000,1558033416807000000,4,0,0,3
15,468,319,1558033419767000000,1558033419768000000,1558033419767000000,1558033419768000000,1558033419767000000,1558033419768000000,4,0,0,3
16,468,305,1558033416780000000,1558033416780000000,1558033416780000000,1558033416780000000,1558033416780000000,1558033416780000000,4,0,0,10
17,468,317,1558033416781000000,1558033416781000000,1558033416781000000,1558033416781000000,1558033416781000000,1558033416781000000,4,0,0,10
18,468,316,1558033416687000000,1558033416687000000,1558033416687000000,1558033416687000000,1558033416687000000,1558033416687000000,4,0,0,10
19,582,315,1557966575614000000,1557966575614000000,1557966575614000000,1557966575614000000,1557966575614000000,1557966575614000000,4,0,0,3
20,584,619,1557868401674000000,1557868401674000000,1557868401674000000,1557868401674000000,1557868401674000000,1557868401674000000,4,0,0,3
21,584,610,1557868391292000000,1557868391292000000,1557868391292000000,1557868391292000000,1557868391292000000,1557868391292000000,4,0,0,3
22,584,648,1557868293953000000,1557868293953000000,1557868293953000000,1557868293953000000,1557868293953000000,1557868293953000000,4,0,0,3
23,584,669,1557868293956000000,1557868293956000000,1557868293956000000,1557868293956000000,1557868293956000000,1557868293956000000,4,0,0,3
24,584,668,1557868433055000000,1557868433055000000,1557868433055000000,1557868433055000000,1557868433055000000,1557868433055000000,4,0,3072,3
25,584,666,1557868338568000000,1557868338652000000,1557868338568000000,1557868338652000000,1557868338568000000,1557868338652000000,4,0,69632,3
26,468,320,1558033416779000000,1558033416779000000,1558033416779000000,1558033416779000000,1558033416779000000,1558033416779000000,4,0,0,3
27,582,83,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,4,0,0,3
28,582,123,1557967122568000000,1557967122568000000,1557967122568000000,1557967122568000000,1557967122568000000,1557967122568000000,4,0,0,3
29,468,326,1558033416835000000,1558033416837000000,1558033416835000000,1558033416837000000,1558033416835000000,1558033416837000000,4,0,0,3
30,582,29,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,4,0,0,3
31,582,44,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,1557967122569000000,4,0,0,3
32,468,325,1558033416784000000,1558033416784000000,1558033416784000000,1558033416784000000,1558033416784000000,1558033416784000000,4,0,0,10
33,468,324,1558033416809000000,1558033416809000000,1558033416809000000,1558033416809000000,1558033416809000000,1558033416809000000,4,0,0,3
34,468,333,1558033416823000000,1558033416826000000,1558033416823000000,1558033416826000000,1558033416823000000,1558033416826000000,4,0,512,3
35,584,330,1557868393919000000,1557868393919000000,1557868393919000000,1557868393919000000,1557868393919000000,1557868393919000000,4,0,5632,3
36,468,331,1558033416807000000,1558033416807000000,1558033416807000000,1558033416807000000,1558033416807000000,1558033416807000000,4,0,0,10
37,584,112,1557868346017000000,1557869139897000000,1557868346017000000,1557869139897000000,1557868346017000000,1557869139897000000,4,0,0,3
38,584,327,1557868346019000000,1557868346019000000,1557868346019000000,1557868346019000000,1557868346019000000,1557868346019000000,4,0,0,3
39,468,323,1558033416783000000,1558033416784000000,1558033416783000000,1558033416783000000,1558033416783000000,1558033416783000000,4,0,0,3
40,584,334,1557868377525000000,1557868377633000000,1557868377525000000,1557868377633000000,1557868377525000000,1557868377633000000,4,0,106496,3
41,468,322,1558033416782000000,1558033416782000000,1558033416782000000,1558033416782000000,1558033416782000000,1558033416782000000,4,0,0,3
42,584,332,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,4,0,0,3
43,584,344,1557868390729000000,1557868391031000000,1557868390729000000,1557868391031000000,1557868390729000000,1557868391031000000,4,0,0,3
44,584,343,1557869015531000000,1557869015592000000,1557869015531000000,1557869015592000000,1557869015531000000,1557869015592000000,4,0,0,3
45,468,328,1558033416791000000,1558033416833000000,1558033416791000000,1558033416833000000,1558033416791000000,1558033416833000000,4,0,0,3
46,468,342,1558033416808000000,1558033416809000000,1558033416808000000,1558033416809000000,1558033416808000000,1558033416809000000,4,0,0,3
47,584,188,1557868434232000000,1557869142011000000,1557868434232000000,1557869142011000000,1557868434232000000,1557869142011000000,4,0,0,3
48,468,329,1558033416807000000,1558033416807000000,1558033416807000000,1558033416807000000,1558033416807000000,1558033416807000000,4,0,0,3
49,584,335,1557868856190000000,1557868856190000000,1557868856190000000,1557868856190000000,1557868856190000000,1557868856190000000,4,0,0,3
50,584,355,1557868332661000000,1557868332661000000,1557868332661000000,1557868332661000000,1557868332661000000,1557868332661000000,4,0,204800,3
51,584,340,1557868294008000000,1557868294008000000,1557868294008000000,1557868294008000000,1557868294008000000,1557868294008000000,4,0,0,3
52,584,353,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,4,0,0,3
53,584,352,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,4,0,0,3
54,584,409,1557868293951000000,1557868294011000000,1557868293951000000,1557868294011000000,1557868293951000000,1557868294011000000,4,0,0,3
55,468,341,1558033416783000000,1558033416783000000,1558033416783000000,1558033416783000000,1558033416783000000,1558033416783000000,4,0,0,3
56,584,254,1557868393411000000,1557868857132000000,1557868393411000000,1557868857132000000,1557868393411000000,1557868857132000000,4,0,0,3
57,584,339,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,4,0,0,3
58,468,259,1558033420232000000,1558033420232000000,1558033420232000000,1558033420232000000,1558033420232000000,1558033420232000000,4,0,0,3
59,584,337,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,4,0,0,3
60,468,338,1558033416782000000,1558033416782000000,1558033416782000000,1558033416782000000,1558033416782000000,1558033416782000000,4,0,0,3
61,584,346,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,4,0,0,3
62,584,345,1557868294015000000,1557868294015000000,1557868294015000000,1557868294015000000,1557868294015000000,1557868294015000000,4,0,0,3
63,584,366,1557868816216000000,1557868816216000000,1557868816216000000,1557868816216000000,1557868816216000000,1557868816216000000,4,0,4096,3
64,584,364,1557868434253000000,1557868434253000000,1557868434253000000,1557868434253000000,1557868434253000000,1557868434253000000,4,0,0,3
65,584,740,1557868390727000000,1557868391031000000,1557868390727000000,1557868390727000000,1557868390727000000,1557868390727000000,4,0,0,3
66,584,362,1557868377525000000,1557868377635000000,1557868377525000000,1557868377635000000,1557868377525000000,1557868377635000000,4,0,69632,3
67,582,438,1557966575619000000,1557966575619000000,1557966575619000000,1557966575619000000,1557966575619000000,1557966575619000000,4,0,0,3
68,584,440,1557869142012000000,1557869142012000000,1557869142012000000,1557869142012000000,1557869142012000000,1557869142012000000,4,0,0,3
69,582,413,1557966575619000000,1557966575619000000,1557966575619000000,1557966575619000000,1557966575619000000,1557966575619000000,4,0,0,3
70,584,414,1557868857127000000,1557868857132000000,1557868857127000000,1557868857127000000,1557868857127000000,1557868857127000000,4,0,0,3
71,584,415,1557868390602000000,1557868390648000000,1557868390602000000,1557868390602000000,1557868390602000000,1557868390602000000,4,0,0,3
72,582,25,1557967122572000000,1557967122572000000,1557967122572000000,1557967122572000000,1557967122572000000,1557967122572000000,4,0,0,3
73,582,206,1557967122561000000,1557967122561000000,1557967122561000000,1557967122561000000,1557967122561000000,1557967122561000000,4,0,0,3
74,584,416,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,4,0,0,3
75,584,417,1557868294008000000,1557868294008000000,1557868294008000000,1557868294008000000,1557868294008000000,1557868294008000000,4,0,0,3
76,584,421,1557868768074000000,1557868768074000000,1557868768074000000,1557868768074000000,1557868768074000000,1557868768074000000,4,0,0,3
77,584,350,1557868391293000000,1557868391293000000,1557868391293000000,1557868391293000000,1557868391293000000,1557868391293000000,4,0,0,3
78,584,349,1557868294010000000,1557868294010000000,1557868294010000000,1557868294010000000,1557868294010000000,1557868294010000000,4,0,0,3
79,584,354,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,4,0,0,3
80,584,347,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,4,0,0,3
81,584,351,1557868294007000000,1557868294007000000,1557868294007000000,1557868294007000000,1557868294007000000,1557868294007000000,4,0,0,3
82,584,220,1557868393838000000,1557868393838000000,1557868393838000000,1557868393838000000,1557868393838000000,1557868393838000000,4,0,0,3
83,584,430,1557868377525000000,1557868377633000000,1557868377525000000,1557868377633000000,1557868377525000000,1557868377633000000,4,0,73728,3
84,584,431,1557868293947000000,1557868293947000000,1557868293947000000,1557868293947000000,1557868293947000000,1557868293947000000,4,0,0,3
85,584,18,1557868815253000000,1557868816478000000,1557868815253000000,1557868816478000000,1557868815253000000,1557868816478000000,4,0,0,3
86,584,433,1557868391034000000,1557868391290000000,1557868391034000000,1557868391290000000,1557868391034000000,1557868391290000000,4,0,0,3
87,584,449,1557868390603000000,1557868857133000000,1557868390603000000,1557868857133000000,1557868390603000000,1557868857133000000,4,0,0,3
88,584,418,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,4,0,0,3
89,584,419,1557868293941000000,1557868293941000000,1557868293941000000,1557868293941000000,1557868293941000000,1557868293941000000,4,0,0,3
90,584,436,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,4,0,0,3
91,582,120,1557967122570000000,1557967122570000000,1557967122570000000,1557967122570000000,1557967122570000000,1557967122570000000,4,0,0,3
92,584,410,1557868390728000000,1557868391292000000,1557868390728000000,1557868391292000000,1557868390728000000,1557868391292000000,4,0,0,3
93,584,424,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,1557868294012000000,4,0,0,3
94,584,348,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,1557868294013000000,4,0,0,3
95,584,360,1557868293953000000,1557868293953000000,1557868293953000000,1557868293953000000,1557868293953000000,1557868293953000000,4,0,0,3
96,584,491,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,1557868294009000000,4,0,0,3
97,584,490,1557868330253000000,1557868330253000000,1557868330253000000,1557868330253000000,1557868330253000000,1557868330253000000,4,0,524288,3
98,584,432,1557868293945000000,1557868294010000000,1557868293945000000,1557868293945000000,1557868293945000000,1557868293945000000,4,0,0,3
99,584,452,1557868293948000000,1557868294010000000,1557868293948000000,1557868294010000000,1557868293948000000,1557868294010000000,4,0,0,3
100,584,6,1557868434253000000,1557869142013000000,1557868856190000000,1557868856190000000,1557868856190000000,1557868856190000000,4,0,0,3
101,584,244,1557868338561000000,1557869139473000000,1557868338561000000,1557869139473000000,1557868338561000000,1557869139473000000,4,0,0,3
102,584,453,1557868391291000000,1557868669016000000,1557868669016000000,1557868669016000000,1557868669016000000,1557868669016000000,4,0,0,3
103,584,125,1557868346017000000,1557869142011000000,1557868346017000000,1557869142011000000,1557868346017000000,1557869142011000000,4,0,0,3
104,584,454,1557868293952000000,1557868293953000000,1557868293953000000,1557868293953000000,1557868293953000000,1557868293953000000,4,0,0,3
105,584,427,1557868294010000000,1557868294010000000,1557868294010000000,1557868294010000000,1557868294010000000,1557868294010000000,4,0,0,3
