,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,573,259,1558010298420000000,1558010298420000000,1558010298420000000,1558010298420000000,1558010298420000000,1558010298420000000,5,0,4096,3
1,574,259,1557893175855000000,1557896278582000000,1557893175855000000,1557896278582000000,1557893175855000000,1557896278582000000,5,0,4096,3
2,579,259,1557909901874000000,1557910632495000000,1557909901874000000,1557910632495000000,1557909901874000000,1557910632495000000,5,0,4096,3
3,578,259,1557986653288000000,1557986670486000000,1557986653288000000,1557986670486000000,1557986653288000000,1557986670486000000,5,0,8192,3
4,575,259,1557958420784000000,1557960818455000000,1557958420784000000,1557960818455000000,1557958420784000000,1557960818455000000,5,0,4096,3
5,577,259,1557882371053000000,1557882371053000000,1557882371053000000,1557882371053000000,1557882371053000000,1557882371053000000,5,0,4096,3
6,576,259,1557847714210000000,1557847714210000000,1557847714210000000,1557847714210000000,1557847714210000000,1557847714210000000,5,0,4096,3
7,580,259,1558008220679000000,1558008220679000000,1558008220679000000,1558008220679000000,1558008220679000000,1558008220679000000,5,0,4096,3
8,583,259,1557885038815000000,1557888742771000000,1557885038815000000,1557888742771000000,1557885038815000000,1557888742771000000,5,0,4096,3
9,584,259,1557868824968000000,1557869162911000000,1557868824968000000,1557869162911000000,1557868824968000000,1557869162911000000,5,0,4096,3
10,582,259,1557967152135000000,1557967152135000000,1557967152135000000,1557967152135000000,1557967152135000000,1557967152135000000,5,0,4096,3
11,581,259,1557902781635000000,1557908353594000000,1557902781635000000,1557908353594000000,1557902781635000000,1557908353594000000,5,0,4096,3
12,111,710,1558120962351000000,1558120962355000000,1558120962351000000,1558120962355000000,1558120962351000000,1558120962355000000,5,0,4096,3
13,111,709,1558122194774000000,1558122194778000000,1558122194774000000,1558122194778000000,1558122194774000000,1558122194778000000,5,0,20480,3
14,111,708,1558123446874000000,1558123446879000000,1558123446874000000,1558123446879000000,1558123446874000000,1558123446879000000,5,0,4096,3
15,111,707,1558121202454000000,1558121202458000000,1558121202454000000,1558121202458000000,1558121202454000000,1558121202458000000,5,0,4096,3
16,111,706,1558121082378000000,1558121082382000000,1558121082378000000,1558121082382000000,1558121082378000000,1558121082382000000,5,0,4096,3
17,181,79,1558044549273000000,1558045781916000000,1558044549273000000,1558045781916000000,1558044549273000000,1558045781916000000,5,0,4096,3
18,181,94,1558045781829000000,1558045781829000000,1558045781829000000,1558045781829000000,1558045781829000000,1558045781829000000,5,0,260,3
19,111,712,1558120039618000000,1558120039622000000,1558120039618000000,1558120039622000000,1558120039618000000,1558120039622000000,5,0,3344,3
20,181,90,1558045781893000000,1558045781893000000,1558045781893000000,1558045781893000000,1558045781893000000,1558045781893000000,5,0,4,3
21,181,711,1558045687890000000,1558045687895000000,1558045687890000000,1558045687895000000,1558045687890000000,1558045687895000000,5,0,4096,3
22,111,716,1558123686969000000,1558123686973000000,1558123686969000000,1558123686973000000,1558123686969000000,1558123686973000000,5,0,3344,3
23,181,241,1558044549273000000,1558045781917000000,1558044549273000000,1558045781917000000,1558044549273000000,1558045781917000000,5,0,4096,3
24,181,715,1558044639605000000,1558044639609000000,1558044639605000000,1558044639609000000,1558044639605000000,1558044639609000000,5,0,4096,3
25,111,241,1558119829152000000,1558123942190000000,1558119829152000000,1558123942190000000,1558119829152000000,1558123942190000000,5,0,4096,3
26,111,714,1558122074714000000,1558122074719000000,1558122074714000000,1558122074719000000,1558122074714000000,1558122074719000000,5,0,20480,3
27,181,720,1558045781891000000,1558045781891000000,1558045781891000000,1558045781891000000,1558045781891000000,1558045781891000000,5,0,9484,3
28,181,717,1558045781825000000,1558045781825000000,1558045781825000000,1558045781825000000,1558045781825000000,1558045781825000000,5,0,260,3
29,111,713,1558123566912000000,1558123566917000000,1558123566912000000,1558123566917000000,1558123566912000000,1558123566917000000,5,0,4096,3
30,111,719,1558123928867000000,1558123928871000000,1558123928867000000,1558123928871000000,1558123928867000000,1558123928871000000,5,0,4096,3
31,111,717,1558123942054000000,1558123942054000000,1558123942054000000,1558123942054000000,1558123942054000000,1558123942054000000,5,0,260,3
32,181,718,1558044759664000000,1558044759669000000,1558044759664000000,1558044759669000000,1558044759664000000,1558044759669000000,5,0,20480,3
33,111,722,1558122554993000000,1558122554997000000,1558122554993000000,1558122554997000000,1558122554993000000,1558122554997000000,5,0,3344,3
34,111,721,1558119919571000000,1558119919575000000,1558119919571000000,1558119919575000000,1558119919571000000,1558119919575000000,5,0,3344,3
35,111,720,1558123942167000000,1558123942167000000,1558123942167000000,1558123942167000000,1558123942167000000,1558123942167000000,5,0,6844,3
36,276,724,1558042696736000000,1558042696741000000,1558042696736000000,1558042696741000000,1558042696736000000,1558042696741000000,5,0,4096,3
37,189,241,1558034297758000000,1558036937757000000,1558034297758000000,1558036937757000000,1558034297758000000,1558036937757000000,5,0,4096,3
38,189,242,1558034297757000000,1558036937756000000,1558034297757000000,1558036937756000000,1558034297757000000,1558036937756000000,5,0,1024,3
39,111,78,1558122314820000000,1558122314824000000,1558122314820000000,1558122314824000000,1558122314820000000,1558122314824000000,5,0,4096,3
40,111,77,1558121442522000000,1558121442526000000,1558121442522000000,1558121442526000000,1558121442522000000,1558121442526000000,5,0,20480,3
41,111,723,1558122674980000000,1558122674984000000,1558122674980000000,1558122674984000000,1558122674980000000,1558122674984000000,5,0,4096,3
42,111,79,1558119829152000000,1558123942189000000,1558119829152000000,1558123942189000000,1558119829152000000,1558123942189000000,5,0,4096,3
43,111,94,1558123942057000000,1558123942057000000,1558123942057000000,1558123942057000000,1558123942057000000,1558123942057000000,5,0,260,3
44,111,93,1558120842301000000,1558120842305000000,1558120842301000000,1558120842305000000,1558120842301000000,1558120842305000000,5,0,4096,3
45,111,92,1558121322460000000,1558121322464000000,1558121322460000000,1558121322464000000,1558121322460000000,1558121322464000000,5,0,3344,3
46,111,90,1558123942169000000,1558123942169000000,1558123942169000000,1558123942169000000,1558123942169000000,1558123942169000000,5,0,4,3
47,111,102,1558122434857000000,1558122434861000000,1558122434857000000,1558122434861000000,1558122434857000000,1558122434861000000,5,0,4096,3
48,111,105,1558121562560000000,1558121562563000000,1558121562560000000,1558121562563000000,1558121562560000000,1558121562563000000,5,0,3344,3
49,202,94,1558038021857000000,1558038021857000000,1558038021857000000,1558038021857000000,1558038021857000000,1558038021857000000,5,0,260,3
50,202,90,1558038021909000000,1558038021909000000,1558038021909000000,1558038021909000000,1558038021909000000,1558038021909000000,5,0,4,3
51,202,717,1558038021856000000,1558038021856000000,1558038021856000000,1558038021856000000,1558038021856000000,1558038021856000000,5,0,260,3
52,202,241,1558037972565000000,1558038021937000000,1558037972565000000,1558038021937000000,1558037972565000000,1558038021937000000,5,0,126976,3
53,202,720,1558038021907000000,1558038021907000000,1558038021907000000,1558038021907000000,1558038021907000000,1558038021907000000,5,0,324,3
54,202,79,1558037972565000000,1558038021936000000,1558037972565000000,1558038021936000000,1558037972565000000,1558038021936000000,5,0,4096,3
55,572,259,1558028512988000000,1558030332044000000,1558028512988000000,1558030332044000000,1558028512988000000,1558030332044000000,5,0,4096,3
56,67,259,1557914332835000000,1557916298733000000,1557914332835000000,1557916298733000000,1557914332835000000,1557916298733000000,5,0,4096,3
57,56,259,1557936099339000000,1557958613014000000,1557936099339000000,1557958613014000000,1557936099339000000,1557958613014000000,5,0,4096,3
58,69,259,1557922496104000000,1557948544718000000,1557922496104000000,1557948544718000000,1557922496104000000,1557948544718000000,5,0,4096,3
59,70,259,1557957250046000000,1557966071670000000,1557957250046000000,1557966071670000000,1557957250046000000,1557966071670000000,5,0,4096,3
60,243,259,1557873520699000000,1557874107525000000,1557873520699000000,1557874107525000000,1557873520699000000,1557874107525000000,5,0,4096,3
61,68,259,1557967572685000000,1557967572685000000,1557967572685000000,1557967572685000000,1557967572685000000,1557967572685000000,5,0,4096,3
62,251,259,1557891917938000000,1557903251402000000,1557891917938000000,1557903251402000000,1557891917938000000,1557903251402000000,5,0,4096,3
63,248,259,1558024120241000000,1558026300238000000,1558024120241000000,1558026300238000000,1558024120241000000,1558026300238000000,5,0,4096,3
64,249,259,1558020334085000000,1558022283018000000,1558020334085000000,1558022283018000000,1558020334085000000,1558022283018000000,5,0,4096,3
65,255,259,1558019323138000000,1558023984546000000,1558019323138000000,1558023984546000000,1558019323138000000,1558023984546000000,5,0,4096,3
66,256,259,1558024501008000000,1558026857258000000,1558024501008000000,1558026857258000000,1558024501008000000,1558026857258000000,5,0,4096,3
67,257,259,1557918170457000000,1557918170457000000,1557918170457000000,1557918170457000000,1557918170457000000,1557918170457000000,5,0,4096,3
68,247,259,1557917000405000000,1557917872887000000,1557917000405000000,1557917872887000000,1557917000405000000,1557917872887000000,5,0,4096,3
69,272,259,1557957605834000000,1557968632713000000,1557957605834000000,1557968632713000000,1557957605834000000,1557968632713000000,5,0,4096,3
70,274,259,1557899027215000000,1557902450029000000,1557899027215000000,1557902450029000000,1557899027215000000,1557902450029000000,5,0,4096,3
71,253,259,1557871330009000000,1557871330009000000,1557871330009000000,1557871330009000000,1557871330009000000,1557871330009000000,5,0,4096,3
72,254,259,1558012742504000000,1558012742504000000,1558012742504000000,1558012742504000000,1558012742504000000,1558012742504000000,5,0,4096,3
73,489,241,1558033637757000000,1558037237811000000,1558033637757000000,1558037237811000000,1558033637757000000,1558037237811000000,5,0,4096,3
74,489,242,1558033637756000000,1558037237810000000,1558033637756000000,1558037237810000000,1558033637756000000,1558037237810000000,5,0,24,3
75,266,242,1558033457759000000,1558037177755000000,1558033457759000000,1558037177755000000,1558033457759000000,1558037177755000000,5,0,1024,3
76,266,241,1558033457760000000,1558037177755000000,1558033457760000000,1558037177755000000,1558033457760000000,1558037177755000000,5,0,12288,3
77,265,240,1558033494636000000,1558033494636000000,1558033494636000000,1558033494636000000,1558033494636000000,1558033494636000000,5,0,86528,3
78,264,262,1558033442430000000,1558033442430000000,1558033442430000000,1558033442430000000,1558033442430000000,1558033442430000000,5,0,221184,3
79,195,258,1558041947679000000,1558042166930000000,1558041947679000000,1558042166930000000,1558041947679000000,1558042166930000000,5,0,4096,3
80,13,259,1557964963192000000,1557966293504000000,1557964963192000000,1557966293504000000,1557964963192000000,1557966293504000000,5,0,4096,3
81,14,259,1557940507452000000,1557940507452000000,1557940507452000000,1557940507452000000,1557940507452000000,1557940507452000000,5,0,4096,3
82,595,259,1557943929748000000,1557943929749000000,1557943929748000000,1557943929749000000,1557943929748000000,1557943929749000000,5,0,4096,3
83,197,79,1558119789663000000,1558119790244000000,1558119789663000000,1558119790244000000,1558119789663000000,1558119790244000000,5,0,4096,3
84,212,259,1557963036211000000,1557963853677000000,1557963036211000000,1557963853677000000,1557963036211000000,1557963853677000000,5,0,4096,3
85,197,94,1558119790079000000,1558119790079000000,1558119790079000000,1558119790079000000,1558119790079000000,1558119790079000000,5,0,260,3
86,195,261,1558042176486000000,1558042176486000000,1558042176486000000,1558042176486000000,1558042176486000000,1558042176486000000,5,0,32768,3
87,10,259,1558029549861000000,1558031356596000000,1558029549861000000,1558031356596000000,1558029549861000000,1558031356596000000,5,0,4096,3
88,195,257,1558041947623000000,1558041947623000000,1558041947623000000,1558041947623000000,1558041947623000000,1558041947623000000,5,0,4096,3
89,195,260,1558042167108000000,1558042167108000000,1558042167108000000,1558042167108000000,1558042167108000000,1558042167108000000,5,0,8192,3
90,195,259,1558041974297000000,1558042167112000000,1558041974297000000,1558042167112000000,1558041974297000000,1558042167112000000,5,0,4096,3
91,11,259,1558032741899000000,1558032741900000000,1558032741899000000,1558032741900000000,1558032741899000000,1558032741900000000,5,0,4096,3
92,12,259,1558008820049000000,1558009560679000000,1558008820049000000,1558009560679000000,1558008820049000000,1558009560679000000,5,0,4096,3
93,283,258,1558110853637000000,1558110853637000000,1558110853637000000,1558110853637000000,1558110853637000000,1558110853637000000,5,0,4096,3
94,270,259,1557849429993000000,1557849429993000000,1557849429993000000,1557849429993000000,1557849429993000000,1557849429993000000,5,0,4096,3
95,197,90,1558119790221000000,1558119790221000000,1558119790221000000,1558119790221000000,1558119790221000000,1558119790221000000,5,0,4,3
96,217,259,1557980765975000000,1557981973161000000,1557980765975000000,1557981973161000000,1557980765975000000,1557981973161000000,5,0,4096,3
97,195,266,1558041974267000000,1558041974267000000,1558041974267000000,1558041974267000000,1558041974267000000,1558041974267000000,5,0,4096,3
98,271,259,1557907226742000000,1557910056993000000,1557907226742000000,1557910056993000000,1557907226742000000,1557910056993000000,5,0,4096,3
99,195,265,1558041946044000000,1558041946044000000,1558041946044000000,1558041946044000000,1558041946044000000,1558041946044000000,5,0,4096,3
100,213,259,1557967654288000000,1557967654288000000,1557967654288000000,1557967654288000000,1557967654288000000,1557967654288000000,5,0,4096,3
101,214,259,1557891254497000000,1557891254497000000,1557891254497000000,1557891254497000000,1557891254497000000,1557891254497000000,5,0,4096,3
102,197,241,1558119789664000000,1558119790245000000,1558119789664000000,1558119790245000000,1558119789664000000,1558119790245000000,5,0,4096,3
103,195,264,1558041946060000000,1558041946060000000,1558041946060000000,1558041946060000000,1558041946060000000,1558041946060000000,5,0,4096,3
104,197,720,1558119790212000000,1558119790212000000,1558119790212000000,1558119790212000000,1558119790212000000,1558119790212000000,5,0,5484,3
105,211,259,1557847858066000000,1557847858066000000,1557847858066000000,1557847858066000000,1557847858066000000,1557847858066000000,5,0,4096,3
106,197,717,1558119790078000000,1558119790078000000,1558119790078000000,1558119790078000000,1558119790078000000,1558119790078000000,5,0,260,3
107,195,263,1558042166883000000,1558042166887000000,1558042166883000000,1558042166887000000,1558042166883000000,1558042166887000000,5,0,4096,3
108,289,259,1558016070432000000,1558016070432000000,1558016070432000000,1558016070432000000,1558016070432000000,1558016070432000000,5,0,4096,3
109,221,259,1557949781525000000,1557949848867000000,1557949781525000000,1557949848867000000,1557949781525000000,1557949848867000000,5,0,4096,3
110,195,267,1558041946042000000,1558041946042000000,1558041946042000000,1558041946042000000,1558041946042000000,1558041946042000000,5,0,8192,3
111,195,271,1558041990526000000,1558041990526000000,1558041990526000000,1558041990526000000,1558041990526000000,1558041990526000000,5,0,1048576,3
112,290,259,1557950654713000000,1557953812700000000,1557950654713000000,1557953812700000000,1557950654713000000,1557953812700000000,5,0,4096,3
113,222,259,1557936158428000000,1557936158429000000,1557936158428000000,1557936158429000000,1557936158428000000,1557936158429000000,5,0,16384,3
114,291,259,1558020176594000000,1558023163309000000,1558020176594000000,1558023163309000000,1558020176594000000,1558023163309000000,5,0,4096,3
115,195,270,1558041947694000000,1558041947694000000,1558041947694000000,1558041947694000000,1558041947694000000,1558041947694000000,5,0,4096,3
116,218,259,1557943860853000000,1557943860854000000,1557943860853000000,1557943860854000000,1557943860853000000,1557943860854000000,5,0,4096,3
117,219,259,1557993015161000000,1557993015163000000,1557993015161000000,1557993015163000000,1557993015161000000,1557993015163000000,5,0,24576,3
118,268,259,1557925643262000000,1557928072569000000,1557925643262000000,1557928072569000000,1557925643262000000,1557928072569000000,5,0,4096,3
119,195,269,1558041946061000000,1558041946061000000,1558041946061000000,1558041946061000000,1558041946061000000,1558041946061000000,5,0,4096,3
120,585,259,1557878506749000000,1557878651182000000,1557878506749000000,1557878651182000000,1557878506749000000,1557878651182000000,5,0,4096,3
121,215,259,1558017121096000000,1558020074379000000,1558017121096000000,1558020074379000000,1558017121096000000,1558020074379000000,5,0,4096,3
122,195,268,1558041974285000000,1558041974285000000,1558041974285000000,1558041974285000000,1558041974285000000,1558041974285000000,5,0,4096,3
123,269,259,1557967724751000000,1557983864096000000,1557967724751000000,1557983864096000000,1557967724751000000,1557983864096000000,5,0,4096,3
124,283,241,1558110775563000000,1558110870152000000,1558110775563000000,1558110870152000000,1558110775563000000,1558110870152000000,5,0,4096,3
125,216,259,1558020092101000000,1558021116353000000,1558020092101000000,1558021116353000000,1558020092101000000,1558021116353000000,5,0,4096,3
