,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,49,81,1557394920198000000,1557394920198000000,1557394920198000000,1557394920198000000,1557394920198000000,1557394920198000000,0,0,0,19261211000000,19261211000000
1,49,129,1557411662904000000,1557411662904000000,1557411662904000000,1557411662904000000,1557411662904000000,1557411662904000000,0,0,0,2518505000000,2518505000000
2,49,103,1557319230665000000,1557319230665000000,1557319230665000000,1557319230665000000,1557319230665000000,1557319230665000000,0,0,0,94950744000000,94950744000000
3,49,30,1557335359193000000,1557335359193000000,1557335359193000000,1557335359193000000,1557335359193000000,1557335359193000000,0,0,0,78822216000000,78822216000000
4,49,133,1557405779989000000,1557405779989000000,1557405779989000000,1557405779989000000,1557405779989000000,1557405779989000000,0,0,0,8401420000000,8401420000000
5,49,154,1557262011072000000,1557262011072000000,1557262011072000000,1557262011072000000,1557262011072000000,1557262011072000000,0,0,0,152170337000000,152170337000000
6,49,37,1557408856148000000,1557408856148000000,1557408856148000000,1557408856148000000,1557408856148000000,1557408856148000000,0,0,0,5325261000000,5325261000000
7,49,58,1557328920035000000,1557328920035000000,1557328920035000000,1557328920035000000,1557328920035000000,1557328920035000000,0,0,0,85261374000000,85261374000000
8,49,67,1557403438762000000,1557403438762000000,1557403438762000000,1557403438762000000,1557403438762000000,1557403438762000000,0,0,0,10742647000000,10742647000000
9,49,114,1557263100001000000,1557263100001000000,1557263100001000000,1557263100001000000,1557263100001000000,1557263100001000000,0,0,0,151081408000000,151081408000000
10,49,45,1557327199187000000,1557327199187000000,1557327199187000000,1557327199187000000,1557327199187000000,1557327199187000000,0,0,0,86982222000000,86982222000000
11,49,102,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,0,0,0,140745942000000,140745942000000
12,49,108,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,1557273435467000000,0,0,0,140745942000000,140745942000000
13,49,160,1557258476883000000,1557258476883000000,1557258476883000000,1557258476883000000,1557258476883000000,1557258476883000000,0,0,0,155704526000000,155704526000000
14,49,165,1557345565679000000,1557345565679000000,1557345565679000000,1557345565679000000,1557345565679000000,1557345565679000000,0,0,0,68615730000000,68615730000000
15,0,1,1557414181409000000,1557414181409000000,1557414181409000000,1557414181409000000,1557414181409000000,1557414181409000000,0,0,0,0,0
16,49,98,1557270360016000000,1557270360016000000,1557270360016000000,1557270360016000000,1557270360016000000,1557270360016000000,0,0,0,143821393000000,143821393000000
17,49,53,1557310620036000000,1557310620036000000,1557310620036000000,1557310620036000000,1557310620036000000,1557310620036000000,0,0,0,103561373000000,103561373000000
18,156,0,1557414179152000000,1557414179152000000,1557414179152000000,1557414179152000000,1557414179152000000,1557414179152000000,0,0,0,2257000000,2257000000
19,49,145,1557271693398000000,1557271693398000000,1557271693398000000,1557271693398000000,1557271693398000000,1557271693398000000,0,0,0,142488011000000,142488011000000
20,49,87,1557403439416000000,1557403439416000000,1557403439416000000,1557403439416000000,1557403439416000000,1557403439416000000,0,0,0,10741993000000,10741993000000
21,49,47,1557324190501000000,1557324190501000000,1557324190501000000,1557324190501000000,1557324190501000000,1557324190501000000,0,0,0,89990908000000,89990908000000
22,49,169,1557335359192000000,1557335359192000000,1557335359192000000,1557335359192000000,1557335359192000000,1557335359192000000,0,0,0,78822217000000,78822217000000
23,189,156,1557414177142000000,1557414177142000000,1557414177142000000,1557414177142000000,1557414177142000000,1557414177142000000,0,0,0,4267000000,4267000000
24,49,76,1557337219678000000,1557337219678000000,1557337219678000000,1557337219678000000,1557337219678000000,1557337219678000000,0,0,0,76961731000000,76961731000000
25,49,130,1557252120383000000,1557252120383000000,1557252120383000000,1557252120383000000,1557252120383000000,1557252120383000000,0,0,0,162061026000000,162061026000000
26,49,19,1557407156184000000,1557407156184000000,1557407156184000000,1557407156184000000,1557407156184000000,1557407156184000000,0,0,0,7025225000000,7025225000000
27,49,13,1557413100111000000,1557413100111000000,1557413100111000000,1557413100111000000,1557413100111000000,1557413100111000000,0,0,0,1081298000000,1081298000000
28,49,12,1557330006976000000,1557330006976000000,1557330006976000000,1557330006976000000,1557330006976000000,1557330006976000000,0,0,0,84174433000000,84174433000000
