,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,43,3,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,0,0,0,10505882000000,10505882000000
1,47,19,1557256324947000000,1557256324947000000,1557256324947000000,1557256324947000000,1557256324947000000,1557256324947000000,0,0,0,6301612000000,6301612000000
2,8,45,1557255740345000000,1557255740345000000,1557255740345000000,1557255740345000000,1557255740345000000,1557255740345000000,0,0,0,6886214000000,6886214000000
3,27,7,1557253466173000000,1557253466173000000,1557253466173000000,1557253466173000000,1557253466173000000,1557253466173000000,0,0,0,9160386000000,9160386000000
4,43,24,1557258476883000000,1557258476883000000,1557258476883000000,1557258476883000000,1557258476883000000,1557258476883000000,0,0,0,4149676000000,4149676000000
5,43,10,1557237479968000000,1557237479968000000,1557237479968000000,1557237479968000000,1557237479968000000,1557237479968000000,0,0,0,25146591000000,25146591000000
6,2,5,1557248652501000000,1557248652501000000,1557248652501000000,1557248652501000000,1557248652501000000,1557248652501000000,0,0,0,13974058000000,13974058000000
7,55,17,1557250707311000000,1557250707311000000,1557250707311000000,1557250707311000000,1557250707311000000,1557250707311000000,0,0,0,11919248000000,11919248000000
8,9,35,1557254372009000000,1557254372009000000,1557254372009000000,1557254372009000000,1557254372009000000,1557254372009000000,0,0,0,8254550000000,8254550000000
9,20,4,1557261012834000000,1557261012834000000,1557261012834000000,1557261012834000000,1557261012834000000,1557261012834000000,0,0,0,1613725000000,1613725000000
10,14,36,1557258850384000000,1557258850384000000,1557258850384000000,1557258850384000000,1557258850384000000,1557258850384000000,0,0,0,3776175000000,3776175000000
11,0,1,1557262626559000000,1557262626559000000,1557262626559000000,1557262626559000000,1557262626559000000,1557262626559000000,0,0,0,0,0
12,49,0,1557262466333000000,1557262466333000000,1557262466333000000,1557262466333000000,1557262466333000000,1557262466333000000,0,0,0,160226000000,160226000000
13,23,46,1557259567988000000,1557259567988000000,1557259567988000000,1557259567988000000,1557259567988000000,1557259567988000000,0,0,0,3058571000000,3058571000000
14,47,31,1557256324295000000,1557256324295000000,1557256324295000000,1557256324295000000,1557256324295000000,1557256324295000000,0,0,0,6302264000000,6302264000000
15,53,28,1557257703888000000,1557257703888000000,1557257703888000000,1557257703888000000,1557257703888000000,1557257703888000000,0,0,0,4922671000000,4922671000000
16,43,38,1557247474326000000,1557247474326000000,1557247474326000000,1557247474326000000,1557247474326000000,1557247474326000000,0,0,0,15152233000000,15152233000000
17,43,48,1557259440467000000,1557259440467000000,1557259440467000000,1557259440467000000,1557259440467000000,1557259440467000000,0,0,0,3186092000000,3186092000000
18,43,26,1557248463206000000,1557248463206000000,1557248463206000000,1557248463206000000,1557248463206000000,1557248463206000000,0,0,0,14163353000000,14163353000000
19,43,60,1557252120383000000,1557252120383000000,1557252120383000000,1557252120383000000,1557252120383000000,1557252120383000000,0,0,0,10506176000000,10506176000000
20,53,22,1557257704425000000,1557257704425000000,1557257704425000000,1557257704425000000,1557257704425000000,1557257704425000000,0,0,0,4922134000000,4922134000000
21,8,13,1557255739790000000,1557255739790000000,1557255739790000000,1557255739790000000,1557255739790000000,1557255739790000000,0,0,0,6886769000000,6886769000000
22,14,6,1557258849880000000,1557258849880000000,1557258849880000000,1557258849880000000,1557258849880000000,1557258849880000000,0,0,0,3776679000000,3776679000000
23,43,15,1557247474800000000,1557247474800000000,1557247474800000000,1557247474800000000,1557247474800000000,1557247474800000000,0,0,0,15151759000000,15151759000000
