,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,77,452,1557242420398000000,1557242420398000000,1557242420398000000,1557242420398000000,1557242420398000000,1557242420398000000,0,0,0,-85467000000,-85467000000
1,77,448,1557242420262000000,1557242420262000000,1557242420262000000,1557242420262000000,1557242420262000000,1557242420262000000,0,0,0,-85331000000,-85331000000
2,77,444,1557242420397000000,1557242420397000000,1557242420397000000,1557242420397000000,1557242420397000000,1557242420397000000,0,0,0,-85466000000,-85466000000
3,55,491,1557242341405000000,1557242341405000000,1557242341405000000,1557242341405000000,1557242341405000000,1557242341405000000,0,0,0,-6474000000,-6474000000
4,77,438,1557242420403000000,1557242420403000000,1557242420403000000,1557242420403000000,1557242420403000000,1557242420403000000,0,0,0,-85472000000,-85472000000
5,436,299,1558125699852000000,1558125699852000000,1558125699852000000,1558125699852000000,1558125699852000000,1558125699852000000,0,0,0,-883364921000000,-883364921000000
6,356,298,1557771029520000000,1557771029520000000,1557771029520000000,1557771029520000000,1557771029520000000,1557771029520000000,0,0,0,-528694589000000,-528694589000000
7,436,296,1558118801732000000,1558118801732000000,1558118801732000000,1558118801732000000,1558118801732000000,1558118801732000000,0,0,0,-876466801000000,-876466801000000
8,77,440,1557242420381000000,1557242420381000000,1557242420381000000,1557242420381000000,1557242420381000000,1557242420381000000,0,0,0,-85450000000,-85450000000
9,356,306,1557529665160000000,1557529665160000000,1557529665160000000,1557529665160000000,1557529665160000000,1557529665160000000,0,0,0,-287330229000000,-287330229000000
10,356,293,1557597030727000000,1557597030727000000,1557597030727000000,1557597030727000000,1557597030727000000,1557597030727000000,0,0,0,-354695796000000,-354695796000000
11,356,289,1557769829371000000,1557769829371000000,1557769829371000000,1557769829371000000,1557769829371000000,1557769829371000000,0,0,0,-527494440000000,-527494440000000
12,356,287,1557337830463000000,1557337830463000000,1557337830463000000,1557337830463000000,1557337830463000000,1557337830463000000,0,0,0,-95495532000000,-95495532000000
13,356,285,1557625226979000000,1557625226979000000,1557625226979000000,1557625226979000000,1557625226979000000,1557625226979000000,0,0,0,-382892048000000,-382892048000000
14,436,311,1558117710803000000,1558117710803000000,1558117710803000000,1558117710803000000,1558117710803000000,1558117710803000000,0,0,0,-875375872000000,-875375872000000
15,436,194,1558117644079000000,1558117644079000000,1558117644079000000,1558117644079000000,1558117644079000000,1558117644079000000,0,0,0,-875309148000000,-875309148000000
16,356,310,1557489659406000000,1557489659406000000,1557489659406000000,1557489659406000000,1557489659406000000,1557489659406000000,0,0,0,-247324475000000,-247324475000000
17,436,309,1558126861360000000,1558126861360000000,1558126861360000000,1558126861360000000,1558126861360000000,1558126861360000000,0,0,0,-884526429000000,-884526429000000
18,356,320,1557826831176000000,1557826831176000000,1557826831176000000,1557826831176000000,1557826831176000000,1557826831176000000,0,0,0,-584496245000000,-584496245000000
19,436,176,1558117731057000000,1558117731057000000,1558117731057000000,1558117731057000000,1558117731057000000,1558117731057000000,0,0,0,-875396126000000,-875396126000000
20,356,295,1557439078219000000,1557439078219000000,1557439078219000000,1557439078219000000,1557439078219000000,1557439078219000000,0,0,0,-196743288000000,-196743288000000
21,436,174,1558120276956000000,1558120276956000000,1558120276956000000,1558120276956000000,1558120276956000000,1558120276956000000,0,0,0,-877942025000000,-877942025000000
22,436,307,1558117730966000000,1558117730966000000,1558117730966000000,1558117730966000000,1558117730966000000,1558117730966000000,0,0,0,-875396035000000,-875396035000000
23,436,305,1558126938508000000,1558126938508000000,1558126938508000000,1558126938508000000,1558126938508000000,1558126938508000000,0,0,0,-884603577000000,-884603577000000
24,436,168,1558119261234000000,1558119261234000000,1558119261234000000,1558119261234000000,1558119261234000000,1558119261234000000,0,0,0,-876926303000000,-876926303000000
25,356,291,1557531951569000000,1557531951569000000,1557531951569000000,1557531951569000000,1557531951569000000,1557531951569000000,0,0,0,-289616638000000,-289616638000000
26,356,304,1557359097786000000,1557359097786000000,1557359097786000000,1557359097786000000,1557359097786000000,1557359097786000000,0,0,0,-116762855000000,-116762855000000
27,436,302,1558126857593000000,1558126857593000000,1558126857593000000,1558126857593000000,1558126857593000000,1558126857593000000,0,0,0,-884522662000000,-884522662000000
28,356,301,1557812426632000000,1557812426632000000,1557812426632000000,1557812426632000000,1557812426632000000,1557812426632000000,0,0,0,-570091701000000,-570091701000000
29,356,335,1557452479291000000,1557452479291000000,1557452479291000000,1557452479291000000,1557452479291000000,1557452479291000000,0,0,0,-210144360000000,-210144360000000
30,436,333,1558126517559000000,1558126517559000000,1558126517559000000,1558126517559000000,1558126517559000000,1558126517559000000,0,0,0,-884182628000000,-884182628000000
31,356,328,1557856231709000000,1557856231709000000,1557856231709000000,1557856231709000000,1557856231709000000,1557856231709000000,0,0,0,-613896778000000,-613896778000000
32,356,323,1557489668199000000,1557489668199000000,1557489668199000000,1557489668199000000,1557489668199000000,1557489668199000000,0,0,0,-247333268000000,-247333268000000
33,436,353,1558123348034000000,1558123348034000000,1558123348034000000,1558123348034000000,1558123348034000000,1558123348034000000,0,0,0,-881013103000000,-881013103000000
34,436,317,1558126339721000000,1558126339721000000,1558126339721000000,1558126339721000000,1558126339721000000,1558126339721000000,0,0,0,-884004790000000,-884004790000000
35,356,315,1557452465040000000,1557452465040000000,1557452465040000000,1557452465040000000,1557452465040000000,1557452465040000000,0,0,0,-210130109000000,-210130109000000
36,436,210,1558126924048000000,1558126924048000000,1558126924048000000,1558126924048000000,1558126924048000000,1558126924048000000,0,0,0,-884589117000000,-884589117000000
37,436,25,1558117725536000000,1558117725536000000,1558117725536000000,1558117725536000000,1558117725536000000,1558117725536000000,0,0,0,-875390605000000,-875390605000000
38,356,314,1557718825558000000,1557718825558000000,1557718825558000000,1557718825558000000,1557718825558000000,1557718825558000000,0,0,0,-476490627000000,-476490627000000
39,436,313,1558119264998000000,1558119264998000000,1558119264998000000,1558119264998000000,1558119264998000000,1558119264998000000,0,0,0,-876930067000000,-876930067000000
40,356,312,1557718823553000000,1557718823553000000,1557718823553000000,1557718823553000000,1557718823553000000,1557718823553000000,0,0,0,-476488622000000,-476488622000000
41,436,325,1558117711626000000,1558117711626000000,1558117711626000000,1558117711626000000,1558117711626000000,1558117711626000000,0,0,0,-875376695000000,-875376695000000
42,356,308,1557769829508000000,1557769829508000000,1557769829508000000,1557769829508000000,1557769829508000000,1557769829508000000,0,0,0,-527494577000000,-527494577000000
43,436,316,1558127674412000000,1558127674412000000,1558127674412000000,1558127674412000000,1558127674412000000,1558127674412000000,0,0,0,-885339481000000,-885339481000000
44,436,247,1558118761784000000,1558118761784000000,1558118761784000000,1558118761784000000,1558118761784000000,1558118761784000000,0,0,0,-876426853000000,-876426853000000
45,436,246,1558118807915000000,1558118807915000000,1558118807915000000,1558118807915000000,1558118807915000000,1558118807915000000,0,0,0,-876472984000000,-876472984000000
46,356,347,1557856231033000000,1557856231033000000,1557856231033000000,1557856231033000000,1557856231033000000,1557856231033000000,0,0,0,-613896102000000,-613896102000000
47,436,243,1558119024030000000,1558119024030000000,1558119024030000000,1558119024030000000,1558119024030000000,1558119024030000000,0,0,0,-876689099000000,-876689099000000
48,436,344,1558125691623000000,1558125691623000000,1558125691623000000,1558125691623000000,1558125691623000000,1558125691623000000,0,0,0,-883356692000000,-883356692000000
49,436,160,1558126351799000000,1558126351799000000,1558126351799000000,1558126351799000000,1558126351799000000,1558126351799000000,0,0,0,-884016868000000,-884016868000000
50,436,238,1558126529533000000,1558126529533000000,1558126529533000000,1558126529533000000,1558126529533000000,1558126529533000000,0,0,0,-884194602000000,-884194602000000
51,356,340,1557747633116000000,1557747633116000000,1557747633116000000,1557747633116000000,1557747633116000000,1557747633116000000,0,0,0,-505298185000000,-505298185000000
52,436,11,1558125703610000000,1558125703610000000,1558125703610000000,1558125703610000000,1558125703610000000,1558125703610000000,0,0,0,-883368679000000,-883368679000000
53,436,516,1558123412257000000,1558123412257000000,1558123412257000000,1558123412257000000,1558123412257000000,1558123412257000000,0,0,0,-881077326000000,-881077326000000
54,356,515,1557439076213000000,1557439076213000000,1557439076213000000,1557439076213000000,1557439076213000000,1557439076213000000,0,0,0,-196741282000000,-196741282000000
