,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,13,284,1557534042093000000,0,1557534042093000000,1557534042093000000,1557534042093000000,0,5,0,316,2
1,131,279,1557524255206000000,0,1557524255206000000,1557524255206000000,1557524255206000000,0,5,0,298,2
2,124,277,1557532353183000000,0,1557532353183000000,1557532353183000000,1557532353183000000,0,5,0,344,2
3,131,276,1557524255525000000,0,1557524255525000000,1557524255525000000,1557524255525000000,0,5,0,303,2
4,13,278,1557534042100000000,0,1557534042100000000,1557534042100000000,1557534042100000000,0,5,0,316,2
5,124,273,1557532353059000000,0,1557532353059000000,1557532353059000000,1557532353059000000,0,5,0,340,2
6,13,268,1557534041604000000,0,1557534041604000000,1557534041604000000,1557534041604000000,0,5,0,324,2
7,184,223,1557531594888000000,0,1557531594888000000,1557531594888000000,1557531594888000000,0,5,0,571,2
8,13,275,1557534025510000000,0,1557534025510000000,1557534025510000000,1557534025510000000,0,5,0,346,2
9,131,269,1557524218683000000,0,1557524218683000000,1557524218683000000,1557524218683000000,0,5,0,422,2
10,184,297,1557531594696000000,0,1557531594696000000,1557531594696000000,1557531594696000000,0,5,0,330,2
11,13,274,1557534025686000000,0,1557534025686000000,1557534025686000000,1557534025686000000,0,5,0,346,2
12,124,267,1557532335176000000,0,1557532335176000000,1557532408925000000,1557532335176000000,0,5,0,1,2
13,214,17,1557423568453000000,0,1557423568453000000,1557423568453000000,1557423568453000000,0,5,0,378,2
14,13,508,1557533993678000000,0,1557533993678000000,1557533993678000000,1557533993678000000,0,5,0,367,2
15,131,266,1557524241987000000,0,1557524241987000000,1557524241987000000,1557524241987000000,0,5,0,306,2
16,184,16,1557531627463000000,0,1557531627463000000,1557531627463000000,1557531627463000000,0,5,0,315,2
17,13,270,1557533993439000000,0,1557533993439000000,1557533993439000000,1557533993439000000,0,5,0,374,2
18,124,265,1557532367287000000,0,1557532367287000000,1557532367287000000,1557532367287000000,0,5,0,351,2
19,214,15,1557423568151000000,0,1557423568151000000,1557423568151000000,1557423568151000000,0,5,0,331,2
20,131,264,1557524242220000000,0,1557524242220000000,1557524242220000000,1557524242220000000,0,5,0,289,2
21,184,14,1557531595474000000,0,1557531595474000000,1557531595474000000,1557531595474000000,0,5,0,304,2
22,124,259,1557532353394000000,0,1557532353394000000,1557532353394000000,1557532353394000000,0,5,0,504,2
23,214,13,1557423568340000000,0,1557423568340000000,1557423568340000000,1557423568340000000,0,5,0,358,2
24,13,272,1557533993458000000,0,1557533993458000000,1557533993458000000,1557533993458000000,0,5,0,376,2
25,13,280,1557533993548000000,0,1557533993548000000,1557533993548000000,1557533993548000000,0,5,0,366,2
26,13,308,1557534025775000000,0,1557534025775000000,1557534025775000000,1557534025775000000,0,5,0,354,2
27,124,303,1557532367285000000,0,1557532367285000000,1557532367285000000,1557532367285000000,0,5,0,343,2
28,13,294,1557534042437000000,0,1557534042437000000,1557534042437000000,1557534042437000000,0,5,0,314,2
29,131,301,1557524255285000000,0,1557524255285000000,1557524255285000000,1557524255285000000,0,5,0,300,2
30,124,299,1557532353065000000,0,1557532353065000000,1557532353065000000,1557532353065000000,0,5,0,337,2
31,131,296,1557524242074000000,0,1557524242074000000,1557524242074000000,1557524242074000000,0,5,0,273,2
32,13,300,1557534042557000000,0,1557534042557000000,1557534042557000000,1557534042557000000,0,5,0,313,2
33,13,298,1557534043201000000,0,1557534043201000000,1557534043201000000,1557534043201000000,0,5,0,317,2
34,124,293,1557532367292000000,0,1557532367292000000,1557532367292000000,1557532367292000000,0,5,0,339,2
35,13,288,1557533993109000000,0,1557533993109000000,1557533993109000000,1557533993109000000,0,5,0,334,2
36,131,291,1557524255281000000,0,1557524255281000000,1557524255281000000,1557524255281000000,0,5,0,299,2
37,13,295,1557534042622000000,0,1557534042622000000,1557534042622000000,1557534042622000000,0,5,0,308,2
38,124,289,1557532408399000000,0,1557532408399000000,1557532408399000000,1557532408399000000,0,5,0,328,2
39,13,282,1557534043297000000,0,1557534043297000000,1557534043297000000,1557534043297000000,0,5,0,355,2
40,131,287,1557524255694000000,0,1557524255694000000,1557524255694000000,1557524255694000000,0,5,0,310,2
41,13,292,1557534041846000000,0,1557534041846000000,1557534041846000000,1557534041846000000,0,5,0,320,2
42,124,285,1557532353241000000,0,1557532353241000000,1557532353241000000,1557532353241000000,0,5,0,340,2
43,13,290,1557534043239000000,0,1557534043239000000,1557534043239000000,1557534043239000000,0,5,0,319,2
44,131,283,1557524241944000000,0,1557524241944000000,1557524241944000000,1557524241944000000,0,5,0,294,2
45,13,286,1557533993385000000,0,1557533993385000000,1557533993385000000,1557533993385000000,0,5,0,369,2
46,124,281,1557532352964000000,0,1557532352964000000,1557532352964000000,1557532352964000000,0,5,0,331,2
47,13,302,1557534025713000000,0,1557534025713000000,1557534025713000000,1557534025713000000,0,5,0,350,2
48,247,337,1557529523798000000,0,1557529523798000000,1557529523798000000,1557529523798000000,0,5,0,410,2
49,13,314,1557534025786000000,0,1557534025786000000,1557534025786000000,1557534025786000000,0,5,0,343,2
