,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,20,0,0,0,0,0,0,0,3,0,0,0,0
1,23,0,0,0,0,0,0,0,3,0,0,0,0
2,25,1,0,0,0,0,0,0,3,0,0,0,0
3,28,2,0,0,0,0,0,0,3,0,0,0,0
4,30,3,0,0,0,0,0,0,3,0,0,0,0
5,31,3,0,0,0,0,0,0,3,0,0,0,0
6,33,9,0,0,0,0,0,0,3,0,0,0,0
7,34,9,0,0,0,0,0,0,3,0,0,0,0
8,35,16,0,0,0,0,0,0,3,0,0,0,0
9,37,16,0,0,0,0,0,0,3,0,0,0,0
10,38,17,0,0,0,0,0,0,3,0,0,0,0
11,39,18,0,0,0,0,0,0,3,0,0,0,0
12,40,18,0,0,0,0,0,0,3,0,0,0,0
13,41,19,0,0,0,0,0,0,3,0,0,0,0
14,44,19,0,0,0,0,0,0,3,0,0,0,0
15,45,19,0,0,0,0,0,0,3,0,0,0,0
16,46,19,0,0,0,0,0,0,3,0,0,0,0
17,47,13,0,0,0,0,0,0,3,0,0,0,0
18,48,13,0,0,0,0,0,0,3,0,0,0,0
19,53,13,0,0,0,0,0,0,3,0,0,0,0
20,54,13,0,0,0,0,0,0,3,0,0,0,0
