,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,13,14,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,0,0,0,5644567000000,5644567000000
1,19,24,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,0,0,0,5653524000000,5653524000000
2,18,11,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,0,0,0,5645904000000,5645904000000
3,18,15,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,5645833000000,5645833000000
4,12,26,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,5646079000000,5646079000000
5,19,4,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,0,0,0,4757874000000,4757874000000
6,26,18,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,5646074000000,5646074000000
7,15,21,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,5645523000000,5645523000000
8,0,1,1557243367350000000,1557243367350000000,1557243367350000000,1557243367350000000,1557243367350000000,1557243367350000000,0,0,0,0,0
9,14,17,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,0,0,0,5644142000000,5644142000000
10,2,12,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,6613124000000,6613124000000
11,17,0,1557243367119000000,1557243367119000000,1557243367119000000,1557243367119000000,1557243367119000000,1557243367119000000,0,0,0,231000000,231000000
12,21,13,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,0,0,0,5644591000000,5644591000000
13,10,28,1557679620453000000,1557679620453000000,1557679620453000000,1557679620453000000,1557679620453000000,1557679620453000000,0,0,0,-441899007000000,-441899007000000
14,32,33,1558052232418000000,1558052232418000000,1558052232418000000,1558052232418000000,1558052232418000000,1558052232418000000,0,0,0,-26123891000000,-26123891000000
15,32,34,1558052230254000000,1558052230254000000,1558052230254000000,1558052230254000000,1558052230254000000,1558052230254000000,0,0,0,-26121727000000,-26121727000000
16,20,32,1558052229233000000,1558052229233000000,1558052229233000000,1558052229233000000,1558052229233000000,1558052229233000000,0,0,0,-26120706000000,-26120706000000
17,20,35,1557662596056000000,1557662596056000000,1557662596056000000,1557662596056000000,1557662596056000000,1557662596056000000,0,0,0,-421170959000000,-421170959000000
18,22,36,1557759033834000000,1557759033834000000,1557759033834000000,1557759033834000000,1557759033834000000,1557759033834000000,0,0,0,-519036533000000,-519036533000000
19,39,40,1558029959892000000,1558029959892000000,1558029959892000000,1558029959892000000,1558029959892000000,1558029959892000000,0,0,0,-9149886000000,-9149886000000
20,23,39,1558029958133000000,1558029958133000000,1558029958133000000,1558029958133000000,1558029958133000000,1558029958133000000,0,0,0,-9148127000000,-9148127000000
21,25,42,1558026678014000000,1558026678014000000,1558026678014000000,1558026678014000000,1558026678014000000,1558026678014000000,0,0,0,-5868008000000,-5868008000000
22,44,45,1557237703584000000,1557237703584000000,1557237703584000000,1557237703584000000,1557237703584000000,1557237703584000000,0,0,0,-958896000000,-958896000000
23,44,46,1557237699018000000,1557237699018000000,1557237699018000000,1557237699018000000,1557237699018000000,1557237699018000000,0,0,0,-954330000000,-954330000000
24,25,44,1557237699006000000,1557237699006000000,1557237699006000000,1557237699006000000,1557237699006000000,1557237699006000000,0,0,0,-954318000000,-954318000000
25,5,47,1557773112281000000,1557773112281000000,1557773112281000000,1557773112281000000,1557773112281000000,1557773112281000000,0,0,0,-531687198000000,-531687198000000
26,50,51,1558054617547000000,1558054617547000000,1558054617547000000,1558054617547000000,1558054617547000000,1558054617547000000,0,0,0,-28509020000000,-28509020000000
27,50,52,1558054766837000000,1558054766837000000,1558054766837000000,1558054766837000000,1558054766837000000,1558054766837000000,0,0,0,-28658310000000,-28658310000000
28,11,61,1557247683325000000,1557247683325000000,1557247683325000000,1557247683325000000,1557247683325000000,1557247683325000000,0,0,0,-2154000000,-2154000000
29,11,64,1557247682770000000,1557247682770000000,1557247682770000000,1557247682770000000,1557247682770000000,1557247682770000000,0,0,0,-1599000000,-1599000000
30,21,66,1557608589176000000,1557608589176000000,1557608589176000000,1557608589176000000,1557608589176000000,1557608589176000000,0,0,0,-367164093000000,-367164093000000
31,17,69,1557773224458000000,1557773224458000000,1557773224458000000,1557773224458000000,1557773224458000000,1557773224458000000,0,0,0,-533227157000000,-533227157000000
32,17,71,1557327300465000000,1557327300465000000,1557327300465000000,1557327300465000000,1557327300465000000,1557327300465000000,0,0,0,-85875340000000,-85875340000000
33,17,74,1557436764285000000,1557436764285000000,1557436764285000000,1557436764285000000,1557436764285000000,1557436764285000000,0,0,0,-195339188000000,-195339188000000
34,17,76,1557416980472000000,1557416980472000000,1557416980472000000,1557416980472000000,1557416980472000000,1557416980472000000,0,0,0,-175555389000000,-175555389000000
35,78,79,1557245501310000000,1557245501310000000,1557245501310000000,1557245501310000000,1557245501310000000,1557245501310000000,0,0,0,-4075279000000,-4075279000000
36,17,78,1557245501310000000,1557245501310000000,1557245501310000000,1557245501310000000,1557245501310000000,1557245501310000000,0,0,0,-4075279000000,-4075279000000
