,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,27,10,0,0,0,0,0,0,3,0,0,0,0
1,29,10,0,0,0,0,0,0,3,0,0,0,0
2,30,10,0,0,0,0,0,0,3,0,0,0,0
3,31,20,0,0,0,0,0,0,3,0,0,0,0
4,37,23,0,0,0,0,0,0,3,0,0,0,0
5,38,23,0,0,0,0,0,0,3,0,0,0,0
6,41,23,0,0,0,0,0,0,3,0,0,0,0
7,43,25,0,0,0,0,0,0,3,0,0,0,0
8,48,5,0,0,0,0,0,0,3,0,0,0,0
9,49,5,0,0,0,0,0,0,3,0,0,0,0
10,50,6,0,0,0,0,0,0,3,0,0,0,0
11,53,6,0,0,0,0,0,0,3,0,0,0,0
12,54,6,0,0,0,0,0,0,3,0,0,0,0
13,55,7,0,0,0,0,0,0,3,0,0,0,0
14,56,7,0,0,0,0,0,0,3,0,0,0,0
15,57,7,0,0,0,0,0,0,3,0,0,0,0
16,58,7,0,0,0,0,0,0,3,0,0,0,0
17,59,8,0,0,0,0,0,0,3,0,0,0,0
18,60,11,0,0,0,0,0,0,3,0,0,0,0
19,62,11,0,0,0,0,0,0,3,0,0,0,0
20,63,11,0,0,0,0,0,0,3,0,0,0,0
21,65,11,0,0,0,0,0,0,3,0,0,0,0
22,67,13,0,0,0,0,0,0,3,0,0,0,0
23,68,13,0,0,0,0,0,0,3,0,0,0,0
24,70,17,0,0,0,0,0,0,3,0,0,0,0
25,72,17,0,0,0,0,0,0,3,0,0,0,0
26,73,17,0,0,0,0,0,0,3,0,0,0,0
27,75,17,0,0,0,0,0,0,3,0,0,0,0
28,77,17,0,0,0,0,0,0,3,0,0,0,0
