,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,404,200,0,0,0,0,0,0,3,0,0,0,0
1,405,203,0,0,0,0,0,0,3,0,0,0,0
2,406,206,0,0,0,0,0,0,3,0,0,0,0
3,407,207,0,0,0,0,0,0,3,0,0,0,0
4,414,332,0,0,0,0,0,0,3,0,0,0,0
5,415,335,0,0,0,0,0,0,3,0,0,0,0
6,416,353,0,0,0,0,0,0,3,0,0,0,0
7,417,363,0,0,0,0,0,0,3,0,0,0,0
8,420,10,0,0,0,0,0,0,3,0,0,0,0
9,421,19,0,0,0,0,0,0,3,0,0,0,0
10,423,66,0,0,0,0,0,0,3,0,0,0,0
11,425,135,0,0,0,0,0,0,3,0,0,0,0
12,426,145,0,0,0,0,0,0,3,0,0,0,0
13,427,0,0,0,0,0,0,0,3,0,0,0,0
14,428,0,0,0,0,0,0,0,3,0,0,0,0
15,429,0,0,0,0,0,0,0,3,0,0,0,0
16,430,0,0,0,0,0,0,0,3,0,0,0,0
17,431,0,0,0,0,0,0,0,3,0,0,0,0
18,432,0,0,0,0,0,0,0,3,0,0,0,0
19,433,0,0,0,0,0,0,0,3,0,0,0,0
20,434,0,0,0,0,0,0,0,3,0,0,0,0
21,435,0,0,0,0,0,0,0,3,0,0,0,0
22,436,0,0,0,0,0,0,0,3,0,0,0,0
