,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,136,6,0,0,0,0,0,0,3,0,0,0,0
1,138,36,0,0,0,0,0,0,3,0,0,0,0
2,139,37,0,0,0,0,0,0,3,0,0,0,0
3,140,50,0,0,0,0,0,0,3,0,0,0,0
4,141,55,0,0,0,0,0,0,3,0,0,0,0
5,142,56,0,0,0,0,0,0,3,0,0,0,0
6,143,60,0,0,0,0,0,0,3,0,0,0,0
7,144,69,0,0,0,0,0,0,3,0,0,0,0
8,145,71,0,0,0,0,0,0,3,0,0,0,0
9,146,80,0,0,0,0,0,0,3,0,0,0,0
10,148,80,0,0,0,0,0,0,3,0,0,0,0
11,149,85,0,0,0,0,0,0,3,0,0,0,0
12,152,113,0,0,0,0,0,0,3,0,0,0,0
13,153,114,0,0,0,0,0,0,3,0,0,0,0
14,154,128,0,0,0,0,0,0,3,0,0,0,0
15,155,70,0,0,0,0,0,0,3,0,0,0,0
16,156,70,0,0,0,0,0,0,3,0,0,0,0
17,157,70,0,0,0,0,0,0,3,0,0,0,0
18,158,70,0,0,0,0,0,0,3,0,0,0,0
19,160,70,0,0,0,0,0,0,3,0,0,0,0
20,161,70,0,0,0,0,0,0,3,0,0,0,0
21,162,70,0,0,0,0,0,0,3,0,0,0,0
22,163,70,0,0,0,0,0,0,3,0,0,0,0
23,165,0,0,0,0,0,0,0,3,0,0,0,0
24,166,0,0,0,0,0,0,0,3,0,0,0,0
25,167,0,0,0,0,0,0,0,3,0,0,0,0
26,168,0,0,0,0,0,0,0,3,0,0,0,0
27,169,0,0,0,0,0,0,0,3,0,0,0,0
