,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,12,29,1557792362960000000,1557792362960000000,1557792362960000000,1557792362960000000,1557792362960000000,1557792362960000000,0,0,0,-129682000000,-129682000000
1,28,36,1557792953734000000,1557792953734000000,1557792953734000000,1557792953734000000,1557792953734000000,1557792953734000000,0,0,0,-720456000000,-720456000000
2,26,30,1557794157663000000,1557794157663000000,1557794157663000000,1557794157663000000,1557794157663000000,1557794157663000000,0,0,0,-1924385000000,-1924385000000
3,29,6,1557792363089000000,1557792363089000000,1557792363089000000,1557792363089000000,1557792363089000000,1557792363089000000,0,0,0,-129811000000,-129811000000
4,11,31,1557792953945000000,1557792953945000000,1557792953945000000,1557792953945000000,1557792953945000000,1557792953945000000,0,0,0,-720667000000,-720667000000
5,4,37,1557792357613000000,1557792357613000000,1557792357613000000,1557792357613000000,1557792357613000000,1557792357613000000,0,0,0,-124335000000,-124335000000
6,16,32,1557792768237000000,1557792768237000000,1557792768237000000,1557792768237000000,1557792768237000000,1557792768237000000,0,0,0,-534959000000,-534959000000
7,28,7,1557792953906000000,1557792953906000000,1557792953906000000,1557792953906000000,1557792953906000000,1557792953906000000,0,0,0,-720628000000,-720628000000
8,36,33,1557792953766000000,1557792953766000000,1557792953766000000,1557792953766000000,1557792953766000000,1557792953766000000,0,0,0,-720488000000,-720488000000
9,2,5,1557792951804000000,1557792951804000000,1557792951804000000,1557792951804000000,1557792951804000000,1557792951804000000,0,0,0,-718526000000,-718526000000
10,6,8,1557792363144000000,1557792363144000000,1557792363144000000,1557792363144000000,1557792363144000000,1557792363144000000,0,0,0,-129866000000,-129866000000
11,15,0,1557792233212000000,1557792233212000000,1557792233212000000,1557792233212000000,1557792233212000000,1557792233212000000,0,0,0,66000000,66000000
12,22,34,1557793450335000000,1557793450335000000,1557793450335000000,1557793450335000000,1557793450335000000,1557793450335000000,0,0,0,-1217057000000,-1217057000000
13,17,15,1557792126940000000,1557792126940000000,1557792126940000000,1557792126940000000,1557792126940000000,1557792126940000000,0,0,0,106338000000,106338000000
14,29,35,1557792363281000000,1557792363281000000,1557792363281000000,1557792363281000000,1557792363281000000,1557792363281000000,0,0,0,-130003000000,-130003000000
15,19,17,1557792126901000000,1557792126901000000,1557792126901000000,1557792126901000000,1557792126901000000,1557792126901000000,0,0,0,106377000000,106377000000
16,3,10,1557793870290000000,1557793870290000000,1557793870290000000,1557793870290000000,1557793870290000000,1557793870290000000,0,0,0,-1637012000000,-1637012000000
17,21,19,1557792126899000000,1557792126899000000,1557792126899000000,1557792126899000000,1557792126899000000,1557792126899000000,0,0,0,106379000000,106379000000
18,37,12,1557792358135000000,1557792358135000000,1557792358135000000,1557792358135000000,1557792358135000000,1557792358135000000,0,0,0,-124857000000,-124857000000
19,29,14,1557792363272000000,1557792363272000000,1557792363272000000,1557792363272000000,1557792363272000000,1557792363272000000,0,0,0,-129994000000,-129994000000
20,4,16,1557792768061000000,1557792768061000000,1557792768061000000,1557792768061000000,1557792768061000000,1557792768061000000,0,0,0,-534783000000,-534783000000
21,28,18,1557792953907000000,1557792953907000000,1557792953907000000,1557792953907000000,1557792953907000000,1557792953907000000,0,0,0,-720629000000,-720629000000
22,29,20,1557792363203000000,1557792363203000000,1557792363203000000,1557792363203000000,1557792363203000000,1557792363203000000,0,0,0,-129925000000,-129925000000
23,4,22,1557793450206000000,1557793450206000000,1557793450206000000,1557793450206000000,1557793450206000000,1557793450206000000,0,0,0,-1216928000000,-1216928000000
24,28,23,1557792953803000000,1557792953803000000,1557792953803000000,1557792953803000000,1557792953803000000,1557792953803000000,0,0,0,-720525000000,-720525000000
25,4,9,1557795009259000000,1557795009259000000,1557795009259000000,1557795009259000000,1557795009259000000,1557795009259000000,0,0,0,-2775981000000,-2775981000000
26,28,11,1557792953911000000,1557792953911000000,1557792953911000000,1557792953911000000,1557792953911000000,1557792953911000000,0,0,0,-720633000000,-720633000000
27,4,25,1557792769342000000,1557792769342000000,1557792769342000000,1557792769342000000,1557792769342000000,1557792769342000000,0,0,0,-536064000000,-536064000000
28,0,1,1557792233278000000,1557792233278000000,1557792233278000000,1557792233278000000,1557792233278000000,1557792233278000000,0,0,0,0,0
29,35,13,1557792363309000000,1557792363309000000,1557792363309000000,1557792363309000000,1557792363309000000,1557792363309000000,0,0,0,-130031000000,-130031000000
30,1,2,1557792951397000000,1557792951397000000,1557792951397000000,1557792951397000000,1557792951397000000,1557792951397000000,0,0,0,-718119000000,-718119000000
31,4,26,1557794155950000000,1557794155950000000,1557794155950000000,1557794155950000000,1557794155950000000,1557794155950000000,0,0,0,-1922672000000,-1922672000000
32,1,3,1557793869874000000,1557793869874000000,1557793869874000000,1557793869874000000,1557793869874000000,1557793869874000000,0,0,0,-1636596000000,-1636596000000
33,12,27,1557792360491000000,1557792360491000000,1557792360491000000,1557792360491000000,1557792360491000000,1557792360491000000,0,0,0,-127213000000,-127213000000
34,1,4,1557792234772000000,1557792234772000000,1557792234772000000,1557792234772000000,1557792234772000000,1557792234772000000,0,0,0,-1494000000,-1494000000
35,5,28,1557792953614000000,1557792953614000000,1557792953614000000,1557792953614000000,1557792953614000000,1557792953614000000,0,0,0,-720336000000,-720336000000
36,29,24,1557792363273000000,1557792363273000000,1557792363273000000,1557792363273000000,1557792363273000000,1557792363273000000,0,0,0,-129995000000,-129995000000
