,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,221,214,1558015300342000000,1558015300342000000,1558015300342000000,1558015300342000000,1558015300342000000,1558015300342000000,0,0,0,7549899000000,7549899000000
1,4,1,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,1558022855374000000,0,0,0,-5133000000,-5133000000
2,0,2,1558022850241000000,1558022850241000000,1558022850241000000,1558022850241000000,1558022850241000000,1558022850241000000,0,0,0,0,0
3,4,3,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,0,0,0,-5251000000,-5251000000
4,2,4,1558022855273000000,1558022855273000000,1558022855273000000,1558022855273000000,1558022855273000000,1558022855273000000,0,0,0,-5032000000,-5032000000
5,1,5,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,1558022855386000000,0,0,0,-5145000000,-5145000000
6,4,6,1558022855486000000,1558022855486000000,1558022855486000000,1558022855486000000,1558022855486000000,1558022855486000000,0,0,0,-5245000000,-5245000000
7,8,7,1558022855507000000,1558022855507000000,1558022855507000000,1558022855507000000,1558022855507000000,1558022855507000000,0,0,0,-5266000000,-5266000000
8,4,8,1558022855496000000,1558022855496000000,1558022855496000000,1558022855496000000,1558022855496000000,1558022855496000000,0,0,0,-5255000000,-5255000000
9,4,9,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,1558022855492000000,0,0,0,-5251000000,-5251000000
10,208,0,1558022850126000000,1558022850126000000,1558022850126000000,1558022850126000000,1558022850126000000,1558022850126000000,0,0,0,115000000,115000000
11,213,208,1558020810022000000,1558020810022000000,1558020810022000000,1558020810022000000,1558020810022000000,1558020810022000000,0,0,0,2040219000000,2040219000000
12,214,213,1558020810006000000,1558020810006000000,1558020810006000000,1558020810006000000,1558020810006000000,1558020810006000000,0,0,0,2040235000000,2040235000000
13,215,221,1558015300332000000,1558015300332000000,1558015300332000000,1558015300332000000,1558015300332000000,1558015300332000000,0,0,0,7549909000000,7549909000000
14,216,123,1557899581160000000,1557899581160000000,1557899581160000000,1557899581160000000,1557899581160000000,1557899581160000000,0,0,0,123269081000000,123269081000000
