,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,9,262,1557241143319000000,1557241149891000000,1557241143319000000,1557241149891000000,1557241143319000000,1557241149891000000,4,0,0,3
1,23,421,1557241423496000000,1557241423496000000,1557241423496000000,1557241423496000000,1557241423496000000,1557241423496000000,4,0,0,10
2,23,409,1557241398466000000,1557241398466000000,1557241398466000000,1557241398466000000,1557241398466000000,1557241398466000000,4,0,0,10
3,23,402,1557241398462000000,1557241398463000000,1557241398462000000,1557241398463000000,1557241398462000000,1557241398463000000,4,0,0,3
4,19,544,1557237713823000000,1557238281682000000,1557237713823000000,1557238281682000000,1557237713823000000,1557238281682000000,4,0,0,3
5,23,379,1557241398526000000,1557241398526000000,1557241398526000000,1557241398526000000,1557241398526000000,1557241398526000000,4,0,0,3
6,9,109,1557236754217000000,1557236754217000000,1557236754217000000,1557236754217000000,1557236754217000000,1557236754217000000,4,0,0,3
7,23,372,1557241398577000000,1557241398577000000,1557241398577000000,1557241398577000000,1557241398577000000,1557241398577000000,4,0,0,3
8,19,471,1557237713820000000,1557237713820000000,1557237713820000000,1557237713820000000,1557237713820000000,1557237713820000000,4,0,0,3
9,23,364,1557241398498000000,1557241398498000000,1557241398498000000,1557241398498000000,1557241398498000000,1557241398498000000,4,0,0,10
10,19,550,1557238281679000000,1557238281679000000,1557238281679000000,1557238281679000000,1557238281679000000,1557238281679000000,4,0,0,3
11,23,337,1557241398465000000,1557241398465000000,1557241398465000000,1557241398465000000,1557241398465000000,1557241398465000000,4,0,0,10
12,18,585,1557239390912000000,1557239390912000000,1557239390912000000,1557239390912000000,1557239390912000000,1557239390912000000,4,0,0,3
13,23,356,1557241398489000000,1557241398489000000,1557241398489000000,1557241398489000000,1557241398489000000,1557241398489000000,4,0,0,10
14,18,583,1557239390911000000,1557239390911000000,1557239390911000000,1557239390911000000,1557239390911000000,1557239390911000000,4,0,0,3
15,23,327,1557241398768000000,1557241398768000000,1557241398768000000,1557241398768000000,1557241398768000000,1557241398768000000,4,0,0,10
16,18,581,1557239390909000000,1557239390909000000,1557239390909000000,1557239390909000000,1557239390909000000,1557239390909000000,4,0,0,3
17,23,317,1557241423710000000,1557241424990000000,1557241423710000000,1557241424990000000,1557241423710000000,1557241424990000000,4,0,0,3
18,18,454,1557238943625000000,1557238943625000000,1557238943625000000,1557238943625000000,1557238943625000000,1557238943625000000,4,0,0,3
19,23,307,1557241398487000000,1557241439916000000,1557241398487000000,1557241439916000000,1557241398487000000,1557241439916000000,4,0,0,3
20,19,547,1557237713817000000,1557238281674000000,1557237713817000000,1557238281674000000,1557237713817000000,1557238281674000000,4,0,0,3
21,9,83,1557237757973000000,1557237757974000000,1557237757973000000,1557237757974000000,1557237757973000000,1557237757974000000,4,0,0,3
22,9,622,1557237722703000000,1557237723055000000,1557237722703000000,1557237723055000000,1557237722703000000,1557237723055000000,4,0,0,3
23,23,497,1557241398513000000,1557241398513000000,1557241398513000000,1557241398513000000,1557241398513000000,1557241398513000000,4,0,0,10
24,18,587,1557239390910000000,1557239390910000000,1557239390910000000,1557239390910000000,1557239390910000000,1557239390910000000,4,0,0,3
25,0,494,1557239394870000000,1557239394870000000,1557239394870000000,1557239394870000000,1557239394870000000,1557239394870000000,4,0,0,3
26,23,489,1557241398490000000,1557241398493000000,1557241398490000000,1557241398493000000,1557241398490000000,1557241398493000000,4,0,0,3
27,23,472,1557241398483000000,1557241398492000000,1557241398483000000,1557241398492000000,1557241398483000000,1557241398492000000,4,0,0,3
28,9,250,1557237722704000000,1557237723430000000,1557237722704000000,1557237723430000000,1557237722704000000,1557237723430000000,4,0,0,3
29,9,375,1557237722700000000,1557237722700000000,1557237722700000000,1557237722700000000,1557237722700000000,1557237722700000000,4,0,0,3
30,0,73,1557239022071000000,1557241439853000000,1557239022071000000,1557241439853000000,1557239022071000000,1557241439853000000,4,0,0,3
31,19,607,1557237546807000000,1557237546807000000,1557237546807000000,1557237546807000000,1557237546807000000,1557237546807000000,4,0,0,3
32,23,469,1557241398519000000,1557241398519000000,1557241398519000000,1557241398519000000,1557241398519000000,1557241398519000000,4,0,0,10
33,9,239,1557241143247000000,1557241143247000000,1557241143247000000,1557241143247000000,1557241143247000000,1557241143247000000,4,0,0,3
34,23,463,1557241423628000000,1557241423628000000,1557241423628000000,1557241423628000000,1557241423628000000,1557241423628000000,4,0,0,10
35,19,604,1557237546805000000,1557237546805000000,1557237546805000000,1557237546805000000,1557237546805000000,1557237546805000000,4,0,0,3
36,23,449,1557241398475000000,1557241398475000000,1557241398475000000,1557241398475000000,1557241398475000000,1557241398475000000,4,0,0,3
37,19,355,1557238063212000000,1557238063212000000,1557238063212000000,1557238063212000000,1557238063212000000,1557238063212000000,4,0,0,3
38,23,457,1557241398497000000,1557241398498000000,1557241398497000000,1557241398498000000,1557241398497000000,1557241398498000000,4,0,0,3
