,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,9,32,1557792953614000000,1557792953614000000,1557792953614000000,1557792953614000000,1557792953614000000,1557792953614000000,0,0,0,-826713000000,-826713000000
1,30,33,1557792363144000000,1557792363144000000,1557792363144000000,1557792363144000000,1557792363144000000,1557792363144000000,0,0,0,-236243000000,-236243000000
2,1,51,1557793500617000000,1557793500617000000,1557793500617000000,1557793500617000000,1557793500617000000,1557793500617000000,0,0,0,-1373716000000,-1373716000000
3,29,36,1557792769342000000,1557792769342000000,1557792769342000000,1557792769342000000,1557792769342000000,1557792769342000000,0,0,0,-642441000000,-642441000000
4,1,57,1557793500234000000,1557793500234000000,1557793500234000000,1557793500234000000,1557793500234000000,1557793500234000000,0,0,0,-1373333000000,-1373333000000
5,29,58,1557792357613000000,1557792357613000000,1557792357613000000,1557792357613000000,1557792357613000000,1557792357613000000,0,0,0,-230712000000,-230712000000
6,53,55,1557792126901000000,1557792126901000000,1557792126901000000,1557792126901000000,1557792126901000000,1557792126901000000,0,0,0,0,0
7,73,38,1557794162142000000,1557794162142000000,1557794162142000000,1557794162142000000,1557794162142000000,1557794162142000000,0,0,0,-2035241000000,-2035241000000
8,57,60,1557793500278000000,1557793500278000000,1557793500278000000,1557793500278000000,1557793500278000000,1557793500278000000,0,0,0,-1373377000000,-1373377000000
9,29,61,1557795009259000000,1557795009259000000,1557795009259000000,1557795009259000000,1557795009259000000,1557795009259000000,0,0,0,-2882358000000,-2882358000000
10,55,62,1557792126940000000,1557792126940000000,1557792126940000000,1557792126940000000,1557792126940000000,1557792126940000000,0,0,0,-39000000,-39000000
11,21,63,1557793870948000000,1557793870948000000,1557793870948000000,1557793870948000000,1557793870948000000,1557793870948000000,0,0,0,-1744047000000,-1744047000000
12,32,64,1557792953907000000,1557792953907000000,1557792953907000000,1557792953907000000,1557792953907000000,1557792953907000000,0,0,0,-827006000000,-827006000000
13,29,65,1557794155950000000,1557794155950000000,1557794155950000000,1557794155950000000,1557794155950000000,1557794155950000000,0,0,0,-2029049000000,-2029049000000
14,55,66,1557792230352000000,1557792230352000000,1557792230352000000,1557792230352000000,1557792230352000000,1557792230352000000,0,0,0,-103451000000,-103451000000
15,71,53,1557792126899000000,1557792126899000000,1557792126899000000,1557792126899000000,1557792126899000000,1557792126899000000,0,0,0,2000000,2000000
16,32,68,1557792953803000000,1557792953803000000,1557792953803000000,1557792953803000000,1557792953803000000,1557792953803000000,0,0,0,-826902000000,-826902000000
17,62,70,1557795346412000000,1557795346412000000,1557795346412000000,1557795346412000000,1557795346412000000,1557795346412000000,0,0,0,-3219511000000,-3219511000000
18,19,34,1557793450335000000,1557793450335000000,1557793450335000000,1557793450335000000,1557793450335000000,1557793450335000000,0,0,0,-1323434000000,-1323434000000
19,3,48,1557794155959000000,1557794155959000000,1557794155959000000,1557794155959000000,1557794155959000000,1557794155959000000,0,0,0,-2029058000000,-2029058000000
20,58,35,1557792358135000000,1557792358135000000,1557792358135000000,1557792358135000000,1557792358135000000,1557792358135000000,0,0,0,-231234000000,-231234000000
21,3,74,1557795009258000000,1557795009258000000,1557795009258000000,1557795009258000000,1557795009258000000,1557795009258000000,0,0,0,-2882357000000,-2882357000000
22,25,27,1557793498544000000,1557793498544000000,1557793498544000000,1557793498544000000,1557793498544000000,1557793498544000000,0,0,0,-1371643000000,-1371643000000
23,66,52,1557792231652000000,1557792231652000000,1557792231652000000,1557792231652000000,1557792231652000000,1557792231652000000,0,0,0,-104751000000,-104751000000
24,65,10,1557794157663000000,1557794157663000000,1557794157663000000,1557794157663000000,1557794157663000000,1557794157663000000,0,0,0,-2030762000000,-2030762000000
25,44,12,1557792768077000000,1557792768077000000,1557792768077000000,1557792768077000000,1557792768077000000,1557792768077000000,0,0,0,-641176000000,-641176000000
26,2,29,1557792234772000000,1557792234772000000,1557792234772000000,1557792234772000000,1557792234772000000,1557792234772000000,0,0,0,-107871000000,-107871000000
27,48,16,1557794156406000000,1557794156406000000,1557794156406000000,1557794156406000000,1557794156406000000,1557794156406000000,0,0,0,-2029505000000,-2029505000000
28,3,18,1557792357570000000,1557792357570000000,1557792357570000000,1557792357570000000,1557792357570000000,1557792357570000000,0,0,0,-230669000000,-230669000000
29,18,20,1557792361146000000,1557792361146000000,1557792361146000000,1557792361146000000,1557792361146000000,1557792361146000000,0,0,0,-234245000000,-234245000000
30,62,73,1557794158687000000,1557794158687000000,1557794158687000000,1557794158687000000,1557794158687000000,1557794158687000000,0,0,0,-2031786000000,-2031786000000
31,3,75,1557793450212000000,1557793450212000000,1557793450212000000,1557793450212000000,1557793450212000000,1557793450212000000,0,0,0,-1323311000000,-1323311000000
32,66,76,1557792231977000000,1557792231977000000,1557792231977000000,1557792231977000000,1557792231977000000,1557792231977000000,0,0,0,-105076000000,-105076000000
33,3,77,1557792951353000000,1557792951353000000,1557792951353000000,1557792951353000000,1557792951353000000,1557792951353000000,0,0,0,-824452000000,-824452000000
34,24,78,1557794158687000000,1557794158687000000,1557794158687000000,1557794158687000000,1557794158687000000,1557794158687000000,0,0,0,-2031786000000,-2031786000000
35,13,79,1557792892077000000,1557792892077000000,1557792892077000000,1557792892077000000,1557792892077000000,1557792892077000000,0,0,0,-765176000000,-765176000000
36,24,0,1557793496314000000,1557793496314000000,1557793496314000000,1557793496314000000,1557793496314000000,1557793496314000000,0,0,0,-1369413000000,-1369413000000
37,24,2,1557792233278000000,1557792233278000000,1557792233278000000,1557792233278000000,1557792233278000000,1557792233278000000,0,0,0,-106377000000,-106377000000
38,32,72,1557792953734000000,1557792953734000000,1557792953734000000,1557792953734000000,1557792953734000000,1557792953734000000,0,0,0,-826833000000,-826833000000
39,32,4,1557792953906000000,1557792953906000000,1557792953906000000,1557792953906000000,1557792953906000000,1557792953906000000,0,0,0,-827005000000,-827005000000
40,32,5,1557792953911000000,1557792953911000000,1557792953911000000,1557792953911000000,1557792953911000000,1557792953911000000,0,0,0,-827010000000,-827010000000
41,35,6,1557792360491000000,1557792360491000000,1557792360491000000,1557792360491000000,1557792360491000000,1557792360491000000,0,0,0,-233590000000,-233590000000
42,35,7,1557792362960000000,1557792362960000000,1557792362960000000,1557792362960000000,1557792362960000000,1557792362960000000,0,0,0,-236059000000,-236059000000
43,67,1,1557793500131000000,1557793500131000000,1557793500131000000,1557793500131000000,1557793500131000000,1557793500131000000,0,0,0,-1373230000000,-1373230000000
44,26,9,1557792951804000000,1557792951804000000,1557792951804000000,1557792951804000000,1557792951804000000,1557792951804000000,0,0,0,-824903000000,-824903000000
45,24,3,1557792233719000000,1557792233719000000,1557792233719000000,1557792233719000000,1557792233719000000,1557792233719000000,0,0,0,-106818000000,-106818000000
46,28,11,1557793870290000000,1557793870290000000,1557793870290000000,1557793870290000000,1557793870290000000,1557793870290000000,0,0,0,-1743389000000,-1743389000000
47,24,13,1557792891161000000,1557792891161000000,1557792891161000000,1557792891161000000,1557792891161000000,1557792891161000000,0,0,0,-764260000000,-764260000000
48,29,15,1557792768061000000,1557792768061000000,1557792768061000000,1557792768061000000,1557792768061000000,1557792768061000000,0,0,0,-641160000000,-641160000000
49,24,17,1557792769349000000,1557792769349000000,1557792769349000000,1557792769349000000,1557792769349000000,1557792769349000000,0,0,0,-642448000000,-642448000000
50,29,19,1557793450206000000,1557793450206000000,1557793450206000000,1557793450206000000,1557793450206000000,1557793450206000000,0,0,0,-1323305000000,-1323305000000
51,24,21,1557793870054000000,1557793870054000000,1557793870054000000,1557793870054000000,1557793870054000000,1557793870054000000,0,0,0,-1743153000000,-1743153000000
