,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,8,21,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,0,0,0,1735494000000,1735494000000
1,8,13,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,0,0,0,839844000000,839844000000
2,11,2,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,1728049000000,1728049000000
3,0,1,1557239449320000000,1557239449320000000,1557239449320000000,1557239449320000000,1557239449320000000,1557239449320000000,0,0,0,0,0
4,2,9,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,1728044000000,1728044000000
5,26,11,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,2695094000000,2695094000000
6,18,6,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,0,0,0,1726112000000,1726112000000
7,10,17,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,1727493000000,1727493000000
8,17,23,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,1557238984597000000,0,0,0,464723000000,464723000000
9,7,18,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,0,0,0,1726537000000,1726537000000
10,17,7,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,0,0,0,1726561000000,1726561000000
11,9,10,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,1727803000000,1727803000000
12,9,5,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,0,0,0,1727874000000,1727874000000
13,3,29,1558026108427000000,1558026108427000000,1558026108427000000,1558026108427000000,1558026108427000000,1558026108427000000,0,0,0,-6674000000,-6674000000
14,30,31,1558029647498000000,1558029647498000000,1558029647498000000,1558029647498000000,1558029647498000000,1558029647498000000,0,0,0,-4645896000000,-4645896000000
15,12,30,1558029647480000000,1558029647480000000,1558029647480000000,1558029647480000000,1558029647480000000,1558029647480000000,0,0,0,-4645878000000,-4645878000000
16,12,32,1557242409151000000,1557242409151000000,1557242409151000000,1557242409151000000,1557242409151000000,1557242409151000000,0,0,0,-74220000000,-74220000000
17,16,37,1558037402366000000,1558037402366000000,1558037402366000000,1558037402366000000,1558037402366000000,1558037402366000000,0,0,0,-11293839000000,-11293839000000
18,26,44,1557402120022000000,1557402120022000000,1557402120022000000,1557402120022000000,1557402120022000000,1557402120022000000,0,0,0,123852121000000,123852121000000
19,2,45,1558029632631000000,1558029632631000000,1558029632631000000,1558029632631000000,1558029632631000000,1558029632631000000,0,0,0,-8822625000000,-8822625000000
20,5,50,1557327303562000000,1557327303562000000,1557327303562000000,1557327303562000000,1557327303562000000,1557327303562000000,0,0,0,-85878437000000,-85878437000000
21,5,51,1557739161422000000,1557739161422000000,1557739161422000000,1557739161422000000,1557739161422000000,1557739161422000000,0,0,0,-497736297000000,-497736297000000
22,52,53,1558119577828000000,1558119577828000000,1558119577828000000,1558119577828000000,1558119577828000000,1558119577828000000,0,0,0,-93469355000000,-93469355000000
23,52,54,1558118852425000000,1558118852425000000,1558118852425000000,1558118852425000000,1558118852425000000,1558118852425000000,0,0,0,-92743952000000,-92743952000000
24,5,52,1558113179562000000,1558113179562000000,1558113179562000000,1558113179562000000,1558113179562000000,1558113179562000000,0,0,0,-87071089000000,-87071089000000
25,5,55,1557793373176000000,1557793373176000000,1557793373176000000,1557793373176000000,1557793373176000000,1557793373176000000,0,0,0,-551948093000000,-551948093000000
26,17,56,1558027537690000000,1558027537690000000,1558027537690000000,1558027537690000000,1558027537690000000,1558027537690000000,0,0,0,-6727668000000,-6727668000000
27,23,59,1557764289158000000,1557764289158000000,1557764289158000000,1557764289158000000,1557764289158000000,1557764289158000000,0,0,0,-10082230000000,-10082230000000
