,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,0,3,1557940643500000000,0,1557940643500000000,1557940643500000000,1557940643500000000,0,5,0,223,2
1,0,4,1557940656497000000,0,1557940656497000000,1557940656497000000,1557940656497000000,0,5,0,225,2
2,0,5,1557940650337000000,0,1557940650337000000,1557940650337000000,1557940650337000000,0,5,0,225,2
3,0,6,1557940637736000000,0,1557940637736000000,1557940637736000000,1557940637736000000,0,5,0,220,2
4,0,7,1557940640463000000,0,1557940640463000000,1557940640463000000,1557940640463000000,0,5,0,223,2
5,0,8,1557940647517000000,0,1557940647517000000,1557940647517000000,1557940647517000000,0,5,0,225,2
6,0,9,1557940657498000000,0,1557940657498000000,1557940657498000000,1557940657498000000,0,5,0,226,2
7,0,0,1557940645506000000,0,1557940645506000000,1557940645506000000,1557940645506000000,0,5,0,224,2
8,0,1,1557940657930000000,0,1557940657930000000,1557940657930000000,1557940657930000000,0,5,0,158,2
9,1,10,1557940658587000000,0,1557940658587000000,1557941460859000000,1557940658587000000,0,5,0,17,2
10,0,11,1557940637678000000,0,1557940637678000000,1557940637678000000,1557940637678000000,0,5,0,148,2
11,0,2,1557940648522000000,0,1557940648522000000,1557940648522000000,1557940648522000000,0,5,0,225,2
