,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,212,2,0,0,0,0,0,0,3,0,0,0,0
1,213,9,0,0,0,0,0,0,3,0,0,0,0
2,214,12,0,0,0,0,0,0,3,0,0,0,0
3,215,26,0,0,0,0,0,0,3,0,0,0,0
4,217,55,0,0,0,0,0,0,3,0,0,0,0
5,218,55,0,0,0,0,0,0,3,0,0,0,0
6,219,63,0,0,0,0,0,0,3,0,0,0,0
7,221,79,0,0,0,0,0,0,3,0,0,0,0
8,224,79,0,0,0,0,0,0,3,0,0,0,0
9,225,79,0,0,0,0,0,0,3,0,0,0,0
10,226,79,0,0,0,0,0,0,3,0,0,0,0
11,227,79,0,0,0,0,0,0,3,0,0,0,0
12,228,79,0,0,0,0,0,0,3,0,0,0,0
13,229,81,0,0,0,0,0,0,3,0,0,0,0
14,230,82,0,0,0,0,0,0,3,0,0,0,0
15,233,141,0,0,0,0,0,0,3,0,0,0,0
16,234,148,0,0,0,0,0,0,3,0,0,0,0
17,236,77,0,0,0,0,0,0,3,0,0,0,0
18,237,77,0,0,0,0,0,0,3,0,0,0,0
19,239,77,0,0,0,0,0,0,3,0,0,0,0
20,240,77,0,0,0,0,0,0,3,0,0,0,0
21,241,78,0,0,0,0,0,0,3,0,0,0,0
22,242,78,0,0,0,0,0,0,3,0,0,0,0
23,243,78,0,0,0,0,0,0,3,0,0,0,0
24,245,78,0,0,0,0,0,0,3,0,0,0,0
25,246,78,0,0,0,0,0,0,3,0,0,0,0
26,247,200,0,0,0,0,0,0,3,0,0,0,0
27,248,200,0,0,0,0,0,0,3,0,0,0,0
