,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,17,14,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,0,0,0,4749513000000,4749513000000
1,25,0,1557243358319000000,1557243358319000000,1557243358319000000,1557243358319000000,1557243358319000000,1557243358319000000,0,0,0,671000000,671000000
2,16,25,1557242325469000000,1557242325469000000,1557242325469000000,1557242325469000000,1557242325469000000,1557242325469000000,0,0,0,1033521000000,1033521000000
3,18,12,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,1557237721446000000,0,0,0,5637544000000,5637544000000
4,17,9,1557241092152000000,1557241092152000000,1557241092152000000,1557241092152000000,1557241092152000000,1557241092152000000,0,0,0,2266838000000,2266838000000
5,24,18,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,5637714000000,5637714000000
6,17,15,1557240360191000000,1557240360191000000,1557240360191000000,1557240360191000000,1557240360191000000,1557240360191000000,0,0,0,2998799000000,2998799000000
7,6,32,1557534268594000000,1557534268594000000,1557534268594000000,1557534268594000000,1557534268594000000,1557534268594000000,0,0,0,-297514345000000,-297514345000000
8,6,35,1557441601083000000,1557441601083000000,1557441601083000000,1557441601083000000,1557441601083000000,1557441601083000000,0,0,0,-200175958000000,-200175958000000
9,13,44,1557244558993000000,1557244558993000000,1557244558993000000,1557244558993000000,1557244558993000000,1557244558993000000,0,0,0,-6836210000000,-6836210000000
10,46,47,1557399970170000000,1557399970170000000,1557399970170000000,1557399970170000000,1557399970170000000,1557399970170000000,0,0,0,41774248000000,41774248000000
11,13,50,1558106972256000000,1558106972256000000,1558106972256000000,1558106972256000000,1558106972256000000,1558106972256000000,0,0,0,-80863783000000,-80863783000000
12,14,58,1557708692667000000,1557708692667000000,1557708692667000000,1557708692667000000,1557708692667000000,1557708692667000000,0,0,0,-467267570000000,-467267570000000
