,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,16,4,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,3677086000000,3677086000000
1,14,15,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,3676840000000,3676840000000
2,4,14,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,3677081000000,3677081000000
3,2,16,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,4644131000000,4644131000000
4,8,9,1557241398357000000,1557241398357000000,1557241398357000000,1557241398357000000,1557241398357000000,1557241398357000000,0,0,0,0,0
5,15,8,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,3676530000000,3676530000000
6,22,23,1558026118390000000,1558026118390000000,1558026118390000000,1558026118390000000,1558026118390000000,1558026118390000000,0,0,0,-3514717000000,-3514717000000
7,5,22,1558026118376000000,1558026118376000000,1558026118376000000,1558026118376000000,1558026118376000000,1558026118376000000,0,0,0,-3514703000000,-3514703000000
8,5,24,1558045605722000000,1558045605722000000,1558045605722000000,1558045605722000000,1558045605722000000,1558045605722000000,0,0,0,-19497249000000,-19497249000000
9,5,25,1557534270284000000,1557534270284000000,1557534270284000000,1557534270284000000,1557534270284000000,1557534270284000000,0,0,0,-297516035000000,-297516035000000
10,26,27,1557245901458000000,1557245901458000000,1557245901458000000,1557245901458000000,1557245901458000000,1557245901458000000,0,0,0,-9156753000000,-9156753000000
11,6,26,1557245901038000000,1557245901038000000,1557245901038000000,1557245901038000000,1557245901038000000,1557245901038000000,0,0,0,-9156333000000,-9156333000000
12,6,28,1558023988108000000,1558023988108000000,1558023988108000000,1558023988108000000,1558023988108000000,1558023988108000000,0,0,0,-3178102000000,-3178102000000
13,7,32,1557953282408000000,1557953282408000000,1557953282408000000,1557953282408000000,1557953282408000000,1557953282408000000,0,0,0,-713285107000000,-713285107000000
14,7,33,1558046992018000000,1558046992018000000,1558046992018000000,1558046992018000000,1558046992018000000,1558046992018000000,0,0,0,-20883491000000,-20883491000000
15,18,40,1557739161096000000,1557739161096000000,1557739161096000000,1557739161096000000,1557739161096000000,1557739161096000000,0,0,0,-497735971000000,-497735971000000
16,4,41,1557240923603000000,1557240923603000000,1557240923603000000,1557240923603000000,1557240923603000000,1557240923603000000,0,0,0,-4169377000000,-4169377000000
17,8,45,1557434920246000000,1557434920246000000,1557434920246000000,1557434920246000000,1557434920246000000,1557434920246000000,0,0,0,-124873000000,-124873000000
18,8,49,1558103518829000000,1558103518829000000,1558103518829000000,1558103518829000000,1558103518829000000,1558103518829000000,0,0,0,-77410302000000,-77410302000000
19,8,50,1557423713265000000,1557423713265000000,1557423713265000000,1557423713265000000,1557423713265000000,1557423713265000000,0,0,0,-6584983000000,-6584983000000
