,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,27,0,0,0,0,0,0,0,3,0,0,0,0
1,29,3,0,0,0,0,0,0,3,0,0,0,0
2,32,4,0,0,0,0,0,0,3,0,0,0,0
3,33,4,0,0,0,0,0,0,3,0,0,0,0
4,34,4,0,0,0,0,0,0,3,0,0,0,0
5,35,14,0,0,0,0,0,0,3,0,0,0,0
6,36,14,0,0,0,0,0,0,3,0,0,0,0
7,37,14,0,0,0,0,0,0,3,0,0,0,0
8,38,14,0,0,0,0,0,0,3,0,0,0,0
9,40,15,0,0,0,0,0,0,3,0,0,0,0
10,42,16,0,0,0,0,0,0,3,0,0,0,0
11,43,16,0,0,0,0,0,0,3,0,0,0,0
12,44,16,0,0,0,0,0,0,3,0,0,0,0
13,45,19,0,0,0,0,0,0,3,0,0,0,0
14,47,19,0,0,0,0,0,0,3,0,0,0,0
15,49,20,0,0,0,0,0,0,3,0,0,0,0
16,50,20,0,0,0,0,0,0,3,0,0,0,0
17,51,20,0,0,0,0,0,0,3,0,0,0,0
18,52,22,0,0,0,0,0,0,3,0,0,0,0
19,53,22,0,0,0,0,0,0,3,0,0,0,0
20,54,22,0,0,0,0,0,0,3,0,0,0,0
21,56,13,0,0,0,0,0,0,3,0,0,0,0
22,57,11,0,0,0,0,0,0,3,0,0,0,0
23,58,2,0,0,0,0,0,0,3,0,0,0,0
24,59,2,0,0,0,0,0,0,3,0,0,0,0
25,61,5,0,0,0,0,0,0,3,0,0,0,0
26,62,5,0,0,0,0,0,0,3,0,0,0,0
27,63,23,0,0,0,0,0,0,3,0,0,0,0
28,64,23,0,0,0,0,0,0,3,0,0,0,0
29,65,23,0,0,0,0,0,0,3,0,0,0,0
30,66,23,0,0,0,0,0,0,3,0,0,0,0
31,67,23,0,0,0,0,0,0,3,0,0,0,0
32,68,23,0,0,0,0,0,0,3,0,0,0,0
33,69,23,0,0,0,0,0,0,3,0,0,0,0
34,70,23,0,0,0,0,0,0,3,0,0,0,0
35,72,7,0,0,0,0,0,0,3,0,0,0,0
36,73,6,0,0,0,0,0,0,3,0,0,0,0
37,74,6,0,0,0,0,0,0,3,0,0,0,0
