,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,20,23,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,3733502000000,3733502000000
1,21,9,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,2765901000000,2765901000000
2,24,5,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,0,0,0,1878252000000,1878252000000
3,0,1,1557240487728000000,1557240487728000000,1557240487728000000,1557240487728000000,1557240487728000000,1557240487728000000,0,0,0,0,0
4,1,2,1557240487729000000,1557240487729000000,1557240487729000000,1557240487729000000,1557240487729000000,1557240487729000000,0,0,0,-1000000,-1000000
5,9,19,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,0,0,0,2764969000000,2764969000000
6,22,18,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,0,0,0,2764520000000,2764520000000
7,24,16,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,0,0,0,1878251000000,1878251000000
8,23,0,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,0,0,0,3733479000000,3733479000000
9,24,12,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,0,0,0,2773902000000,2773902000000
10,8,28,1557422753827000000,1557422753827000000,1557422753827000000,1557422753827000000,1557422753827000000,1557422753827000000,0,0,0,-5625545000000,-5625545000000
11,13,35,1557714098830000000,1557714098830000000,1557714098830000000,1557714098830000000,1557714098830000000,1557714098830000000,0,0,0,-472673733000000,-472673733000000
12,13,37,1558026797907000000,1558026797907000000,1558026797907000000,1558026797907000000,1558026797907000000,1558026797907000000,0,0,0,-123073000000,-123073000000
13,17,39,1557240133266000000,1557240133266000000,1557240133266000000,1557240133266000000,1557240133266000000,1557240133266000000,0,0,0,-3379040000000,-3379040000000
14,18,46,1558026106332000000,1558026106332000000,1558026106332000000,1558026106332000000,1558026106332000000,1558026106332000000,0,0,0,-5296326000000,-5296326000000
15,16,47,1557612770366000000,1557612770366000000,1557612770366000000,1557612770366000000,1557612770366000000,1557612770366000000,0,0,0,-371345269000000,-371345269000000
16,16,50,1558123348015000000,1558123348015000000,1558123348015000000,1558123348015000000,1558123348015000000,1558123348015000000,0,0,0,-885624807000000,-885624807000000
17,5,56,1558026677406000000,1558026677406000000,1558026677406000000,1558026677406000000,1558026677406000000,1558026677406000000,0,0,0,-5867384000000,-5867384000000
18,0,65,1557866856865000000,1557866856865000000,1557866856865000000,1557866856865000000,1557866856865000000,1557866856865000000,0,0,0,-626859564000000,-626859564000000
