,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,45,639,1558052026998000000,1558052026998000000,1558052026998000000,1558052026998000000,1558052026998000000,1558052026998000000,4,0,0,3
1,78,303,1557943814047000000,1557943814069000000,1557943814047000000,1557943814047000000,1557943814047000000,1557943814047000000,4,0,0,3
2,77,302,1558101970654000000,1558101970654000000,1558101970654000000,1558101970654000000,1558101970654000000,1558101970654000000,4,0,0,3
3,45,17,1558052025531000000,1558052025531000000,1558052025531000000,1558052025531000000,1558052025531000000,1558052025531000000,4,0,0,3
4,45,21,1558052025555000000,1558052025555000000,1558052025555000000,1558052025555000000,1558052025555000000,1558052025555000000,4,0,0,3
5,45,301,1558046957407000000,1558046957407000000,1558046957407000000,1558046957407000000,1558046957407000000,1558046957407000000,4,0,0,3
6,45,407,1558048362961000000,1558048362961000000,1558048362961000000,1558048362961000000,1558048362961000000,1558048362961000000,4,0,0,3
7,78,304,1557943814052000000,1557943868716000000,1557943814052000000,1557943868716000000,1557943814052000000,1557943868716000000,4,0,0,3
8,56,401,1558032943696000000,1558032943696000000,1558032943696000000,1558032943696000000,1558032943696000000,1558032943696000000,4,0,0,3
9,77,300,1558101960389000000,1558101960389000000,1558101960389000000,1558101960389000000,1558101960389000000,1558101960389000000,4,0,0,3
10,89,273,1558123945361000000,1558123945361000000,1558123945361000000,1558123945361000000,1558123945361000000,1558123945361000000,4,0,0,10
11,56,399,1558032943699000000,1558032943699000000,1558032943699000000,1558032943699000000,1558032943699000000,1558032943699000000,4,0,0,3
12,78,114,1557944212494000000,1557944212523000000,1557944212494000000,1557944212494000000,1557944212494000000,1557944212494000000,4,0,0,3
13,89,271,1558123945362000000,1558123945362000000,1558123945362000000,1558123945362000000,1558123945362000000,1558123945362000000,4,0,0,10
14,56,397,1558032943698000000,1558032943698000000,1558032943698000000,1558032943698000000,1558032943698000000,1558032943698000000,4,0,0,3
15,45,298,1558048362908000000,1558048362977000000,1558048362908000000,1558048362977000000,1558048362908000000,1558048362977000000,4,0,0,3
16,45,272,1558048362887000000,1558048362887000000,1558048362887000000,1558048362887000000,1558048362887000000,1558048362887000000,4,0,0,3
17,45,88,1558046969032000000,1558052049622000000,1558046969032000000,1558052049622000000,1558046969032000000,1558052049622000000,4,0,0,3
18,78,296,1557943814042000000,1557943868761000000,1557943814042000000,1557943814042000000,1557943814042000000,1557943814042000000,4,0,0,3
19,89,269,1558123945353000000,1558123945353000000,1558123945353000000,1558123945353000000,1558123945353000000,1558123945353000000,4,0,0,10
20,45,252,1558052025555000000,1558052025555000000,1558052025555000000,1558052025555000000,1558052025555000000,1558052025555000000,4,0,0,3
21,77,232,1558101960367000000,1558101960367000000,1558101960367000000,1558101960367000000,1558101960367000000,1558101960367000000,4,0,0,3
22,45,270,1558048362896000000,1558048362896000000,1558048362896000000,1558048362896000000,1558048362896000000,1558048362896000000,4,0,0,3
23,45,395,1558046957409000000,1558046957409000000,1558046957409000000,1558046957409000000,1558046957409000000,1558046957409000000,4,0,0,3
24,45,186,1558048362961000000,1558048362961000000,1558048362961000000,1558048362961000000,1558048362961000000,1558048362961000000,4,0,0,3
25,45,268,1558046957407000000,1558046957407000000,1558046957407000000,1558046957407000000,1558046957407000000,1558046957407000000,4,0,0,3
26,45,476,1558048362885000000,1558052027029000000,1558048362885000000,1558049960033000000,1558048362885000000,1558049960033000000,4,0,0,3
27,56,403,1558032943696000000,1558032943696000000,1558032943696000000,1558032943696000000,1558032943696000000,1558032943696000000,4,0,0,3
28,56,424,1558032943700000000,1558032943700000000,1558032943700000000,1558032943700000000,1558032943700000000,1558032943700000000,4,0,0,3
29,45,179,1558052025549000000,1558052025549000000,1558052025549000000,1558052025549000000,1558052025549000000,1558052025549000000,4,0,0,3
30,56,422,1558032943700000000,1558032943700000000,1558032943700000000,1558032943700000000,1558032943700000000,1558032943700000000,4,0,0,3
31,45,331,1558052025553000000,1558052025553000000,1558052025553000000,1558052025553000000,1558052025553000000,1558052025553000000,4,0,0,3
32,45,317,1558048362965000000,1558048362965000000,1558048362965000000,1558048362965000000,1558048362965000000,1558048362965000000,4,0,0,3
33,45,316,1558048362966000000,1558048362966000000,1558048362966000000,1558048362966000000,1558048362966000000,1558048362966000000,4,0,0,3
34,45,86,1558046957408000000,1558049960295000000,1558046957408000000,1558049960295000000,1558046957408000000,1558049960295000000,4,0,0,3
35,45,420,1558048362966000000,1558048362966000000,1558048362966000000,1558048362966000000,1558048362966000000,1558048362966000000,4,0,0,3
36,45,314,1558048362900000000,1558048362900000000,1558048362900000000,1558048362900000000,1558048362900000000,1558048362900000000,4,0,0,3
37,45,416,1558048362894000000,1558048362973000000,1558048362894000000,1558048362894000000,1558048362894000000,1558048362894000000,4,0,0,3
38,45,313,1558052025530000000,1558052025530000000,1558052025530000000,1558052025530000000,1558052025530000000,1558052025530000000,4,0,0,3
