,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,401,156,1557890714806000000,1557890714806000000,1557890714806000000,1557890714806000000,1557890714806000000,1557890714806000000,4,0,0,3
1,401,183,1557890714595000000,1557890714597000000,1557890714595000000,1557890714597000000,1557890714595000000,1557890714597000000,4,0,0,3
2,401,182,1557890714625000000,1557890714626000000,1557890714625000000,1557890714626000000,1557890714625000000,1557890714626000000,4,0,0,3
3,401,181,1557890717062000000,1557890717062000000,1557890717062000000,1557890717062000000,1557890717062000000,1557890717062000000,4,0,0,3
4,97,126,1557663265243000000,1557663265244000000,1557663265243000000,1557663265244000000,1557663265243000000,1557663265244000000,4,0,0,3
5,401,148,1557890714760000000,1557890714760000000,1557890714760000000,1557890714760000000,1557890714760000000,1557890714760000000,4,0,0,3
6,97,145,1557663265242000000,1557663265242000000,1557663265242000000,1557663265242000000,1557663265242000000,1557663265242000000,4,0,0,3
7,325,63,1557761655876000000,1557762551402000000,1557761655876000000,1557762551402000000,1557761655876000000,1557762551402000000,4,0,0,3
8,97,141,1557663265245000000,1557663265245000000,1557663265245000000,1557663265245000000,1557663265245000000,1557663265245000000,4,0,0,3
9,325,61,1557761655639000000,1557762551403000000,1557761655639000000,1557762551403000000,1557761655639000000,1557762551403000000,4,0,0,3
10,97,219,1557663265240000000,1557663265240000000,1557663265240000000,1557663265240000000,1557663265240000000,1557663265240000000,4,0,0,3
11,325,60,1557761949722000000,1557761949722000000,1557761949722000000,1557761949722000000,1557761949722000000,1557761949722000000,4,0,0,3
12,401,139,1557890714651000000,1557890714717000000,1557890714651000000,1557890714717000000,1557890714651000000,1557890714717000000,4,0,0,3
13,325,56,1557761655923000000,1557762551403000000,1557761655923000000,1557762551403000000,1557761655923000000,1557762551403000000,4,0,0,3
14,325,53,1557761612180000000,1557761612180000000,1557761612180000000,1557761612180000000,1557761612180000000,1557761612180000000,4,0,0,3
15,325,129,1557761612179000000,1557764088611000000,1557761612179000000,1557761612179000000,1557761612179000000,1557761612179000000,4,0,0,3
16,97,152,1557663265243000000,1557663265243000000,1557663265243000000,1557663265243000000,1557663265243000000,1557663265243000000,4,0,0,3
17,401,151,1557890714783000000,1557890714784000000,1557890714783000000,1557890714783000000,1557890714783000000,1557890714783000000,4,0,0,3
18,401,142,1557890714593000000,1557890717055000000,1557890714593000000,1557890717055000000,1557890714593000000,1557890717055000000,4,0,0,3
