,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,1,38,1557957929964000000,1557957929965000000,1557957929964000000,1557957929965000000,1557957929964000000,1557957929965000000,4,0,356,2
1,1,39,1557958859312000000,1557958859318000000,1557958859312000000,1557958859318000000,1557958859312000000,1557958859318000000,4,0,1460,2
2,1,40,1558018455977000000,1558018592004000000,1558018455977000000,1558018592004000000,1558018455977000000,1558018592004000000,4,0,305,2
3,1,41,1557955749298000000,1557955749299000000,1557955749298000000,1557955749299000000,1557955749298000000,1557955749299000000,4,0,378,2
4,1,42,1557957929833000000,1557957929834000000,1557957929833000000,1557957929834000000,1557957929833000000,1557957929834000000,4,0,0,2
5,1,43,1557955729223000000,1557955729224000000,1557955729223000000,1557955729224000000,1557955729223000000,1557955729224000000,4,0,1460,2
6,1,0,1557958858899000000,1557958858902000000,1557958858899000000,1557958858902000000,1557958858899000000,1557958858902000000,4,0,1460,2
7,1,17,1557958859291000000,1557958972004000000,1557958859291000000,1557958972004000000,1557958859291000000,1557958972004000000,4,0,0,2
8,1,1,1557965044500000000,1557965044500000000,1557965044500000000,1557965044500000000,1557965044500000000,1557965044500000000,4,0,252,2
9,1,5,1557960304072000000,1557960402004000000,1557960304072000000,1557960402004000000,1557960304072000000,1557960402004000000,4,0,431,2
10,1,2,1557960304191000000,1557960304194000000,1557960304191000000,1557960304194000000,1557960304191000000,1557960304194000000,4,0,1460,2
11,1,6,1557965045254000000,1557965045255000000,1557965045254000000,1557965045255000000,1557965045254000000,1557965045255000000,4,0,125,2
12,1,3,1558018356934000000,1558018356935000000,1558018356934000000,1558018356935000000,1558018356934000000,1558018356935000000,4,0,199,2
13,1,7,1558019466069000000,1558019582003000000,1558019466069000000,1558019582003000000,1558019466069000000,1558019582003000000,4,0,0,2
14,1,8,1557955729212000000,1557955729213000000,1557955729212000000,1557955729213000000,1557955729212000000,1557955729213000000,4,0,378,2
15,1,4,1558023803613000000,1558023803613000000,1558023803613000000,1558023803613000000,1558023803613000000,1558023803613000000,4,0,490,2
16,1,9,1557957929981000000,1557957929982000000,1557957929981000000,1557957929982000000,1557957929981000000,1557957929982000000,4,0,1460,2
17,1,11,1557960304183000000,1557960402004000000,1557960304183000000,1557960402004000000,1557960304183000000,1557960402004000000,4,0,0,2
18,1,12,1558018356943000000,1558018356970000000,1558018356943000000,1558018356970000000,1558018356943000000,1558018356970000000,4,0,199,2
19,1,13,1557958858967000000,1557958972004000000,1557958858967000000,1557958972004000000,1557958858967000000,1557958972004000000,4,0,197,2
20,1,16,1557960304226000000,1557960402004000000,1557960304226000000,1557960402004000000,1557960304226000000,1557960402004000000,4,0,0,2
21,1,10,1557955672224000000,1557955672226000000,1557955672224000000,1557955672226000000,1557955672224000000,1557955672226000000,4,0,892,2
22,1,23,1557965044520000000,1557965044521000000,1557965044520000000,1557965044521000000,1557965044520000000,1557965044521000000,4,0,75,2
23,1,24,1557965044442000000,1557965132003000000,1557965044442000000,1557965132003000000,1557965044442000000,1557965132003000000,4,0,0,2
24,1,25,1557960304290000000,1557960304293000000,1557960304290000000,1557960304293000000,1557960304290000000,1557960304293000000,4,0,1460,2
25,1,26,1557955672021000000,1557955672022000000,1557955672021000000,1557955672022000000,1557955672021000000,1557955672022000000,4,0,0,2
26,1,14,1557965044456000000,1557965044458000000,1557965044456000000,1557965044458000000,1557965044456000000,1557965044458000000,4,0,769,2
27,1,15,1558016276790000000,1558016392019000000,1558016276790000000,1558016392019000000,1558016276790000000,1558016392019000000,4,0,277,2
28,1,18,1557957929854000000,1557957929854000000,1557957929854000000,1557957929854000000,1557957929854000000,1557957929854000000,4,0,257,2
29,1,19,1557960304284000000,1557960304284000000,1557960304284000000,1557960304284000000,1557960304284000000,1557960304284000000,4,0,443,2
30,1,20,1557958858987000000,1557958858987000000,1557958858987000000,1557958858987000000,1557958858987000000,1557958858987000000,4,0,308,2
31,1,21,1558016377121000000,1558016502005000000,1558016377121000000,1558016502005000000,1558016377121000000,1558016502005000000,4,0,305,2
32,1,22,1558016276825000000,1558016276830000000,1558016276825000000,1558016276830000000,1558016276825000000,1558016276830000000,4,0,1460,2
33,1,28,1557965045109000000,1557965132003000000,1557965045109000000,1557965132003000000,1557965045109000000,1557965132003000000,4,0,125,2
34,1,27,1557958858998000000,1557958859001000000,1557958858998000000,1557958859001000000,1557958858998000000,1557958859001000000,4,0,1460,2
35,1,29,1557955749311000000,1557955749314000000,1557955749311000000,1557955749314000000,1557955749311000000,1557955749314000000,4,0,1460,2
36,1,30,1557955672144000000,1557955782003000000,1557955672144000000,1557955782003000000,1557955672144000000,1557955782003000000,4,0,0,2
