,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,2,3,1557251697743000000,1557251697743000000,1557251697743000000,1557251697743000000,1557251697743000000,1557251697743000000,0,0,0,183797443000000,183797443000000
1,3,5,1557326554591000000,1557326554591000000,1557326554591000000,1557326554591000000,1557326554591000000,1557326554591000000,0,0,0,108940595000000,108940595000000
2,4,2,1557251697613000000,1557251697613000000,1557251697613000000,1557251697613000000,1557251697613000000,1557251697613000000,0,0,0,183797573000000,183797573000000
3,10,4,1557251570182000000,1557251570182000000,1557251570182000000,1557251570182000000,1557251570182000000,1557251570182000000,0,0,0,183925004000000,183925004000000
4,0,10,1557251569950000000,1557251569950000000,1557251569950000000,1557251569950000000,1557251569950000000,1557251569950000000,0,0,0,183925236000000,183925236000000
5,1,0,1557250833786000000,1557250833786000000,1557250833786000000,1557250833786000000,1557250833786000000,1557250833786000000,0,0,0,184661400000000,184661400000000
6,8,1,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,0,0,0,184661402000000,184661402000000
7,5,6,1557435495186000000,1557435495186000000,1557435495186000000,1557435495186000000,1557435495186000000,1557435495186000000,0,0,0,0,0
8,6,7,1557435497231000000,1557435497231000000,1557435497231000000,1557435497231000000,1557435497231000000,1557435497231000000,0,0,0,-2045000000,-2045000000
9,9,8,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,1557250833784000000,0,0,0,184661402000000,184661402000000
10,6,13,1557708693449000000,1557708693449000000,1557708693449000000,1557708693449000000,1557708693449000000,1557708693449000000,0,0,0,-467268366000000,-467268366000000
