,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,12,11,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,0,0,0,3091460000000,3091460000000
1,13,12,1557236744688000000,1557236744688000000,1557236744688000000,1557236744688000000,1557236744688000000,1557236744688000000,0,0,0,3091477000000,3091477000000
2,14,13,1557236743767000000,1557236743767000000,1557236743767000000,1557236743767000000,1557236743767000000,1557236743767000000,0,0,0,3092398000000,3092398000000
3,5,2,1557239838359000000,1557239838359000000,1557239838359000000,1557239838359000000,1557239838359000000,1557239838359000000,0,0,0,-2194000000,-2194000000
4,1,3,1557239836165000000,1557239836165000000,1557239836165000000,1557239836165000000,1557239836165000000,1557239836165000000,0,0,0,0,0
5,5,4,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,0,0,0,-2219000000,-2219000000
6,3,5,1557239838187000000,1557239838187000000,1557239838187000000,1557239838187000000,1557239838187000000,1557239838187000000,0,0,0,-2022000000,-2022000000
7,9,6,1557239838298000000,1557239838298000000,1557239838298000000,1557239838298000000,1557239838298000000,1557239838298000000,0,0,0,-2133000000,-2133000000
8,5,7,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,1557239838384000000,0,0,0,-2219000000,-2219000000
9,10,8,1557239838394000000,1557239838394000000,1557239838394000000,1557239838394000000,1557239838394000000,1557239838394000000,0,0,0,-2229000000,-2229000000
10,5,9,1557239838276000000,1557239838276000000,1557239838276000000,1557239838276000000,1557239838276000000,1557239838276000000,0,0,0,-2111000000,-2111000000
11,5,10,1557239838389000000,1557239838389000000,1557239838389000000,1557239838389000000,1557239838389000000,1557239838389000000,0,0,0,-2224000000,-2224000000
12,0,14,1557236486470000000,1557236486470000000,1557236486470000000,1557236486470000000,1557236486470000000,1557236486470000000,0,0,0,3349695000000,3349695000000
13,11,1,1557239834367000000,1557239834367000000,1557239834367000000,1557239834367000000,1557239834367000000,1557239834367000000,0,0,0,1798000000,1798000000
