,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,33,2,0,0,0,0,0,0,3,0,0,0,0
1,35,4,0,0,0,0,0,0,3,0,0,0,0
2,36,4,0,0,0,0,0,0,3,0,0,0,0
3,40,5,0,0,0,0,0,0,3,0,0,0,0
4,41,5,0,0,0,0,0,0,3,0,0,0,0
5,42,5,0,0,0,0,0,0,3,0,0,0,0
6,44,5,0,0,0,0,0,0,3,0,0,0,0
7,45,5,0,0,0,0,0,0,3,0,0,0,0
8,46,6,0,0,0,0,0,0,3,0,0,0,0
9,47,8,0,0,0,0,0,0,3,0,0,0,0
10,49,8,0,0,0,0,0,0,3,0,0,0,0
11,50,10,0,0,0,0,0,0,3,0,0,0,0
12,51,10,0,0,0,0,0,0,3,0,0,0,0
13,53,10,0,0,0,0,0,0,3,0,0,0,0
14,55,23,0,0,0,0,0,0,3,0,0,0,0
15,56,28,0,0,0,0,0,0,3,0,0,0,0
16,57,30,0,0,0,0,0,0,3,0,0,0,0
17,58,30,0,0,0,0,0,0,3,0,0,0,0
18,59,31,0,0,0,0,0,0,3,0,0,0,0
19,60,31,0,0,0,0,0,0,3,0,0,0,0
20,63,24,0,0,0,0,0,0,3,0,0,0,0
21,64,24,0,0,0,0,0,0,3,0,0,0,0
22,65,29,0,0,0,0,0,0,3,0,0,0,0
23,66,29,0,0,0,0,0,0,3,0,0,0,0
24,68,7,0,0,0,0,0,0,3,0,0,0,0
25,69,12,0,0,0,0,0,0,3,0,0,0,0
26,70,12,0,0,0,0,0,0,3,0,0,0,0
27,71,12,0,0,0,0,0,0,3,0,0,0,0
28,72,12,0,0,0,0,0,0,3,0,0,0,0
29,73,20,0,0,0,0,0,0,3,0,0,0,0
