,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,17,16,1557236744962000000,1557236744962000000,1557236744962000000,1557236744962000000,1557236744962000000,1557236744962000000,0,0,0,5796691000000,5796691000000
1,12,17,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,1557236744705000000,0,0,0,5796948000000,5796948000000
2,13,12,1557236744688000000,1557236744688000000,1557236744688000000,1557236744688000000,1557236744688000000,1557236744688000000,0,0,0,5796965000000,5796965000000
3,14,13,1557236743767000000,1557236743767000000,1557236743767000000,1557236743767000000,1557236743767000000,1557236743767000000,0,0,0,5797886000000,5797886000000
4,9,1,1557242546718000000,1557242546718000000,1557242546718000000,1557242546718000000,1557242546718000000,1557242546718000000,0,0,0,-5065000000,-5065000000
5,10,3,1557242546707000000,1557242546707000000,1557242546707000000,1557242546707000000,1557242546707000000,1557242546707000000,0,0,0,-5054000000,-5054000000
6,2,4,1557242541653000000,1557242541653000000,1557242541653000000,1557242541653000000,1557242541653000000,1557242541653000000,0,0,0,0,0
7,10,5,1557242546707000000,1557242546707000000,1557242546707000000,1557242546707000000,1557242546707000000,1557242546707000000,0,0,0,-5054000000,-5054000000
8,4,6,1557242543439000000,1557242543439000000,1557242543439000000,1557242543439000000,1557242543439000000,1557242543439000000,0,0,0,-1786000000,-1786000000
9,10,7,1557242546542000000,1557242546542000000,1557242546542000000,1557242546542000000,1557242546542000000,1557242546542000000,0,0,0,-4889000000,-4889000000
10,6,8,1557242543911000000,1557242543911000000,1557242543911000000,1557242543911000000,1557242543911000000,1557242543911000000,0,0,0,-2258000000,-2258000000
11,10,9,1557242546712000000,1557242546712000000,1557242546712000000,1557242546712000000,1557242546712000000,1557242546712000000,0,0,0,-5059000000,-5059000000
12,6,10,1557242546438000000,1557242546438000000,1557242546438000000,1557242546438000000,1557242546438000000,1557242546438000000,0,0,0,-4785000000,-4785000000
13,7,11,1557242546576000000,1557242546576000000,1557242546576000000,1557242546576000000,1557242546576000000,1557242546576000000,0,0,0,-4923000000,-4923000000
14,10,0,1557242546649000000,1557242546649000000,1557242546649000000,1557242546649000000,1557242546649000000,1557242546649000000,0,0,0,-4996000000,-4996000000
15,15,14,1557236486470000000,1557236486470000000,1557236486470000000,1557236486470000000,1557236486470000000,1557236486470000000,0,0,0,6055183000000,6055183000000
16,16,2,1557242068837000000,1557242068837000000,1557242068837000000,1557242068837000000,1557242068837000000,1557242068837000000,0,0,0,472816000000,472816000000
