,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,385,197,1557867338430000000,1557867338430000000,1557867338430000000,1557867338430000000,1557867338430000000,1557867338430000000,5,0,4096,3
1,376,197,1557666899170000000,1557683639370000000,1557666899170000000,1557683639370000000,1557666899170000000,1557683639370000000,5,0,4096,3
2,373,197,1557650531896000000,1557654107061000000,1557650531896000000,1557654107061000000,1557650531896000000,1557654107061000000,5,0,4096,3
3,30,202,1557591829496000000,1557595389403000000,1557591829496000000,1557595389403000000,1557591829496000000,1557595389403000000,5,0,4096,3
4,366,202,1557699276977000000,1557699814669000000,1557699276977000000,1557699814669000000,1557699276977000000,1557699814669000000,5,0,4096,3
5,363,197,1557781762237000000,1557786358851000000,1557781762237000000,1557786358851000000,1557781762237000000,1557786358851000000,5,0,4096,3
6,178,202,1557518586473000000,1557521389628000000,1557518586473000000,1557521389628000000,1557518586473000000,1557521389628000000,5,0,4096,3
7,360,197,1557602709807000000,1557608516568000000,1557602709807000000,1557608516568000000,1557602709807000000,1557608516568000000,5,0,4096,3
8,57,202,1557434273964000000,1557442614008000000,1557434273964000000,1557442614008000000,1557434273964000000,1557442614008000000,5,0,4096,3
9,16,202,1557708104369000000,1557708104369000000,1557708104369000000,1557708104369000000,1557708104369000000,1557708104369000000,5,0,4096,3
10,381,202,1557296711268000000,1557304484670000000,1557296711268000000,1557304484670000000,1557296711268000000,1557304484670000000,5,0,4096,3
11,436,197,1557625314450000000,1557625314450000000,1557625314450000000,1557625314450000000,1557625314450000000,1557625314450000000,5,0,4096,3
12,434,197,1557766655697000000,1557769961939000000,1557766655697000000,1557769961939000000,1557766655697000000,1557769961939000000,5,0,4096,3
13,428,197,1557424275768000000,1557433102689000000,1557424275768000000,1557433102689000000,1557424275768000000,1557433102689000000,5,0,4096,3
14,427,197,1557770326681000000,1557770326681000000,1557770326681000000,1557770326681000000,1557770326681000000,1557770326681000000,5,0,4096,3
15,361,202,1557598662104000000,1557609054124000000,1557598662104000000,1557609054124000000,1557598662104000000,1557609054124000000,5,0,4096,3
16,460,202,1557679729995000000,1557679729995000000,1557679729995000000,1557679729995000000,1557679729995000000,1557679729995000000,5,0,4096,3
17,380,202,1557633315175000000,1557634019629000000,1557633315175000000,1557634019629000000,1557633315175000000,1557634019629000000,5,0,4096,3
18,412,197,1557831551622000000,1557831551622000000,1557831551622000000,1557831551622000000,1557831551622000000,1557831551622000000,5,0,4096,3
19,392,202,1557579068346000000,1557588733275000000,1557579068346000000,1557588733275000000,1557579068346000000,1557588733275000000,5,0,4096,3
20,409,197,1557255287998000000,1557256374678000000,1557255287998000000,1557256374678000000,1557255287998000000,1557256374678000000,5,0,4096,3
21,379,202,1557417041754000000,1557417073750000000,1557417041754000000,1557417073750000000,1557417041754000000,1557417073750000000,5,0,4096,3
22,403,197,1557705310114000000,1557705310114000000,1557705310114000000,1557705310114000000,1557705310114000000,1557705310114000000,5,0,4096,3
23,392,197,1557578478679000000,1557588971554000000,1557578478679000000,1557588971554000000,1557578478679000000,1557588971554000000,5,0,4096,3
24,387,197,1557564373283000000,1557564373284000000,1557564373283000000,1557564373284000000,1557564373283000000,1557564373284000000,5,0,4096,3
25,56,202,1557495248981000000,1557498638390000000,1557495248981000000,1557498638390000000,1557495248981000000,1557498638390000000,5,0,4096,3
26,485,202,1557327780358000000,1557327845924000000,1557327780358000000,1557327845924000000,1557327780358000000,1557327845924000000,5,0,4096,3
27,461,202,1557499494321000000,1557499494321000000,1557499494321000000,1557499494321000000,1557499494321000000,1557499494321000000,5,0,4096,3
28,338,202,1557411822479000000,1557427908807000000,1557411822479000000,1557427908807000000,1557411822479000000,1557427908807000000,5,0,4096,3
29,363,202,1557781375665000000,1557785782865000000,1557781375665000000,1557785782865000000,1557781375665000000,1557785782865000000,5,0,4096,3
30,215,202,1557692715919000000,1557699669495000000,1557692715919000000,1557699669495000000,1557692715919000000,1557699669495000000,5,0,4096,3
31,128,197,1557318382905000000,1557348020600000000,1557318382905000000,1557348020600000000,1557318382905000000,1557348020600000000,5,0,4096,3
32,126,197,1557857241610000000,1557863664394000000,1557857241610000000,1557863664394000000,1557857241610000000,1557863664394000000,5,0,4096,3
33,101,202,1557792655560000000,1557792655560000000,1557792655560000000,1557792655560000000,1557792655560000000,1557792655560000000,5,0,4096,3
34,114,197,1557335898004000000,1557339463204000000,1557335898004000000,1557339463204000000,1557335898004000000,1557339463204000000,5,0,4096,3
35,112,197,1557621736524000000,1557621736524000000,1557621736524000000,1557621736524000000,1557621736524000000,1557621736524000000,5,0,4096,3
36,284,202,1557441455527000000,1557444910039000000,1557441455527000000,1557444910039000000,1557441455527000000,1557444910039000000,5,0,4096,3
37,269,202,1557326590112000000,1557326693690000000,1557326590112000000,1557326693690000000,1557326590112000000,1557326693690000000,5,0,4096,3
38,103,197,1557430299694000000,1557439023502000000,1557430299694000000,1557439023502000000,1557430299694000000,1557439023502000000,5,0,4096,3
39,464,197,1557335052118000000,1557335052118000000,1557335052118000000,1557335052118000000,1557335052118000000,1557335052118000000,5,0,4096,3
40,460,197,1557676571906000000,1557676571906000000,1557676571906000000,1557676571906000000,1557676571906000000,1557676571906000000,5,0,4096,3
41,451,197,1557687746850000000,1557689384319000000,1557687746850000000,1557689384319000000,1557687746850000000,1557689384319000000,5,0,4096,3
42,440,197,1557839908864000000,1557844065244000000,1557839908864000000,1557844065244000000,1557839908864000000,1557844065244000000,5,0,4096,3
43,83,202,1557845943784000000,1557850269490000000,1557845943784000000,1557850269490000000,1557845943784000000,1557850269490000000,5,0,4096,3
44,439,197,1557566020034000000,1557566020035000000,1557566020034000000,1557566020035000000,1557566020034000000,1557566020035000000,5,0,4096,3
45,266,202,1557534629037000000,1557535256339000000,1557534629037000000,1557535256339000000,1557534629037000000,1557535256339000000,5,0,4096,3
46,320,202,1557772553828000000,1557786982918000000,1557772553828000000,1557786982918000000,1557772553828000000,1557786982918000000,5,0,4096,3
47,51,202,1557303778764000000,1557317226745000000,1557303778764000000,1557317226745000000,1557303778764000000,1557317226745000000,5,0,4096,3
48,49,202,1557418318956000000,1557418318956000000,1557418318956000000,1557418318956000000,1557418318956000000,1557418318956000000,5,0,4096,3
49,307,202,1557773403925000000,1557773601881000000,1557773403925000000,1557773601881000000,1557773403925000000,1557773601881000000,5,0,4096,3
50,138,197,1557897998501000000,1557897998501000000,1557897998501000000,1557897998501000000,1557897998501000000,1557897998501000000,5,0,4096,3
51,357,202,1557827711877000000,1557827711877000000,1557827711877000000,1557827711877000000,1557827711877000000,1557827711877000000,5,0,4096,3
52,210,197,1557337200438000000,1557337533915000000,1557337200438000000,1557337533915000000,1557337200438000000,1557337533915000000,5,0,4096,3
53,135,197,1557762445513000000,1557763565687000000,1557762445513000000,1557763565687000000,1557762445513000000,1557763565687000000,5,0,4096,3
54,444,202,1557795641444000000,1557795641444000000,1557795641444000000,1557795641444000000,1557795641444000000,1557795641444000000,5,0,4096,3
55,198,197,1557340877571000000,1557342511058000000,1557340877571000000,1557342511058000000,1557340877571000000,1557342511058000000,5,0,4096,3
56,364,202,1557317192617000000,1557317192617000000,1557317192617000000,1557317192617000000,1557317192617000000,1557317192617000000,5,0,4096,3
57,194,197,1557650770647000000,1557666743763000000,1557650770647000000,1557666743763000000,1557650770647000000,1557666743763000000,5,0,4096,3
58,189,197,1557388811869000000,1557391322125000000,1557388811869000000,1557391322125000000,1557388811869000000,1557391322125000000,5,0,4096,3
59,178,197,1557518545415000000,1557519512759000000,1557518545415000000,1557519512759000000,1557518545415000000,1557519512759000000,5,0,4096,3
60,174,197,1557929724466000000,1557929724466000000,1557929724466000000,1557929724466000000,1557929724466000000,1557929724466000000,5,0,4096,3
61,67,202,1557416651013000000,1557423283118000000,1557416651013000000,1557423283118000000,1557416651013000000,1557423283118000000,5,0,4096,3
62,123,197,1557756688057000000,1557756688057000000,1557756688057000000,1557756688057000000,1557756688057000000,1557756688057000000,5,0,4096,3
63,120,197,1557774468532000000,1557774468532000000,1557774468532000000,1557774468532000000,1557774468532000000,1557774468532000000,5,0,4096,3
64,204,202,1557500780524000000,1557501406145000000,1557500780524000000,1557501406145000000,1557500780524000000,1557501406145000000,5,0,4096,3
65,302,202,1557757609489000000,1557757609489000000,1557757609489000000,1557757609489000000,1557757609489000000,1557757609489000000,5,0,4096,3
66,305,202,1557847282316000000,1557854203375000000,1557847282316000000,1557854203375000000,1557847282316000000,1557854203375000000,5,0,4096,3
67,21,197,1557611563232000000,1557611563232000000,1557611563232000000,1557611563232000000,1557611563232000000,1557611563232000000,5,0,4096,3
68,223,202,1557857809670000000,1557857809670000000,1557857809670000000,1557857809670000000,1557857809670000000,1557857809670000000,5,0,4096,3
69,166,197,1557570655334000000,1557570655334000000,1557570655334000000,1557570655334000000,1557570655334000000,1557570655334000000,5,0,4096,3
70,109,197,1557412846761000000,1557415491954000000,1557412846761000000,1557415491954000000,1557412846761000000,1557415491954000000,5,0,4096,3
71,150,197,1557265081832000000,1557265081834000000,1557265081832000000,1557265081834000000,1557265081832000000,1557265081834000000,5,0,8192,3
72,106,197,1557700352572000000,1557700352572000000,1557700352572000000,1557700352572000000,1557700352572000000,1557700352572000000,5,0,4096,3
73,144,197,1557436088523000000,1557446256839000000,1557436088523000000,1557446256839000000,1557436088523000000,1557446256839000000,5,0,4096,3
74,255,202,1557526585694000000,1557528862103000000,1557526585694000000,1557528862103000000,1557526585694000000,1557528862103000000,5,0,4096,3
75,430,202,1557436806884000000,1557439007188000000,1557436806884000000,1557439007188000000,1557436806884000000,1557439007188000000,5,0,4096,3
76,141,197,1557320085614000000,1557320085614000000,1557320085614000000,1557320085614000000,1557320085614000000,1557320085614000000,5,0,4096,3
77,317,202,1557729295041000000,1557729295041000000,1557729295041000000,1557729295041000000,1557729295041000000,1557729295041000000,5,0,4096,3
78,280,202,1557419985842000000,1557423351474000000,1557419985842000000,1557423351474000000,1557419985842000000,1557423351474000000,5,0,4096,3
79,170,202,1557785632820000000,1557794877650000000,1557785632820000000,1557794877650000000,1557785632820000000,1557794877650000000,5,0,4096,3
80,64,202,1557633952810000000,1557633952810000000,1557633952810000000,1557633952810000000,1557633952810000000,1557633952810000000,5,0,4096,3
81,106,202,1557699627840000000,1557699627840000000,1557699627840000000,1557699627840000000,1557699627840000000,1557699627840000000,5,0,4096,3
82,208,202,1557410436727000000,1557410436727000000,1557410436727000000,1557410436727000000,1557410436727000000,1557410436727000000,5,0,4096,3
83,225,202,1557683706160000000,1557683706160000000,1557683706160000000,1557683706160000000,1557683706160000000,1557683706160000000,5,0,4096,3
84,86,202,1557658207082000000,1557679688539000000,1557658207082000000,1557679688539000000,1557658207082000000,1557679688539000000,5,0,4096,3
85,132,202,1557482100157000000,1557482100157000000,1557482100157000000,1557482100157000000,1557482100157000000,1557482100157000000,5,0,4096,3
86,182,197,1557639706661000000,1557639706662000000,1557639706661000000,1557639706662000000,1557639706661000000,1557639706662000000,5,0,4096,3
87,283,202,1557865130196000000,1557865130196000000,1557865130196000000,1557865130196000000,1557865130196000000,1557865130196000000,5,0,4096,3
88,170,197,1557785982584000000,1557791834294000000,1557785982584000000,1557791834294000000,1557785982584000000,1557791834294000000,5,0,4096,3
89,152,197,1557664760422000000,1557665587220000000,1557664760422000000,1557665587220000000,1557664760422000000,1557665587220000000,5,0,4096,3
90,385,202,1557864422004000000,1557864422004000000,1557864422004000000,1557864422004000000,1557864422004000000,1557864422004000000,5,0,4096,3
91,448,202,1557666144375000000,1557666144375000000,1557666144375000000,1557666144375000000,1557666144375000000,1557666144375000000,5,0,4096,3
92,148,197,1557505825498000000,1557513376532000000,1557505825498000000,1557513376532000000,1557505825498000000,1557513376532000000,5,0,4096,3
93,163,202,1557793852811000000,1557793852811000000,1557793852811000000,1557793852811000000,1557793852811000000,1557793852811000000,5,0,4096,3
94,111,202,1557498877335000000,1557501877649000000,1557498877335000000,1557501877649000000,1557498877335000000,1557501877649000000,5,0,4096,3
95,301,202,1557347154456000000,1557347154456000000,1557347154456000000,1557347154456000000,1557347154456000000,1557347154456000000,5,0,4096,3
96,229,202,1557784103176000000,1557788683658000000,1557784103176000000,1557788683658000000,1557784103176000000,1557788683658000000,5,0,4096,3
97,386,202,1557596698260000000,1557600804881000000,1557596698260000000,1557600804881000000,1557596698260000000,1557600804881000000,5,0,4096,3
98,160,202,1557423084789000000,1557423521715000000,1557423084789000000,1557423521715000000,1557423084789000000,1557423521715000000,5,0,4096,3
99,447,202,1557654078545000000,1557654078546000000,1557654078545000000,1557654078546000000,1557654078545000000,1557654078546000000,5,0,8192,3
100,230,197,1557593673376000000,1557593673376000000,1557593673376000000,1557593673376000000,1557593673376000000,1557593673376000000,5,0,4096,3
101,359,202,1557519700280000000,1557520586515000000,1557519700280000000,1557520586515000000,1557519700280000000,1557520586515000000,5,0,4096,3
102,157,202,1557426313909000000,1557426313909000000,1557426313909000000,1557426313909000000,1557426313909000000,1557426313909000000,5,0,4096,3
103,478,202,1557751894821000000,1557758886781000000,1557751894821000000,1557758886781000000,1557751894821000000,1557758886781000000,5,0,4096,3
104,225,197,1557681253007000000,1557682632366000000,1557681253007000000,1557682632366000000,1557681253007000000,1557682632366000000,5,0,4096,3
105,154,202,1557679787846000000,1557679787847000000,1557679787846000000,1557679787847000000,1557679787846000000,1557679787847000000,5,0,4096,3
106,360,202,1557600456588000000,1557606410710000000,1557600456588000000,1557606410710000000,1557600456588000000,1557606410710000000,5,0,4096,3
107,217,197,1557796225703000000,1557796225703000000,1557796225703000000,1557796225703000000,1557796225703000000,1557796225703000000,5,0,4096,3
108,146,197,1557293138619000000,1557293138619000000,1557293138619000000,1557293138619000000,1557293138619000000,1557293138619000000,5,0,4096,3
109,396,202,1557854678666000000,1557854678667000000,1557854678666000000,1557854678667000000,1557854678666000000,1557854678667000000,5,0,4096,3
110,214,197,1557447387208000000,1557451294392000000,1557447387208000000,1557451294392000000,1557447387208000000,1557451294392000000,5,0,4096,3
111,139,202,1557515486788000000,1557520175677000000,1557515486788000000,1557520175677000000,1557515486788000000,1557520175677000000,5,0,4096,3
112,352,202,1557693884205000000,1557701299695000000,1557693884205000000,1557701299695000000,1557693884205000000,1557701299695000000,5,0,4096,3
113,276,202,1557841757478000000,1557852460155000000,1557841757478000000,1557852460155000000,1557841757478000000,1557852460155000000,5,0,4096,3
114,14,202,1557686022606000000,1557686022607000000,1557686022606000000,1557686022607000000,1557686022606000000,1557686022607000000,5,0,4096,3
115,10,202,1557706416841000000,1557708641167000000,1557706416841000000,1557708641167000000,1557706416841000000,1557708641167000000,5,0,4096,3
116,282,197,1557334082534000000,1557334082534000000,1557334082534000000,1557334082534000000,1557334082534000000,1557334082534000000,5,0,4096,3
117,74,202,1557497256098000000,1557499381820000000,1557497256098000000,1557499381820000000,1557497256098000000,1557499381820000000,5,0,4096,3
118,270,197,1557316366653000000,1557318236500000000,1557316366653000000,1557318236500000000,1557316366653000000,1557318236500000000,5,0,4096,3
119,253,197,1557617558096000000,1557639975752000000,1557617558096000000,1557639975752000000,1557617558096000000,1557639975752000000,5,0,4096,3
120,241,197,1557536970224000000,1557543858275000000,1557536970224000000,1557543858275000000,1557536970224000000,1557543858275000000,5,0,4096,3
121,259,202,1557438566622000000,1557442310341000000,1557438566622000000,1557442310341000000,1557438566622000000,1557442310341000000,5,0,4096,3
122,398,202,1557586457933000000,1557586457933000000,1557586457933000000,1557586457933000000,1557586457933000000,1557586457933000000,5,0,4096,3
123,238,197,1557546398383000000,1557546398383000000,1557546398383000000,1557546398383000000,1557546398383000000,1557546398383000000,5,0,4096,3
124,223,197,1557856284162000000,1557860769968000000,1557856284162000000,1557860769968000000,1557856284162000000,1557860769968000000,5,0,4096,3
125,220,197,1557405011243000000,1557407718211000000,1557405011243000000,1557407718211000000,1557405011243000000,1557407718211000000,5,0,4096,3
126,264,202,1557417007755000000,1557424547705000000,1557417007755000000,1557424547705000000,1557417007755000000,1557424547705000000,5,0,4096,3
127,333,202,1557673561945000000,1557673561945000000,1557673561945000000,1557673561945000000,1557673561945000000,1557673561945000000,5,0,4096,3
128,189,202,1557395703810000000,1557395703810000000,1557395703810000000,1557395703810000000,1557395703810000000,1557395703810000000,5,0,4096,3
129,206,197,1557251237156000000,1557251237170000000,1557251237156000000,1557251237170000000,1557251237156000000,1557251237170000000,5,0,4096,3
130,344,202,1557433299809000000,1557433299809000000,1557433299809000000,1557433299809000000,1557433299809000000,1557433299809000000,5,0,4096,3
131,202,197,1557610645094000000,1557618765583000000,1557610645094000000,1557618765583000000,1557610645094000000,1557618765583000000,5,0,4096,3
132,275,202,1557506794205000000,1557510397374000000,1557506794205000000,1557510397374000000,1557506794205000000,1557510397374000000,5,0,4096,3
133,47,202,1557251742103000000,1557251814493000000,1557251742103000000,1557251814493000000,1557251742103000000,1557251814493000000,5,0,4096,3
134,186,197,1557587486418000000,1557587925634000000,1557587486418000000,1557587925634000000,1557587486418000000,1557587925634000000,5,0,4096,3
135,183,202,1557334322152000000,1557334322152000000,1557334322152000000,1557334322152000000,1557334322152000000,1557334322152000000,5,0,4096,3
136,397,202,1557654913345000000,1557654913345000000,1557654913345000000,1557654913345000000,1557654913345000000,1557654913345000000,5,0,4096,3
137,408,202,1557612452841000000,1557612452841000000,1557612452841000000,1557612452841000000,1557612452841000000,1557612452841000000,5,0,4096,3
138,367,197,1557600249288000000,1557600249288000000,1557600249288000000,1557600249288000000,1557600249288000000,1557600249288000000,5,0,4096,3
139,17,202,1557447826902000000,1557478806184000000,1557447826902000000,1557478806184000000,1557447826902000000,1557478806184000000,5,0,4096,3
140,55,197,1557694982657000000,1557696056254000000,1557694982657000000,1557696056254000000,1557694982657000000,1557696056254000000,5,0,4096,3
141,361,197,1557599359317000000,1557608012274000000,1557599359317000000,1557608012274000000,1557599359317000000,1557608012274000000,5,0,4096,3
142,355,197,1557576677122000000,1557576981580000000,1557576677122000000,1557576981580000000,1557576677122000000,1557576981580000000,5,0,4096,3
143,293,202,1557448692089000000,1557448692089000000,1557448692089000000,1557448692089000000,1557448692089000000,1557448692089000000,5,0,4096,3
144,343,197,1557899293856000000,1557905922272000000,1557899293856000000,1557905922272000000,1557899293856000000,1557905922272000000,5,0,4096,3
145,475,202,1557642426426000000,1557642426426000000,1557642426426000000,1557642426426000000,1557642426426000000,1557642426426000000,5,0,4096,3
146,339,197,1557509368856000000,1557510430110000000,1557509368856000000,1557510430110000000,1557509368856000000,1557510430110000000,5,0,4096,3
147,113,202,1557592557496000000,1557598897235000000,1557592557496000000,1557598897235000000,1557592557496000000,1557598897235000000,5,0,4096,3
148,323,197,1557795396579000000,1557795396579000000,1557795396579000000,1557795396579000000,1557795396579000000,1557795396579000000,5,0,4096,3
149,13,202,1557496962548000000,1557496962548000000,1557496962548000000,1557496962548000000,1557496962548000000,1557496962548000000,5,0,4096,3
150,319,197,1557767923520000000,1557768285627000000,1557767923520000000,1557768285627000000,1557767923520000000,1557768285627000000,5,0,4096,3
151,169,202,1557850666357000000,1557851686718000000,1557850666357000000,1557851686718000000,1557850666357000000,1557851686718000000,5,0,4096,3
152,305,197,1557844982001000000,1557852443852000000,1557844982001000000,1557852443852000000,1557844982001000000,1557852443852000000,5,0,4096,3
153,201,202,1557747708529000000,1557747708530000000,1557747708529000000,1557747708530000000,1557747708529000000,1557747708530000000,5,0,4096,3
