,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,27,0,0,0,0,0,0,0,3,0,0,0,0
1,29,1,0,0,0,0,0,0,3,0,0,0,0
2,30,1,0,0,0,0,0,0,3,0,0,0,0
3,31,1,0,0,0,0,0,0,3,0,0,0,0
4,32,4,0,0,0,0,0,0,3,0,0,0,0
5,33,6,0,0,0,0,0,0,3,0,0,0,0
6,34,6,0,0,0,0,0,0,3,0,0,0,0
7,35,6,0,0,0,0,0,0,3,0,0,0,0
8,37,6,0,0,0,0,0,0,3,0,0,0,0
9,38,6,0,0,0,0,0,0,3,0,0,0,0
10,39,6,0,0,0,0,0,0,3,0,0,0,0
11,40,16,0,0,0,0,0,0,3,0,0,0,0
12,41,16,0,0,0,0,0,0,3,0,0,0,0
13,42,19,0,0,0,0,0,0,3,0,0,0,0
14,44,23,0,0,0,0,0,0,3,0,0,0,0
15,45,23,0,0,0,0,0,0,3,0,0,0,0
16,46,23,0,0,0,0,0,0,3,0,0,0,0
17,47,24,0,0,0,0,0,0,3,0,0,0,0
18,48,24,0,0,0,0,0,0,3,0,0,0,0
19,50,24,0,0,0,0,0,0,3,0,0,0,0
20,51,10,0,0,0,0,0,0,3,0,0,0,0
21,52,10,0,0,0,0,0,0,3,0,0,0,0
22,53,10,0,0,0,0,0,0,3,0,0,0,0
23,54,10,0,0,0,0,0,0,3,0,0,0,0
24,57,3,0,0,0,0,0,0,3,0,0,0,0
25,58,3,0,0,0,0,0,0,3,0,0,0,0
26,60,7,0,0,0,0,0,0,3,0,0,0,0
27,61,25,0,0,0,0,0,0,3,0,0,0,0
28,63,9,0,0,0,0,0,0,3,0,0,0,0
29,65,8,0,0,0,0,0,0,3,0,0,0,0
