,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,5,17,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,1557237723208000000,0,0,0,3364878000000,3364878000000
1,18,5,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,1557237722783000000,0,0,0,3365303000000,3365303000000
2,9,10,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,1557237713826000000,0,0,0,3374260000000,3374260000000
3,6,18,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,1557237722759000000,0,0,0,3365327000000,3365327000000
4,9,15,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,1557238609477000000,0,0,0,2478609000000,2478609000000
5,21,19,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,1557236754249000000,0,0,0,4333837000000,4333837000000
6,9,2,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,1557238609476000000,0,0,0,2478610000000,2478610000000
7,20,6,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,3366259000000,3366259000000
8,1,23,1557957939719000000,1557957939719000000,1557957939719000000,1557957939719000000,1557957939719000000,1557957939719000000,0,0,0,-720216511000000,-720216511000000
9,3,25,1558026106763000000,1558026106763000000,1558026106763000000,1558026106763000000,1558026106763000000,1558026106763000000,0,0,0,-5296757000000,-5296757000000
10,7,27,1558026106224000000,1558026106224000000,1558026106224000000,1558026106224000000,1558026106224000000,1558026106224000000,0,0,0,-3502551000000,-3502551000000
11,8,29,1557242546649000000,1557242546649000000,1557242546649000000,1557242546649000000,1557242546649000000,1557242546649000000,0,0,0,-3210000000,-3210000000
12,8,30,1558019491635000000,1558019491635000000,1558019491635000000,1558019491635000000,1558019491635000000,1558019491635000000,0,0,0,-779494334000000,-779494334000000
13,8,31,1557850005194000000,1557850005194000000,1557850005194000000,1557850005194000000,1557850005194000000,1557850005194000000,0,0,0,-606638075000000,-606638075000000
14,8,33,1557327303778000000,1557327303778000000,1557327303778000000,1557327303778000000,1557327303778000000,1557327303778000000,0,0,0,-85878653000000,-85878653000000
15,11,34,1557759482935000000,1557759482935000000,1557759482935000000,1557759482935000000,1557759482935000000,1557759482935000000,0,0,0,-5276007000000,-5276007000000
16,11,35,1557739160954000000,1557739160954000000,1557739160954000000,1557739160954000000,1557739160954000000,1557739160954000000,0,0,0,-497735829000000,-497735829000000
17,11,36,1557846805868000000,1557846805868000000,1557846805868000000,1557846805868000000,1557846805868000000,1557846805868000000,0,0,0,-609083085000000,-609083085000000
18,16,39,1557786933198000000,1557786933198000000,1557786933198000000,1557786933198000000,1557786933198000000,1557786933198000000,0,0,0,-543566079000000,-543566079000000
19,2,49,1557773179957000000,1557773179957000000,1557773179957000000,1557773179957000000,1557773179957000000,1557773179957000000,0,0,0,-529812838000000,-529812838000000
20,15,52,1557412415745000000,1557412415745000000,1557412415745000000,1557412415745000000,1557412415745000000,1557412415745000000,0,0,0,-170990648000000,-170990648000000
21,5,55,1558027537708000000,1558027537708000000,1558027537708000000,1558027537708000000,1558027537708000000,1558027537708000000,0,0,0,-4934035000000,-4934035000000
