,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,11,9,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,1557237721517000000,0,0,0,3015790000000,3015790000000
1,9,12,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,1557237721827000000,0,0,0,3015480000000,3015480000000
2,13,1,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,1557237721271000000,0,0,0,3016036000000,3016036000000
3,1,11,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,1557237721276000000,0,0,0,3016031000000,3016031000000
4,14,13,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,1557236754226000000,0,0,0,3983081000000,3983081000000
5,4,5,1557240737307000000,1557240737307000000,1557240737307000000,1557240737307000000,1557240737307000000,1557240737307000000,0,0,0,0,0
6,12,4,1557240737031000000,1557240737031000000,1557240737031000000,1557240737031000000,1557240737031000000,1557240737031000000,0,0,0,276000000,276000000
7,3,17,1557784147945000000,1557784147945000000,1557784147945000000,1557784147945000000,1557784147945000000,1557784147945000000,0,0,0,-540780826000000,-540780826000000
8,6,22,1558117374920000000,1558117374920000000,1558117374920000000,1558117374920000000,1558117374920000000,1558117374920000000,0,0,0,-91266447000000,-91266447000000
9,8,24,1558127362924000000,1558127362924000000,1558127362924000000,1558127362924000000,1558127362924000000,1558127362924000000,0,0,0,-885937841000000,-885937841000000
10,8,25,1558052025007000000,1558052025007000000,1558052025007000000,1558052025007000000,1558052025007000000,1558052025007000000,0,0,0,-25916480000000,-25916480000000
11,10,26,1557417015637000000,1557417015637000000,1557417015637000000,1557417015637000000,1557417015637000000,1557417015637000000,0,0,0,-175590540000000,-175590540000000
12,1,30,1557245549713000000,1557245549713000000,1557245549713000000,1557245549713000000,1557245549713000000,1557245549713000000,0,0,0,-4123682000000,-4123682000000
13,12,31,1558106534056000000,1558106534056000000,1558106534056000000,1558106534056000000,1558106534056000000,1558106534056000000,0,0,0,-80425583000000,-80425583000000
14,12,33,1558027747070000000,1558027747070000000,1558027747070000000,1558027747070000000,1558027747070000000,1558027747070000000,0,0,0,-6937064000000,-6937064000000
