,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,43,7,1557265654908000000,1557265654908000000,1557265654908000000,1557265654908000000,1557265654908000000,1557265654908000000,0,0,0,5849000000,5849000000
1,0,1,1557265660757000000,1557265660757000000,1557265660757000000,1557265660757000000,1557265660757000000,1557265660757000000,0,0,0,0,0
2,9,39,1557253232127000000,1557253232127000000,1557253232127000000,1557253232127000000,1557253232127000000,1557253232127000000,0,0,0,12428630000000,12428630000000
3,35,0,1557265660065000000,1557265660065000000,1557265660065000000,1557265660065000000,1557265660065000000,1557265660065000000,0,0,0,692000000,692000000
4,17,18,1557255740345000000,1557255740345000000,1557255740345000000,1557255740345000000,1557255740345000000,1557255740345000000,0,0,0,9920412000000,9920412000000
5,21,12,1557254372009000000,1557254372009000000,1557254372009000000,1557254372009000000,1557254372009000000,1557254372009000000,0,0,0,11288748000000,11288748000000
6,9,16,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,0,0,0,13540080000000,13540080000000
7,47,8,1557256324947000000,1557256324947000000,1557256324947000000,1557256324947000000,1557256324947000000,1557256324947000000,0,0,0,9335810000000,9335810000000
8,9,40,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,1557252120677000000,0,0,0,13540080000000,13540080000000
9,41,37,1557262468032000000,1557262468032000000,1557262468032000000,1557262468032000000,1557262468032000000,1557262468032000000,0,0,0,3192725000000,3192725000000
10,46,19,1557264465781000000,1557264465781000000,1557264465781000000,1557264465781000000,1557264465781000000,1557264465781000000,0,0,0,1194976000000,1194976000000
11,49,20,1557259567988000000,1557259567988000000,1557259567988000000,1557259567988000000,1557259567988000000,1557259567988000000,0,0,0,6092769000000,6092769000000
12,9,11,1557259440468000000,1557259440468000000,1557259440468000000,1557259440468000000,1557259440468000000,1557259440468000000,0,0,0,6220289000000,6220289000000
13,9,15,1557254016919000000,1557254016919000000,1557254016919000000,1557254016919000000,1557254016919000000,1557254016919000000,0,0,0,11643838000000,11643838000000
14,54,13,1557258850384000000,1557258850384000000,1557258850384000000,1557258850384000000,1557258850384000000,1557258850384000000,0,0,0,6810373000000,6810373000000
15,42,10,1557253466621000000,1557253466621000000,1557253466621000000,1557253466621000000,1557253466621000000,1557253466621000000,0,0,0,12194136000000,12194136000000
16,7,35,1557265654921000000,1557265654921000000,1557265654921000000,1557265654921000000,1557265654921000000,1557265654921000000,0,0,0,5836000000,5836000000
17,9,32,1557254016918000000,1557254016918000000,1557254016918000000,1557254016918000000,1557254016918000000,1557254016918000000,0,0,0,11643839000000,11643839000000
18,9,44,1557238828787000000,1557238828787000000,1557238828787000000,1557238828787000000,1557238828787000000,1557238828787000000,0,0,0,26831970000000,26831970000000
19,9,14,1557247474326000000,1557247474326000000,1557247474326000000,1557247474326000000,1557247474326000000,1557247474326000000,0,0,0,18186431000000,18186431000000
20,4,57,1558043915002000000,1558043915002000000,1558043915002000000,1558043915002000000,1558043915002000000,1558043915002000000,0,0,0,-17806475000000,-17806475000000
21,25,66,1557441600778000000,1557441600778000000,1557441600778000000,1557441600778000000,1557441600778000000,1557441600778000000,0,0,0,-200175653000000,-200175653000000
22,25,67,1557679743049000000,1557679743049000000,1557679743049000000,1557679743049000000,1557679743049000000,1557679743049000000,0,0,0,-442988800000000,-442988800000000
23,40,75,1558029630810000000,1558029630810000000,1558029630810000000,1558029630810000000,1558029630810000000,1558029630810000000,0,0,0,-4629208000000,-4629208000000
24,40,76,1558029629771000000,1558029629771000000,1558029629771000000,1558029629771000000,1558029629771000000,1558029629771000000,0,0,0,-8819765000000,-8819765000000
25,40,77,1557433400391000000,1557433400391000000,1557433400391000000,1557433400391000000,1557433400391000000,1557433400391000000,0,0,0,-16272109000000,-16272109000000
26,40,78,1557794121317000000,1557794121317000000,1557794121317000000,1557794121317000000,1557794121317000000,1557794121317000000,0,0,0,-39914389000000,-39914389000000
27,40,82,1557708693617000000,1557708693617000000,1557708693617000000,1557708693617000000,1557708693617000000,1557708693617000000,0,0,0,-467268534000000,-467268534000000
28,40,83,1557772306410000000,1557772306410000000,1557772306410000000,1557772306410000000,1557772306410000000,1557772306410000000,0,0,0,-530881313000000,-530881313000000
29,14,87,1557852499757000000,1557852499757000000,1557852499757000000,1557852499757000000,1557852499757000000,1557852499757000000,0,0,0,-609132638000000,-609132638000000
30,14,88,1557675667868000000,1557675667868000000,1557675667868000000,1557675667868000000,1557675667868000000,1557675667868000000,0,0,0,-434242785000000,-434242785000000
31,90,91,1557239423873000000,1557239423873000000,1557239423873000000,1557239423873000000,1557239423873000000,1557239423873000000,0,0,0,-1701114000000,-1701114000000
32,90,92,1557239393034000000,1557239393034000000,1557239393034000000,1557239393034000000,1557239393034000000,1557239393034000000,0,0,0,-1670275000000,-1670275000000
33,14,90,1557239393034000000,1557239393034000000,1557239393034000000,1557239393034000000,1557239393034000000,1557239393034000000,0,0,0,-1670275000000,-1670275000000
34,14,93,1557236744450000000,1557236744450000000,1557236744450000000,1557236744450000000,1557236744450000000,1557236744450000000,0,0,0,0,0
