,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,OPTYPE,REL_TIME_START,REL_TIME_END
0,155,4,0,0,0,0,0,0,3,0,0,0,0
1,157,37,0,0,0,0,0,0,3,0,0,0,0
2,158,37,0,0,0,0,0,0,3,0,0,0,0
3,160,64,0,0,0,0,0,0,3,0,0,0,0
4,162,81,0,0,0,0,0,0,3,0,0,0,0
5,163,84,0,0,0,0,0,0,3,0,0,0,0
6,164,104,0,0,0,0,0,0,3,0,0,0,0
7,167,147,0,0,0,0,0,0,3,0,0,0,0
8,170,59,0,0,0,0,0,0,3,0,0,0,0
9,171,78,0,0,0,0,0,0,3,0,0,0,0
10,172,87,0,0,0,0,0,0,3,0,0,0,0
11,173,87,0,0,0,0,0,0,3,0,0,0,0
12,174,92,0,0,0,0,0,0,3,0,0,0,0
13,175,62,0,0,0,0,0,0,3,0,0,0,0
14,176,65,0,0,0,0,0,0,3,0,0,0,0
15,177,15,0,0,0,0,0,0,3,0,0,0,0
16,178,72,0,0,0,0,0,0,3,0,0,0,0
17,180,72,0,0,0,0,0,0,3,0,0,0,0
18,181,72,0,0,0,0,0,0,3,0,0,0,0
19,182,72,0,0,0,0,0,0,3,0,0,0,0
20,183,72,0,0,0,0,0,0,3,0,0,0,0
21,184,72,0,0,0,0,0,0,3,0,0,0,0
22,188,57,0,0,0,0,0,0,3,0,0,0,0
23,189,0,0,0,0,0,0,0,3,0,0,0,0
24,190,0,0,0,0,0,0,0,3,0,0,0,0
25,191,0,0,0,0,0,0,0,3,0,0,0,0
26,192,0,0,0,0,0,0,0,3,0,0,0,0
27,193,0,0,0,0,0,0,0,3,0,0,0,0
28,194,0,0,0,0,0,0,0,3,0,0,0,0
